0,1,2
4FGL J1848.5+6537,0.20778443113772455,BLL
4FGL J0641.7-0320,0.20804597701149427,FSRQ
4FGL J2236.5-1433,0.20866590649942987,BLL
4FGL J1723.6-7714,0.2119318181818182,BCU
4FGL J0449.2+6329,0.21241457858769933,FSRQ
4FGL J1408.9-0751,0.21452894438138478,FSRQ
4FGL J1239.5+0443,0.21623155505107833,FSRQ
4FGL J1513.4-3231,0.21749136939010355,FSRQ
4FGL J1740.5+5211,0.21843003412969283,FSRQ
4FGL J1849.2+6705,0.21988636363636366,FSRQ
4FGL J0221.1+3556,0.22102272727272726,FSRQ
4FGL J2130.4-4241,0.22133027522935778,BCU
4FGL J1724.9+7654,0.2223529411764706,FSRQ
4FGL J1454.4+5124,0.22304199772985245,BLL
4FGL J2201.5-8339,0.2235494880546075,FSRQ
4FGL J0532.6+0732,0.22468714448236635,FSRQ
4FGL J1040.5+0617,0.2247126436781609,BLL
4FGL J1641.9-0621,0.22669735327963175,BLL
4FGL J1833.6-2103,0.2275822928490352,FSRQ
4FGL J0904.5-3513,0.2278409090909091,BCU
4FGL J0739.2+0137,0.2291904218928164,FSRQ
4FGL J0343.2-2529,0.23037542662116042,FSRQ
4FGL J2157.5+3127,0.23098751418842223,FSRQ
4FGL J2025.6-0735,0.23120728929384965,FSRQ
4FGL J0958.7+6534,0.23155505107832008,BLL
4FGL J1222.5+0414,0.2323863636363636,FSRQ
4FGL J2329.3-4955,0.23269012485811577,FSRQ
4FGL J1848.5+3243,0.23291571753986332,FSRQ
4FGL J1044.6+8053,0.23348519362186787,FSRQ
4FGL J0706.8+7742,0.23539518900343642,BLL
4FGL J1316.1-3338,0.23552780930760497,FSRQ
4FGL J0904.6+5200,0.2356651376146789,None
4FGL J0921.6+6216,0.23579545454545453,FSRQ
4FGL J1642.9+3948,0.23609534619750283,FSRQ
4FGL J1127.4+5648,0.23741418764302058,FSRQ
4FGL J1734.3+3858,0.23950056753688992,FSRQ
4FGL J2258.1-2759,0.23977272727272728,FSRQ
4FGL J0644.4-6712,0.2402745995423341,FSRQ
4FGL J0850.1-1212,0.24147727272727276,FSRQ
4FGL J0422.1-0644,0.24171428571428571,FSRQ
4FGL J1626.0-2950,0.24202733485193623,FSRQ
4FGL J1739.5+4955,0.24244186046511626,FSRQ
4FGL J1704.2+1234,0.24254587155963303,BLL
4FGL J2115.4+2932,0.24347332576617475,FSRQ
4FGL J2147.1+0931,0.24567474048442908,FSRQ
4FGL J2025.3+3341,0.24655963302752296,BLL
4FGL J0734.0+5021,0.2476905311778291,FSRQ
4FGL J1728.3+5013,0.248,BLL
4FGL J1911.2-2006,0.24857468643101482,FSRQ
4FGL J0453.1-2806,0.250285062713797,FSRQ
4FGL J1258.8-2219,0.25085518814139107,FSRQ
4FGL J0238.6+1637,0.2511389521640091,BLL
4FGL J0747.3-3310,0.25142857142857145,BLL
4FGL J0403.9-3605,0.25227272727272726,FSRQ
4FGL J0824.7+5552,0.2536973833902162,FSRQ
4FGL J1700.0+6830,0.25657142857142856,FSRQ
4FGL J1748.6+7005,0.25681818181818183,BLL
4FGL J1001.1+2911,0.2572759022118743,BLL
4FGL J1635.2+3808,0.2576966932725199,FSRQ
4FGL J2034.6+1154,0.25774971297359356,FSRQ
4FGL J0808.2-0751,0.2579545454545455,FSRQ
4FGL J2253.9+1609,0.2582292849035187,FSRQ
4FGL J1635.6+3628,0.2607433217189315,FSRQ
4FGL J0401.7+2112,0.2613895216400911,FSRQ
4FGL J0526.2-4830,0.26239907727796996,FSRQ
4FGL J2203.4+1725,0.26349024110218144,FSRQ
4FGL J1056.8+7012,0.2655889145496536,FSRQ
4FGL J1435.9-8348,0.2660069848661234,BCU
4FGL J0339.5-0146,0.2661748013620885,FSRQ
4FGL J1246.7-2548,0.2673098751418842,FSRQ
4FGL J0647.7-6058,0.2674285714285714,BLL
4FGL J0729.1+5703,0.2674285714285714,FSRQ
4FGL J0118.9-2141,0.2684449489216799,FSRQ
4FGL J0539.6+1432,0.2709529276693456,FSRQ
4FGL J1229.0+0202,0.2712826333711691,FSRQ
4FGL J1800.6+7828,0.2712826333711691,BLL
4FGL J0225.1-2604,0.2715311004784689,BCU
4FGL J2015.5+3710,0.2721590909090909,FSRQ
4FGL J0734.4-7711,0.2721590909090909,BCU
4FGL J0455.7-4617,0.2722602739726027,FSRQ
4FGL J1349.5-1131,0.2723112128146453,FSRQ
4FGL J0045.1-3706,0.27232142857142855,FSRQ
4FGL J1848.4+3217,0.2724177071509648,FSRQ
4FGL J0958.0+4728,0.2764084507042254,FSRQ
4FGL J1159.5+2914,0.2772727272727272,FSRQ
4FGL J2253.2-1232,0.2784810126582279,BCU
4FGL J0501.2-0158,0.2816091954022988,FSRQ
4FGL J1728.0+1216,0.2816091954022989,FSRQ
4FGL J0134.3-3842,0.2816820276497696,FSRQ
4FGL J1146.9+3958,0.28751431844215336,FSRQ
4FGL J0932.6+5306,0.2877871825876663,FSRQ
4FGL J1123.5-6418,0.2882420091324201,BCU
4FGL J1158.5+4824,0.28852838933951336,FSRQ
4FGL J2232.6+1143,0.28887627695800233,FSRQ
4FGL J2000.9-1748,0.2923777019340159,FSRQ
4FGL J0050.0-5736,0.29254079254079257,FSRQ
4FGL J0210.7-5101,0.2926136363636363,FSRQ
4FGL J0905.6+1358,0.29542857142857143,BLL
4FGL J2056.2-4714,0.29644495412844035,FSRQ
4FGL J1510.8+7959,0.29916567342073896,BCU
4FGL J1555.7+1111,0.2996594778660613,BLL
4FGL J1719.2+1745,0.3011976047904192,BLL
4FGL J0522.9-3628,0.30204778156996587,None
4FGL J1209.8+1810,0.3062283737024221,FSRQ
4FGL J0017.5-0514,0.3083048919226393,FSRQ
4FGL J1221.5+2814,0.3096590909090909,BLL
4FGL J1205.7-2635,0.3109048723897912,FSRQ
4FGL J0222.6+4302,0.311577752553916,BLL
4FGL J0211.2+1051,0.311577752553916,BLL
4FGL J1326.8-5256,0.3121452894438138,BLL
4FGL J1132.7+0034,0.3138479001135074,BLL
4FGL J1649.4+5235,0.31513083048919227,BLL
4FGL J1312.8-0425,0.31524249422632794,FSRQ
4FGL J1136.2+3407,0.3155452436194896,FSRQ
4FGL J0205.7+6449,0.31668558456299656,None
4FGL J1207.7-0106,0.31724137931034485,FSRQ
4FGL J1858.3-2511,0.31724137931034485,BCU
4FGL J0509.4+0542,0.31725312145289447,BLL
4FGL J0928.1-2035,0.3176470588235294,FSRQ
4FGL J1512.8-0906,0.318955732122588,FSRQ
4FGL J1018.3-3124,0.3195876288659794,FSRQ
4FGL J0534.5+2201s,0.3200455580865604,None
4FGL J0108.6+0134,0.32061503416856496,FSRQ
4FGL J1717.6-5154,0.32194244604316546,FSRQ
4FGL J0237.8+2848,0.3219567690557452,FSRQ
4FGL J0720.0-6237,0.32205513784461154,BCU
4FGL J1048.4+7143,0.32252559726962454,FSRQ
4FGL J1504.4+1029,0.3229284903518729,FSRQ
4FGL J0205.2+3212,0.32403189066059224,FSRQ
4FGL J1727.4+4530,0.325,FSRQ
4FGL J2120.6-1254,0.3255416191562144,BCU
4FGL J0030.3-4224,0.3255681818181818,FSRQ
4FGL J0137.6-2430,0.32646048109965636,FSRQ
4FGL J0401.9-2034,0.32819634703196343,BCU
4FGL J1628.8-6149,0.32897727272727273,FSRQ
4FGL J2248.7-3235,0.3290993071593533,FSRQ
4FGL J0534.5+2200,0.3291713961407491,None
4FGL J1621.7-1103,0.33039906103286387,BCU
4FGL J0842.3-6053,0.33160919540229883,BCU
4FGL J1037.7-2822,0.3340987370838117,FSRQ
4FGL J0116.0-1136,0.33429561200923785,FSRQ
4FGL J0303.4-2407,0.3348467650397276,BLL
4FGL J1522.1+3144,0.33598183881952326,FSRQ
4FGL J1535.9+3743,0.3362470862470862,None
4FGL J2219.2-0342,0.33757225433526006,FSRQ
4FGL J0650.7+2503,0.3378995433789954,BLL
4FGL J1517.7-2422,0.33881952326901255,BLL
4FGL J0309.9-6058,0.34204545454545454,FSRQ
4FGL J0217.2+0837,0.34261363636363634,BLL
4FGL J0242.3+5216,0.3430034129692832,BCU
4FGL J1324.9+4748,0.34385964912280703,FSRQ
4FGL J1345.5+4453,0.3452787258248009,FSRQ
4FGL J1912.1-0803,0.34610849056603776,BCU
4FGL J2331.0-2147,0.3468109339407745,FSRQ
4FGL J1243.9-0218,0.3500590318772137,BCU
4FGL J1617.9-7718,0.3507377979568672,FSRQ
4FGL J2145.0-3356,0.35371428571428565,FSRQ
4FGL J1256.1-0547,0.3569807037457434,FSRQ
4FGL J0112.1+2245,0.3569807037457434,BLL
4FGL J0240.5+6113,0.3569807037457435,None
4FGL J0319.8+4130,0.3581157775255392,None
4FGL J0405.6-1308,0.3604783599088838,FSRQ
4FGL J1217.9+3007,0.3615209988649262,BLL
4FGL J1613.6+3411,0.3652522935779816,FSRQ
4FGL J1317.6+3428,0.36551724137931035,FSRQ
4FGL J0916.7+3856,0.3663194444444444,FSRQ
4FGL J1427.9-4206,0.3677309007981756,FSRQ
4FGL J0304.5+6821,0.368421052631579,BCU
4FGL J0723.5+2900,0.3686926605504587,FSRQ
4FGL J1427.6-3305,0.36989498249708286,BLL
4FGL J0229.5-3644,0.3745743473325766,FSRQ
4FGL J1559.9+2319,0.3747086247086247,BLL
4FGL J0035.8+6131,0.37615207373271886,BCU
4FGL J0334.2-4008,0.3762769580022701,BLL
4FGL J2231.0-4416,0.37799315849486886,FSRQ
4FGL J2149.1+6104,0.3793103448275862,BCU
4FGL J1427.0+2348,0.3819523269012486,BLL
4FGL J0730.3-1141,0.3819523269012486,FSRQ
4FGL J1446.7+1719,0.3825541619156214,FSRQ
4FGL J2336.6-4115,0.3832369942196532,FSRQ
4FGL J0700.5-6610,0.38339021615472124,BLL
4FGL J2202.7+4216,0.3853575482406356,BLL
4FGL J1036.2+2202,0.3854289071680376,FSRQ
4FGL J0555.6+3947,0.3877434135166094,FSRQ
4FGL J0923.5+3852,0.39207807118254884,BCU
4FGL J0512.8+4041,0.3922811059907834,BCU
4FGL J0319.9-3821,0.3941958887545345,BCU
4FGL J0433.0+0522,0.39559164733178653,None
4FGL J1543.0+6130,0.40011350737797957,BLL
4FGL J2207.5-5346,0.40068104426787743,FSRQ
4FGL J0303.6-6211,0.4020501138952164,FSRQ
4FGL J0510.0+1800,0.4023972602739726,FSRQ
4FGL J0010.6-3025,0.408675799086758,FSRQ
4FGL J1446.3+3111,0.41008018327605955,BCU
4FGL J2016.3-0903,0.4107142857142857,BLL
4FGL J1308.5+3547,0.41073512252042005,FSRQ
4FGL J1145.7-6949,0.41331802525832373,FSRQ
4FGL J2139.4-4235,0.4135381114903298,BLL
4FGL J1019.7+6321,0.4149425287356322,BLL
4FGL J1434.7+1950,0.4153936545240893,FSRQ
4FGL J0850.0+5108,0.4188571428571428,None
4FGL J0114.0+6418,0.4213547646383467,BCU
4FGL J1223.8+8039,0.4254587155963303,BLL
4FGL J0117.8-2109,0.42596810933940776,FSRQ
4FGL J0449.4-4350,0.427355278093076,BLL
4FGL J2158.8-3013,0.42849035187287177,BLL
4FGL J0457.0-2324,0.42962542565266737,FSRQ
4FGL J0100.3+0745,0.4301929625425653,BLL
4FGL J1354.8-1041,0.43021914648212223,FSRQ
4FGL J1058.4+0133,0.43132803632236094,BLL
4FGL J1604.5-4441,0.4329545454545455,BLL
4FGL J0703.3-0050,0.4345679012345679,BCU
4FGL J1248.3+5820,0.43643586833144155,BLL
4FGL J0713.8+1935,0.4399313501144165,FSRQ
4FGL J1147.0-3812,0.44211123723042,BLL
4FGL J1834.7-5858,0.4454123112659698,BLL
4FGL J0334.2-3725,0.44646924829157175,BLL
4FGL J0238.2+1531,0.44771634615384615,BCU
4FGL J1315.1-5333,0.4477866061293984,BLL
4FGL J1104.4+3812,0.45062429057888764,BLL
4FGL J1107.0-4449,0.45370370370370366,FSRQ
4FGL J0010.6+2043,0.4634300126103405,FSRQ
4FGL J0629.3-1959,0.46502293577981657,BLL
4FGL J1202.5-0528,0.4680365296803653,FSRQ
4FGL J1321.1+2216,0.47072330654420214,FSRQ
4FGL J0825.9-3218,0.4713302752293578,BCU
4FGL J0433.6+2905,0.47257142857142853,BLL
4FGL J1539.6+2743,0.47324613555291317,FSRQ
4FGL J1917.7-6930,0.4793577981651376,BCU
4FGL J0801.1+6444,0.48187134502923973,BLL
4FGL J0453.3+2843,0.4843568945538818,None
4FGL J2056.7+4939,0.48606271777003485,BCU
4FGL J1630.7+5221,0.4960045662100456,BLL
4FGL J2325.4-3559,0.4960272417707151,FSRQ
4FGL J1508.5-4951,0.4977116704805492,BCU
4FGL J1754.2+3212,0.4988545246277205,BLL
4FGL J0701.5-4634,0.5005675368898979,FSRQ
4FGL J1008.0+0620,0.5005847953216374,BLL
4FGL J0331.9+6307,0.5017045454545455,BLL
4FGL J1512.9-5639,0.5028376844494892,BCU
4FGL J1924.8-2914,0.5039817974971559,FSRQ
4FGL J0726.4-4727,0.5080183276059564,FSRQ
4FGL J1955.2+1358,0.5114942528735632,FSRQ
4FGL J1251.3-0201,0.5148232611174458,BCU
4FGL J0849.8-3541,0.5154577883472058,BCU
4FGL J1147.2-2627,0.517512077294686,BCU
4FGL J1808.1-5013,0.517816091954023,FSRQ
4FGL J0957.3-1348,0.5205245153933865,FSRQ
4FGL J2121.0+1901,0.5209988649262203,FSRQ
4FGL J0050.4-0452,0.525891829689298,FSRQ
4FGL J0930.3+8612,0.5347776510832383,BLL
4FGL J0159.5+1046,0.5399087799315849,BLL
4FGL J1238.5-1201,0.5402298850574713,FSRQ
4FGL J1802.6-3940,0.544496487119438,FSRQ
4FGL J1211.6-2735,0.5481997677119629,BCU
4FGL J1330.2-7003,0.5640732265446224,BCU
4FGL J1824.5+0107,0.5797933409873708,BCU
4FGL J1341.8-2053,0.6007109004739336,FSRQ
4FGL J2254.8-2725,0.6245110821382007,BLL
4FGL J0223.2-1653,0.6562860438292963,FSRQ
4FGL J0336.4+3224,0.6806674338319908,FSRQ
4FGL J1813.5+3144,0.6986301369863013,BLL
4FGL J0710.8-3851,0.7293577981651377,FSRQ
4FGL J1724.2+4005,0.7445714285714284,FSRQ
4FGL J1925.7+1227,0.7833523375142533,BCU
4FGL J1852.4+4856,0.820973348783314,FSRQ
4FGL J0024.7+0349,0.8437139561707034,FSRQ
