Name,ph/s_ratio,Aeff_mean_LAT(cm2),Aeff_mean_COSI(cm2),Int_flux_ratio,"Flag (0=LAT only, 1=BAT-LAT)"
4FGL J0153.9+0823,0.04511705942562456,1229.8027037181305,11.757586067399313,4.727597493249403,0.0
4FGL J0156.3-2420,0.0010107278755271398,1374.8870068633744,9.304172002307023,0.1495322496534045,0.0
4FGL J0156.5+3914,44.70404896204239,963.5172063791762,13.61009807416589,3174.3387846413248,0.0
4FGL J0156.8-4744,2.2172743231914183,1097.587053511541,13.339315824272544,182.88451138861956,0.0
4FGL J0157.7-4614,0.002861634551484456,1098.1836185518378,8.583766404193991,0.3668482673302951,0.0
4FGL J0158.5-3932,0.33362982167145205,1121.687750620383,12.624256580230092,29.710197352907496,0.0
4FGL J0159.0+3313,0.6460766244840915,1154.2166726824203,13.060442510135523,57.22170280481469,0.0
4FGL J0159.5+1046,0.058515128568346134,1234.2752107795334,11.976442881296645,6.041383649076034,0.0
4FGL J0200.6-6637,159.6333404836089,942.4889351061997,13.59799012106813,11099.097060501079,0.0
4FGL J0202.7+4204,0.05170968691813362,1168.8294551414665,11.536625601375013,5.249371749254339,0.0
4FGL J0203.6+7233,0.12328424628854343,1129.2780745312436,11.994938724862642,11.631868927977017,0.0
4FGL J0203.7+3042,0.15374210388654735,1082.588709920357,11.877804165415945,14.045285409749933,0.0
4FGL J0204.8+1513,1.76909223394986,1028.804543855827,13.079925701077439,139.51612990748572,0.0
4FGL J0205.0-1700,0.6908803352426854,991.9111026914615,12.351976050405149,55.63201463565462,0.0
4FGL J0205.2+3212,2.710640902358164,961.3218617872941,12.959633333269243,201.65639457506796,0.0
4FGL J0205.7+6449,0.0006720033823321272,1109.0205739133298,7.733973117563452,0.0965434629067502,0.0
4FGL J0206.4-1151,1.0241298027883134,1030.5552484765064,12.829455138240343,82.48030795714969,0.0
4FGL J0207.5-2402,0.7564089162841193,1078.0174623927853,12.883704637408151,63.44489991261714,0.0
4FGL J0209.3-5228,0.14192715831639519,1245.3273829846112,12.60093499227725,14.052080714025074,0.0
4FGL J0209.9+7229,0.0002105671545438525,1311.9647884401427,7.949555307240592,0.034793606474312955,0.0
4FGL J0210.7-5101,0.2674828139332381,1049.3946103292185,12.079059736168812,23.295650121366897,0.0
4FGL J0211.2+1051,0.6334205126235944,1116.7182195641558,12.940177414946959,54.78886234862988,0.0
4FGL J0212.9+2244,0.02149727641412722,1218.7334131916296,11.08350046650626,2.368047613839723,0.0
4FGL J0214.4-5822,5.826189453733749e-07,1529.8582571024338,6.4305810012784335,0.00013867159555537047,0.0
4FGL J0216.6-1015,0.9326141546166299,1076.6366202351626,12.97777705188227,77.55907444435793,0.0
4FGL J0216.8-6635,0.0027624882822566807,1316.0464392851022,9.83475697673691,0.3701777570600969,0.0
4FGL J0217.2+0837,1.7590819574296552,1051.2928379434927,13.155099904093532,140.9380164528231,0.0
4FGL J0217.8+0144,0.4727458605240885,1087.990196258298,12.67588432894565,40.67282517173132,0.0
4FGL J0218.9-2305,5.500365877469977,980.0136678171153,13.318928221309255,405.8819261787564,0.0
4FGL J0218.9+3643,0.4106157325797357,1013.6567214409237,12.141779615823365,34.37028010399339,0.0
4FGL J0221.1+3556,2.1748234092280807,1038.1559760037565,13.192112454140968,171.5966310415472,0.0
4FGL J0221.5+2513,4.1426546827214405e-07,1593.6363234291491,6.459203816318422,0.00010224645648106352,0.0
4FGL J0222.0-1616,31.29374983481561,987.4904152114024,13.598103059674628,2279.1711319367055,0.0
4FGL J0222.6+4302,0.24517630891609482,1177.230929167614,12.669336860485421,22.82861385182673,0.0
4FGL J0223.2-1653,0.0005865122174592163,1033.5428189116217,7.309359590270532,0.08311008627763683,0.0
4FGL J0224.2+0700,27.271624004076344,967.5189572858071,13.58647290782423,1947.85753440905,0.0
4FGL J0225.1-2604,1.5940631606729563,984.4186122303513,12.81936829854373,122.75342864255121,0.0
4FGL J0225.6-4502,23.751217210298684,978.3641675889735,13.581048296018224,1716.0384189419165,0.0
4FGL J0226.3-1845,0.0007742873380879346,1076.4747242699825,7.650016975939941,0.10917189434462199,0.0
4FGL J0226.5+0938,0.13033504495210277,1141.1640144828298,12.101557503379174,12.316644291684877,0.0
4FGL J0226.5-4441,0.001540470564167664,1373.7235243549537,9.641502205904155,0.21975189636620085,0.0
4FGL J0227.2+3928,33.979628299936685,927.3730584350312,13.57727887996078,2328.2214613870005,0.0
4FGL J0227.8+2246,0.0239228639524094,1148.4769653462326,10.735359114573598,2.564408941785214,0.0
4FGL J0228.0-3026,83.9766941790329,970.0406787358373,13.601703422091227,6007.0935773706515,0.0
4FGL J0228.1+8208,3.5931085163509366,1013.6667823569309,13.287576308152339,274.8550043976201,0.0
4FGL J0228.3-5547,0.029240942929222864,1116.8570324144705,10.692350781239684,3.060786957337084,0.0
4FGL J0229.5-3644,0.1337209869595722,979.5239458918759,10.867779666693076,12.084924525258112,0.0
4FGL J0230.8+4032,0.054384789861354664,1053.0087926787457,10.749823093164549,5.339934266234705,0.0
4FGL J0231.2-4745,1.1024187234415692,979.0458905888067,12.568026500630186,86.11904892181504,0.0
4FGL J0231.8+1322,54.812773013516995,936.9185823220769,13.6180000031519,3782.9020294604356,0.0
4FGL J0236.8-6136,2.933330841589933,1039.0363451950222,13.293130882261272,229.88249428537364,0.0
4FGL J0237.6-3602,0.08557474470261203,1245.8577608342955,12.292185970154875,8.688909351183488,0.0
4FGL J0237.8+2848,0.3635538922716387,1052.9564330219418,12.323279501389775,31.140670210652505,0.0
4FGL J0238.1-3905,0.06374086477183583,1216.6726599816884,11.956704604599246,6.498127374523154,0.0
4FGL J0238.1-2621,4.330940139362488,998.8944029543027,13.302763138486954,326.11475666751664,0.0
4FGL J0238.2+1531,0.778636464147737,1033.8166830699768,12.695001467095434,63.57213729375057,0.0
4FGL J0238.4-3116,0.5094148693663989,1215.5930889811486,13.114388819304434,47.31245397279752,0.0
4FGL J0238.6+1637,0.12423813450788687,1107.241093133749,11.869461457657422,11.615445655477565,0.0
4FGL J0239.5+1326,8.806201574653953e-05,1391.8501543396626,7.764748910590231,0.015800806868071057,0.0
4FGL J0239.7+0415,14.260694285530073,926.2227679439513,13.41707007281526,987.5326326214424,0.0
4FGL J0240.5+6113,0.024029734207485807,1078.8122139538618,10.217492442153285,2.5428283112433494,0.0
4FGL J0242.3+1102,0.016585853887843827,1024.0204857589408,9.413178067076448,1.8086375242660941,0.0
4FGL J0242.3+5216,0.04250086146987602,994.038601685276,9.959620221433308,4.252799874027882,0.0
4FGL J0242.6+1735,0.12673939105386517,1104.6200623648472,11.8686473574042,11.822172549037985,0.0
4FGL J0243.2-0550,39.565422751372914,922.5315228755261,13.588855270576053,2694.565843521829,0.0
4FGL J0243.4+7119,0.00735154062617681,1233.3598498584543,10.22112274284544,0.8885781869368307,0.0
4FGL J0244.7+1316,0.13802667419882136,1008.4477594139388,11.19176036626035,12.469244287593112,0.0
4FGL J0245.1-0257,0.053610897643686976,1196.2409381124885,11.719865135477082,5.4824917692620545,0.0
4FGL J0245.4+2408,8.705260457687762,932.3531544300349,13.294616011845239,612.3797874385608,0.0
4FGL J0245.9-4650,0.06637572359128278,1044.5084860547859,10.858115885499494,6.400485322316006,0.0
4FGL J0250.2-8224,0.21192843104581374,997.1088579575157,11.463074182942234,18.483393210958486,0.0
4FGL J0250.6+1712,0.009374689794103259,1326.4557763479263,10.950778121764293,1.1371844761644399,0.0
4FGL J0251.5-5958,0.008930853703907749,1175.3580248014669,10.030207328993313,1.0484734895210757,0.0
4FGL J0252.8-2219,0.5094952220005655,1024.3533231972126,12.371474344799996,42.29559646411938,0.0
4FGL J0253.2-5441,2.209118822316565,990.5746217557769,13.015071207567532,168.6051394210071,0.0
4FGL J0253.5+3216,6.1836781338215925,1039.3340579754554,13.469645456957718,478.4121402339886,0.0
4FGL J0253.9+5103,3.9574833877758326,993.1657601170709,13.256121339804766,297.33246353007894,0.0
4FGL J0256.3+0334,0.3069266669220434,1171.1323222817964,12.768702164138494,28.20984172635867,0.0
4FGL J0257.9-1215,20.965846349044398,936.0493618727063,13.521978369734352,1455.8359899062416,0.0
4FGL J0258.1+2030,5.0053342868356574e-05,1410.3483974451785,7.54756281449492,0.009361514463663678,0.0
4FGL J0259.0+0552,0.006275136285671989,1272.3715753305105,10.308106572771752,0.775771255167558,0.0
4FGL J0259.4+0746,0.47216705727344027,1095.7748249772508,12.709905823488876,40.80313241959866,0.0
4FGL J0303.3-7913,50.23293437445321,952.2766040226365,13.614447469183585,3524.3559208500183,0.0
4FGL J0303.4-2407,0.4006954871037654,1182.4509542500455,12.934200694824474,36.70768858657902,0.0
4FGL J0303.4-5232,0.02605106738649686,977.487697277963,9.351422043549343,2.730184790114287,0.0
4FGL J0303.6+4716,0.055654276807518686,1150.4529122083964,11.486807294563597,5.585439821596135,0.0
4FGL J0303.6-6211,0.17604092995231654,1055.6112554382146,11.797197787211987,15.790379318155379,0.0
4FGL J0304.5+6821,0.022276407123471894,1007.0293642675744,9.510913363594115,2.364518172473831,0.0
4FGL J0305.1-1608,0.0012222126981698159,1456.1179016973779,9.856840251379646,0.18073542418555552,0.0
4FGL J0308.4+0407,0.45351664744919007,1158.451663442959,12.919583658260093,40.75263292972381,0.0
4FGL J0309.0+1029,0.20938767888568707,1045.2953477674616,11.860050723473028,18.500236117027196,0.0
4FGL J0309.9-6058,0.5804494198624396,1004.4137218250004,12.323039816909857,47.43736910112576,0.0
4FGL J0310.6-5017,0.052009005964972155,1300.1404589814213,12.173040780089666,5.563816752037773,0.0
4FGL J0312.8+0134,20.381023618132364,1004.2950217931318,13.580023334394006,1511.535240934167,0.0
4FGL J0314.3-5103,0.031661628342403055,1221.0168408211173,11.425801384292376,3.3896245066520865,0.0
4FGL J0315.9-1033,0.12127149513623828,1039.8550698704516,11.35867031209552,11.129426418373278,0.0
4FGL J0316.2+0905,0.040085362471489375,1267.6113571562485,11.84759246850817,4.2961128158865565,0.0
4FGL J0318.7+2135,0.39811628007552574,1141.5249450354902,12.799444935217167,35.58412670046014,0.0
4FGL J0319.8+1845,0.010769596442592372,1392.3641376245812,11.383152910478444,1.3190125830943702,0.0
4FGL J0319.9-3821,0.07437692472121844,1067.1683888525456,11.15145660360584,7.134345436474669,0.0
4FGL J0322.4+6606,0.3461306368908641,1002.0797237167498,11.917543106869159,29.181627691083854,0.0
4FGL J0324.8-2043,4.344101569730578e-08,1706.7013391197343,6.238405520729812,1.188676237439619e-05,0.0
4FGL J0325.6-1646,0.059528844827060924,1252.1938764521121,12.069423731455469,6.186933290631741,0.0
4FGL J0325.7+2225,0.15285668180176842,980.6220989833114,11.002935257493116,13.659944316124886,0.0
4FGL J0327.5-1805,6.8717404542139935,891.7844707072085,12.953268680855595,474.6294274961334,0.0
4FGL J0328.4-4736,1.1433514457262774,1044.4689340211412,12.947394955182386,92.47115788853448,0.0
4FGL J0330.6+0438,0.008095611456196578,1169.0667166512226,9.901557373341204,0.9576237008990948,0.0
4FGL J0331.3-6156,0.011934347265573084,1259.2135930566387,10.80072994103734,1.3936526374977074,0.0
4FGL J0331.9+6307,0.3137075218949129,1137.5909249598994,12.655305627429597,28.261153070571254,0.0
4FGL J0332.1-1123,0.009156069275104269,1084.009126288706,9.402266404981804,1.0578899834090894,0.0
4FGL J0333.0-3044,0.005578740376592091,1303.048244310878,10.374949830033914,0.701694198894198,0.0
4FGL J0333.9+6537,0.02581639205028291,1263.6468254434983,11.481765399736322,2.846026361709774,0.0
4FGL J0334.2-3725,0.06371321330736975,1189.1694111292745,11.817769730396224,6.423626206940781,0.0
4FGL J0334.2-4008,0.19917167908551484,1103.2950371850973,12.198910344513632,18.054500775393937,0.0
4FGL J0335.1-4459,1.6545127980846466,1130.7833872083752,13.320872115180702,140.77244025680324,0.0
4FGL J0338.5+1302,4.5765208427417666e-05,1559.5060769056404,7.994020524444021,0.008933616388205542,0.0
4FGL J0339.5-0146,0.7996892942822129,1033.0035106525647,12.705990112583045,65.18350200810588,0.0
4FGL J0340.5-2118,0.6881476157001212,1083.1697921646946,12.857072365996652,58.114106307401144,0.0
4FGL J0342.2+3858,27.288620967591502,1020.8779501836102,13.591390047376564,2055.438911683024,0.0
4FGL J0343.2-2529,0.0031141150660983514,1081.8787860591342,8.538454108543174,0.3953993046689572,0.0
4FGL J0343.2-6444,0.1640062086331384,1138.7642263974158,12.251926789435995,15.276478611281926,0.0
4FGL J0345.2-2353,7.962571078871138,988.2459033277989,13.435641866689371,587.3522804105093,0.0
4FGL J0347.0+4844,1.0655489547631338,993.7693632614225,12.646111048690326,83.96407448341473,0.0
4FGL J0347.7-3616,26.610233708002042,1013.799464707438,13.591942729168911,1990.4071034466901,0.0
4FGL J0348.6-1609,1.2954326832444785,1026.1687859851793,12.927951959260225,103.09743025994725,0.0
4FGL J0348.8+4610,0.0013102331388136351,1027.8917287849665,7.667726418397755,0.17603154825514708,0.0
4FGL J0349.6+2410,0.010767660507949086,973.6557629448342,8.605227796057198,1.2214640365071556,0.0
4FGL J0349.8-2103,0.21585990766289248,1001.6028560054498,11.521280761393855,18.815282843336487,0.0
4FGL J0350.6-3226,7.773708650045729,1007.4972441379468,13.465413544073218,583.258024262101,0.0
4FGL J0353.0+5654,0.3858869607657484,1157.5802298943977,12.83927864755895,34.865888802068206,0.0
4FGL J0354.4+4643,0.8147408607822958,1002.4543433799463,12.53611590796638,65.32702603958823,0.0
4FGL J0354.7-1617,21.15302859000173,969.9504082055122,13.565341414790838,1516.9684636916036,0.0
4FGL J0354.7+8009,0.004986394434630577,1192.2099384762857,9.6283418422901,0.618518885036767,0.0
4FGL J0358.6+0634,0.0060107008826371325,1039.2432966681931,8.71846169110362,0.7181086556304221,0.0
4FGL J0358.9+6004,0.6229953887015218,1006.4604222529161,12.386486919281241,50.75665698969084,0.0
4FGL J0359.6+5057,0.26529738121137975,978.3467687855042,11.474062502285543,22.682790854372374,0.0
4FGL J0401.7+2112,3.48117831364693,1006.1898164805552,13.255194631504896,264.9811382932889,0.0
4FGL J0401.9-2034,0.11828231498180768,1091.7651102077182,11.72977611790448,11.03442766618069,0.0
4FGL J0402.0-2616,0.0016158381458335756,1240.186226768553,8.985806108613787,0.22335701137429068,0.0
4FGL J0403.5-2437,47.458613235146146,978.5020401888851,13.60714180838154,3422.9128190123065,0.0
4FGL J0405.4-6929,1.816616369754312,1022.8018181889272,13.0679670909187,142.56167504614942,0.0
4FGL J0407.0-3826,0.13767773344758144,1049.4257856331833,11.546314663671783,12.54380114460655,0.0
4FGL J0407.5+0741,5.393240896201121,1031.0848017174073,13.431174921908315,415.1411904345198,0.0
4FGL J0409.8-0359,7.517034588765092e-05,1369.2179631741076,7.61112783568828,0.013536688596130357,0.0
4FGL J0410.9+4216,0.01397771829104542,1181.154210461398,10.469696374620483,1.5798606809875206,0.0
4FGL J0413.1-5332,33.181419110841986,984.3745220110787,13.600079934553047,2408.709556573306,0.0
4FGL J0416.2-4353,108.50574019701769,954.2306509565095,13.605317694399298,7633.7002230944045,0.0
4FGL J0416.5-1852,2.656879838736146,1012.6688057043217,13.181693989482001,204.66688900287377,0.0
4FGL J0418.1-0252,0.0012320284095492932,1228.7750273829727,8.721398227673411,0.1738537175618055,0.0
4FGL J0418.2+3807,0.6227400056699011,942.2079455013513,11.818166206820605,49.79360880971806,0.0
4FGL J0420.3-3745,0.13496856981634142,1118.3679011426232,12.000311426309036,12.606113354594982,0.0
4FGL J0422.1-0644,0.32498728046552605,1005.5532865471281,11.896599264199121,27.541998070114225,0.0
4FGL J0423.3-0120,0.34519529819942824,1041.8542392613188,12.21538814414671,29.515850089203106,0.0
4FGL J0424.7+0036,0.5299570409155268,1094.4298720637555,12.767324247464405,45.53571644955814,0.0
4FGL J0424.9-5331,0.03380911762824063,1122.958029076282,10.867868859992896,3.500788678272609,0.0
