,Name,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),MDP99,Start Time (MJD),Start Time (s)
13,4FGL J1104.4+3812,7.039454739377076e-05,2444.999735718361,1535.7177907157227,3473280.0,34732800.0,57.42857142857143,1735.7633360923621,55047.50001157408,4756104001.0
14,4FGL J1104.4+3812,4.492329776223863e-05,1001.3942150776137,980.0405023584902,2229120.0,22291200.0,36.857142857142854,2178.9847260968722,55452.50001157408,4791096001.0
15,4FGL J1104.4+3812,3.2479335681889693e-06,7.5767794278712275,70.85647324116441,233280.0,2332800.0,3.857142857142857,9749.025465196843,55731.50001157408,4815201601.0
16,4FGL J1104.4+3812,3.208762035762397e-05,590.5148949654254,700.0191246246393,1840320.0,18403200.0,30.428571428571427,2771.7584985910466,55767.50001157408,4818312001.0
17,4FGL J1104.4+3812,0.0001901269770596377,11236.048039479645,4147.784053958178,5909760.0,59097600.0,97.71428571428571,838.4113982921582,55986.50001157408,4837233601.0
18,4FGL J1104.4+3812,8.065151090466491e-05,2466.7748519257193,1759.4822998372915,3058560.0,30585600.0,50.57142857142857,1421.7869337827844,56673.50001157408,4896590401.0
19,4FGL J1104.4+3812,5.9038263928672184e-05,1499.6663650105593,1287.9706682545593,2540160.0,25401600.0,42.0,1769.9894442038196,57030.50001157408,4927435201.0
20,4FGL J1104.4+3812,2.644471727271945e-05,356.43247728862184,576.9143248977882,1347840.0,13478400.0,22.285714285714285,2878.3049896627654,57327.50001157408,4953096001.0
21,4FGL J1104.4+3812,4.612770439781233e-05,1207.5863989712086,1006.3156723252807,2617920.0,26179200.0,43.285714285714285,2299.658991848807,57486.50001157408,4966833601.0
22,4FGL J1104.4+3812,2.1763325859265642e-05,253.84743282247445,474.7857319155849,1166400.0,11664000.0,19.285714285714285,3253.4977146987826,57792.50001157408,4993272001.0
23,4FGL J1104.4+3812,4.346309630045765e-06,12.392198017186486,94.8184947547656,285120.0,2851200.0,4.714285714285714,8054.322661576844,57933.50001157408,5005454401.0
24,4FGL J1104.4+3812,9.262887553450292e-05,5041.9749530940635,2020.7788438017058,5443200.0,54432000.0,90.0,1651.2962610743355,57972.50001157408,5008824001.0
25,4FGL J1104.4+3812,2.7472930670069212e-05,448.6219686699622,599.345687345926,1632960.0,16329600.0,27.0,3049.4822590285557,58611.50001157408,5064033601.0
26,4FGL J1104.4+3812,9.81846258926431e-05,4937.194276086379,2141.9823315952235,5028480.0,50284800.0,83.14285714285714,1497.376439380823,58809.50001157408,5081140801.0
27,4FGL J1104.4+3812,2.7870309348420722e-05,498.45490863463493,608.0148460888875,1788480.0,17884800.0,29.571428571428573,3145.8477989232747,59394.50001157408,5131684801.0
28,4FGL J1104.4+3812,8.291779643132047e-06,49.43227352049601,180.89232740459622,596160.0,5961600.0,9.857142857142858,6104.68397329801,59607.50001157408,5150088001.0
29,4FGL J1104.4+3812,1.7782931829317114e-05,133.67074197461088,387.9500017040213,751680.0,7516800.0,12.428571428571429,3196.603863203397,59694.50001157408,5157604801.0
30,4FGL J1104.4+3812,7.503944163644961e-06,23.340267926601285,163.70501664262045,311040.0,3110400.0,5.142857142857143,4873.00019276652,59784.50001157408,5165380801.0
31,4FGL J1104.4+3812,3.507126406847701e-05,504.52117638348284,765.1098865878248,1438560.0,14385600.0,23.785714285714285,2242.289455307039,59823.50001157408,5168750401.0
32,4FGL J1653.8+3945,6.623343106727392e-05,2240.3855459091806,1462.9044965813428,3382560.0,33825600.0,55.92857142857143,1798.1946846292,54683.00001157408,4724611201.0
33,4FGL J1653.8+3945,7.943184940860508e-05,4097.1583379753765,1754.4192985200139,5158080.0,51580800.0,85.28571428571429,1851.4863908187074,55077.50001157408,4758696001.0
34,4FGL J1653.8+3945,7.68284125264393e-05,3007.002603554813,1696.9169245660273,3913920.0,39139200.0,64.71428571428571,1667.537289212432,55677.50001157408,4810536001.0
35,4FGL J1653.8+3945,4.921304148269417e-05,892.921424662003,1086.9734289071102,1814400.0,18144000.0,30.0,1772.611971935379,56133.50001157408,4849934401.0
36,4FGL J1653.8+3945,5.771773043405739e-05,1570.845751493306,1274.8173546783405,2721600.0,27216000.0,45.0,1850.980775092432,56346.50001157408,4868337601.0
37,4FGL J1653.8+3945,6.350620452827397e-05,1596.6983967316753,1402.667967946028,2514240.0,25142400.0,41.57142857142857,1616.9836710305578,56667.50001157408,4896072001.0
38,4FGL J1653.8+3945,0.00022407790696494595,26194.52806187661,4949.231413824856,11689920.0,116899200.0,193.28571428571428,988.0887660179234,56964.50001157408,4921732801.0
39,4FGL J1653.8+3945,1.2674445813145105e-05,121.55300512638682,279.9417676685625,959040.0,9590400.0,15.857142857142858,5003.225450512191,58341.50001157408,5040705601.0
40,4FGL J1653.8+3945,9.685600066113904e-05,4205.100124704012,2139.268291025855,4341600.0,43416000.0,71.78571428571429,1393.1653294471407,58493.00001157408,5053795201.0
41,4FGL J1653.8+3945,6.038989856379086e-06,23.479592561601887,133.38378026548,388800.0,3888000.0,6.428571428571429,6686.065499096192,59004.50001157408,5097988801.0
