Name,Duration_(s),Source_Counts(ph)_(0.2-5_MeV),Asymmetry,Coverage,Background_Counts,MDP99_(%),Class,Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Start_Time_(MJD),Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV),StarttimeMJD,EndtimeMJD,Threshold,QuiescentBkg,QuiescentBkgErr,ThresholdPercent
4FGL J1129.8-1447,1209600.0,22328.672993481123,0.0,0.014184397163120567,302400.0,36.49500629555162,FSRQ,5302.403730152482,0.0043836009673879645,59922.50001157408,0.002735606773615545,0.004959867640344678,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,1814400.0,46398.29419860268,0.0,0.02127659574468085,453600.0,21.793063510576257,FSRQ,11018.231504541696,0.0060726584570886775,59943.50001157408,0.002735606773615545,0.008266446067241131,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,604800.0,31175.11913867719,0.0,0.0070921985815602835,151200.0,19.58892980188086,FSRQ,7403.174745634472,0.012240698984183982,60013.50001157408,0.002735606773615545,0.012240698984183982,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,3024000.0,63888.750650431946,-0.4,0.03546099290780142,756000.0,20.266983118755082,FSRQ,15171.700972222334,0.0050170968823486555,60027.50001157408,0.002735606773615545,0.007590823071360845,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,604800.0,11963.95805906378,0.0,0.0070921985815602835,151200.0,48.28066814303097,FSRQ,2841.088490045437,0.00469756694782645,60069.50001157408,0.002735606773615545,0.00469756694782645,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1129.8-1447,1209600.0,26620.312771013312,0.0,0.014184397163120567,302400.0,30.81301810082455,FSRQ,6321.542071759306,0.00522614258577985,60104.50001157408,0.002735606773615545,0.0060090704104175914,59500.0,60500.0,5e-07,3.0414921875e-07,5.266452040636879e-09,0.5
4FGL J1153.4+4931,3628800.0,23211.408779672973,0.16666666666666666,0.11538461538461539,907200.0,59.42539141315325,FSRQ,5511.607982183755,0.0015188514060250646,55666.50001157408,0.000554013286096339,0.0030805326014339872,55500.0,55900.0,2e-07,1.4498749999999996e-07,5.4662236898723415e-09,0.5
4FGL J1153.4+4931,1814400.0,7036.239531377779,0.0,0.057692307692307696,453600.0,137.93499802845554,FSRQ,1670.7729519485474,0.0009208404717529472,55729.50001157408,0.000554013286096339,0.0009668824953405945,55500.0,55900.0,2e-07,1.4498749999999996e-07,5.4662236898723415e-09,0.5
4FGL J1159.5+2914,4838400.0,72814.34802731736,-0.625,0.11267605633802817,1209600.0,22.239921829546162,FSRQ,17596.14808782108,0.003636770024764608,59943.50001157408,0.0012859164853971181,0.006446141069917343,59700.0,60200.0,1.3e-06,5.407544117647059e-07,7.12034708248757e-09,0.5
4FGL J1224.9+2122,604800.0,6172.14594304357,0.0,0.010101010101010102,151200.0,91.91021549131501,FSRQ,1469.8926013583823,0.0024303779784364786,55099.50001157408,0.0009548589999039818,0.0024303779784364786,55000.0,55700.0,1.7e-06,7.442709677419354e-07,6.862208623892679e-09,0.5
4FGL J1224.9+2122,604800.0,4874.1410022318305,0.0,0.010101010101010102,151200.0,115.90533473957676,FSRQ,1160.7735564375207,0.0019192684464906095,55225.50001157408,0.0009548589999039818,0.0019192684464906095,55000.0,55700.0,1.7e-06,7.442709677419354e-07,6.862208623892679e-09,0.5
4FGL J1224.9+2122,1814400.0,23523.028315118838,0.0,0.030303030303030304,453600.0,41.9911719045261,FSRQ,5601.994120198469,0.003087518805224024,55302.50001157408,0.0009548589999039818,0.00385939850653003,55000.0,55700.0,1.7e-06,7.442709677419354e-07,6.862208623892679e-09,0.5
4FGL J1224.9+2122,604800.0,9191.994172687202,0.0,0.010101010101010102,151200.0,62.304245431781105,FSRQ,2189.067522194672,0.003619489950718704,55337.50001157408,0.0009548589999039818,0.003619489950718704,55000.0,55700.0,1.7e-06,7.442709677419354e-07,6.862208623892679e-09,0.5
