Name,Duration_(s),Source_Counts(ph)_(0.2-5_MeV),Asymmetry,Coverage,Background_Counts,MDP99_(%),Class,Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Start_Time_(MJD),Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV),StarttimeMJD,EndtimeMJD,Threshold,QuiescentBkg,QuiescentBkgErr,ThresholdPercent
4FGL J1129.8-1447,1209600.0,15414.962058265843,0.5,0.014184397163120567,3024000.0,161.7292512309715,FSRQ,1451.353825016894,0.0011998626198883053,59789.50001157408,0.0005771518056044648,0.0014555985381733737,59500.0,60500.0,5e-07,2.5619743589743585e-07,5.3634503257441555e-09,0.3
4FGL J1129.8-1447,1814400.0,52277.29620458708,-0.6666666666666666,0.02127659574468085,4536000.0,58.593271657993974,FSRQ,4922.026633687621,0.002712757183469809,59873.50001157408,0.0005771518056044648,0.003622226777021299,59500.0,60500.0,5e-07,2.5619743589743585e-07,5.3634503257441555e-09,0.3
4FGL J1129.8-1447,1209600.0,11881.69332653195,0.0,0.014184397163120567,3024000.0,209.7008159613349,FSRQ,1118.688517815258,0.0009248416979292806,59922.50001157408,0.0005771518056044648,0.0010464210689172641,59500.0,60500.0,5e-07,2.5619743589743585e-07,5.3634503257441555e-09,0.3
4FGL J1129.8-1447,1814400.0,24689.792479067306,0.0,0.02127659574468085,4536000.0,123.68979353541674,FSRQ,2324.600256421189,0.0012811950266871633,59943.50001157408,0.0005771518056044648,0.001744035114862107,59500.0,60500.0,5e-07,2.5619743589743585e-07,5.3634503257441555e-09,0.3
4FGL J1129.8-1447,604800.0,16589.127581921308,0.0,0.0070921985815602835,1512000.0,106.57562136993816,FSRQ,1561.9041862515842,0.002582513535468889,60013.50001157408,0.0005771518056044648,0.002582513535468889,59500.0,60500.0,5e-07,2.5619743589743585e-07,5.3634503257441555e-09,0.3
4FGL J1129.8-1447,3024000.0,33996.9393821712,-0.4,0.03546099290780142,7560000.0,115.91280764655625,FSRQ,3200.889358318181,0.0010584951581740017,60027.50001157408,0.0005771518056044648,0.001601493783358954,59500.0,60500.0,5e-07,2.5619743589743585e-07,5.3634503257441555e-09,0.3
4FGL J1129.8-1447,604800.0,6366.3470135814905,0.0,0.0070921985815602835,1512000.0,276.7795602552324,FSRQ,599.4060870614846,0.0009910814931572167,60069.50001157408,0.0005771518056044648,0.0009910814931572167,59500.0,60500.0,5e-07,2.5619743589743585e-07,5.3634503257441555e-09,0.3
4FGL J1129.8-1447,1209600.0,14165.391409238006,0.0,0.014184397163120567,3024000.0,175.95968037298877,FSRQ,1333.7038992992425,0.0011025991230979187,60104.50001157408,0.0005771518056044648,0.0012677793719574548,59500.0,60500.0,5e-07,2.5619743589743585e-07,5.3634503257441555e-09,0.3
4FGL J1153.4+4931,3628800.0,17019.518948296383,0.16666666666666666,0.11538461538461539,9072000.0,253.3070486120002,FSRQ,1606.435127344277,0.00044269045616850665,55666.50001157408,0.00016147491016731784,0.0008978642526590015,55500.0,55900.0,2e-07,1.376025641025641e-07,5.467323956928106e-09,0.3
4FGL J1153.4+4931,1814400.0,5159.24790114025,0.0,0.057692307692307696,4536000.0,590.6538066249122,FSRQ,486.97011262463104,0.0002683918169227464,55729.50001157408,0.00016147491016731784,0.0002818114077688837,55500.0,55900.0,2e-07,1.376025641025641e-07,5.467323956928106e-09,0.3
