0,1,2
4FGL J0134.3-3842,0.2857954545454545,FSRQ
4FGL J1349.5-1131,0.2860411899313501,FSRQ
4FGL J1717.6-5154,0.2876631079478055,FSRQ
4FGL J2348.0-1630,0.28977272727272724,FSRQ
4FGL J0049.7+0237,0.2908571428571428,BLL
4FGL J0017.5-0514,0.29171396140749145,FSRQ
4FGL J1508.5-4951,0.29204545454545455,BCU
4FGL J1746.8-5235,0.2927669345579793,BCU
4FGL J0118.9-2141,0.29284903518728717,FSRQ
4FGL J1012.7+2439,0.29318181818181815,FSRQ
4FGL J2235.3-4836,0.293416572077185,FSRQ
4FGL J0403.9-3605,0.2968217934165721,FSRQ
4FGL J1246.7-2548,0.2968217934165721,FSRQ
4FGL J2343.7-5624,0.29715909090909093,BCU
4FGL J0001.5+2113,0.29737442922374424,FSRQ
4FGL J0050.4-0452,0.29772727272727273,FSRQ
4FGL J0350.6-3226,0.2977855477855478,BCU
4FGL J1223.9+5000,0.2993119266055046,FSRQ
4FGL J1555.7+1111,0.2996594778660613,BLL
4FGL J0259.4+0746,0.300794551645857,FSRQ
4FGL J1759.1-4822,0.3028409090909091,BCU
4FGL J1352.7-2742,0.3037757437070938,BCU
4FGL J2148.6+0652,0.3050171037628278,FSRQ
4FGL J1132.7+0034,0.30533484676503975,BLL
4FGL J1848.5+3243,0.3060295790671217,FSRQ
4FGL J0505.8-0419,0.306378132118451,FSRQ
4FGL J1229.0+0202,0.3064699205448354,FSRQ
4FGL J0650.7+2503,0.307648401826484,BLL
4FGL J1056.8+7012,0.3079584775086505,FSRQ
4FGL J0729.1+5703,0.3082191780821918,FSRQ
4FGL J0222.6+4302,0.311577752553916,BLL
4FGL J0738.1+1742,0.3119318181818182,BLL
4FGL J2056.2-4714,0.31364678899082565,FSRQ
4FGL J0238.6+1637,0.31605922551252846,BLL
4FGL J0252.8-2219,0.3164772727272728,FSRQ
4FGL J1209.8+1810,0.31657142857142856,FSRQ
4FGL J1351.0+0029,0.31833712984054674,FSRQ
4FGL J0218.9+3643,0.31927023945267957,BCU
4FGL J1203.1+6031,0.3207331042382589,BLL
4FGL J2130.4-4241,0.3222857142857143,BCU
4FGL J0158.5-3932,0.32848837209302323,BLL
4FGL J1739.5+4955,0.3291571753986332,FSRQ
4FGL J2236.5-1433,0.33200908059023837,BLL
4FGL J1408.9-0751,0.3337116912599319,FSRQ
4FGL J1324.9+4748,0.33430232558139533,FSRQ
4FGL J1017.8+0715,0.3346590909090909,BCU
4FGL J0958.7+6534,0.33541430192962546,BLL
4FGL J1023.1+3949,0.33581235697940504,FSRQ
4FGL J0512.8+4041,0.33639494833524686,BCU
4FGL J1350.8+3033,0.3376993166287016,FSRQ
4FGL J0539.9-2839,0.3393870601589103,FSRQ
4FGL J1159.5+2914,0.3397727272727273,FSRQ
4FGL J0303.4-2407,0.33995459704880815,BLL
4FGL J0210.7-5101,0.34090909090909094,FSRQ
4FGL J0839.8+0105,0.3431712962962963,FSRQ
4FGL J0824.9+3915,0.34328358208955223,FSRQ
4FGL J0509.4+0542,0.34335981838819535,BLL
4FGL J2232.6+1143,0.34392735527809304,FSRQ
4FGL J2157.5+3127,0.3456299659477866,FSRQ
4FGL J0521.7+2112,0.34777651083238315,BLL
4FGL J0534.5+2201s,0.3496027241770715,None
4FGL J0920.9+4441,0.351366742596811,FSRQ
4FGL J0304.5+6821,0.3517673888255416,BCU
4FGL J0850.0+5108,0.3525714285714286,None
4FGL J1635.2+3808,0.35347776510832385,FSRQ
4FGL J1613.6+3411,0.35951834862385323,FSRQ
4FGL J0108.6+0134,0.36136363636363633,FSRQ
4FGL J1722.6+6104,0.36347926267281105,FSRQ
4FGL J1512.8-0906,0.3660612939841089,FSRQ
4FGL J1317.6+3428,0.36666666666666664,FSRQ
4FGL J1037.7+5711,0.36704545454545456,BLL
4FGL J0058.4+3315,0.3684820393974508,FSRQ
4FGL J1727.4+4530,0.3710227272727273,FSRQ
4FGL J0229.5-3644,0.37155963302752293,FSRQ
4FGL J1256.1-0547,0.3717366628830874,FSRQ
4FGL J0334.2-4008,0.37343927355278095,BLL
4FGL J1911.2-2006,0.37457240592930446,FSRQ
4FGL J0534.5+2200,0.37457434733257655,None
4FGL J0240.5+6113,0.3745743473325766,None
4FGL J1147.0-3812,0.3757094211123723,BLL
4FGL J0348.6-1609,0.3764236902050114,BLL
4FGL J1154.1-3243,0.37871853546910755,BLL
4FGL J0526.2-4830,0.3817451205510907,FSRQ
4FGL J1446.7+1719,0.3825541619156214,FSRQ
4FGL J1912.1-0803,0.3826879271070615,BCU
4FGL J2207.6+0053,0.3840413318025258,BCU
4FGL J1504.4+1029,0.38755707762557073,FSRQ
4FGL J1532.7-1319,0.38755707762557084,BCU
4FGL J0237.8+2848,0.3879408418657565,FSRQ
4FGL J1628.8-6149,0.3880681818181818,FSRQ
4FGL J0817.8-0934,0.3961187214611872,BLL
4FGL J1821.6+6819,0.3965909090909091,BCU
4FGL J0734.4-7711,0.39886363636363636,BCU
4FGL J0331.9+6307,0.40181611804767303,BLL
4FGL J2145.0-3356,0.4030786773090079,FSRQ
4FGL J0648.7+1516,0.4035388127853881,BLL
4FGL J1427.9-4206,0.4040862656072644,FSRQ
4FGL J2115.4+2932,0.40408626560726446,FSRQ
4FGL J1258.8-2219,0.4072810011376564,FSRQ
4FGL J0217.2+0837,0.40805902383654935,BLL
4FGL J0205.7+6449,0.4103291713961408,None
4FGL J1308.5+3547,0.410360884749709,FSRQ
4FGL J0228.0-3026,0.410919540229885,FSRQ
4FGL J0532.6+0732,0.41353811149032993,FSRQ
4FGL J1207.7-0106,0.4149425287356322,FSRQ
4FGL J1121.4-0553,0.4177071509648127,FSRQ
4FGL J1326.8-5256,0.4216799091940976,BLL
4FGL J1549.5+0236,0.42192881745120553,FSRQ
4FGL J1036.2+2202,0.42281105990783413,FSRQ
4FGL J2016.3-0903,0.423120728929385,BLL
4FGL J1330.2-7003,0.42448512585812354,BCU
4FGL J0830.8+2410,0.4265375854214123,FSRQ
4FGL J1058.6+2817,0.42848970251716245,BLL
4FGL J0555.6+3947,0.4318181818181819,FSRQ
4FGL J2202.7+4216,0.4330306469920544,BLL
4FGL J1641.9-0621,0.4337899543378995,BLL
4FGL J1808.1-5013,0.4367160775370582,FSRQ
4FGL J2005.5+7752,0.43970420932878274,BLL
4FGL J0916.7+3856,0.4405034324942792,FSRQ
4FGL J2207.5-5346,0.44154370034052215,FSRQ
4FGL J1446.3+3111,0.443621867881549,BCU
4FGL J0402.0-2616,0.4457274826789838,BLL
4FGL J1513.4-3231,0.44833524684270953,FSRQ
4FGL J1037.7-2822,0.44845360824742264,FSRQ
4FGL J0224.2+0700,0.45168800931315484,FSRQ
4FGL J1058.4+0133,0.45459704880817253,BLL
4FGL J1754.2+3212,0.45558086560364464,BLL
4FGL J1015.0+4926,0.4591373439273553,BLL
4FGL J0905.6+1358,0.45970488081725314,BLL
4FGL J1522.1+3144,0.463677639046538,FSRQ
4FGL J2009.9+3544,0.46583143507972663,BCU
4FGL J1345.5+4453,0.4659477866061294,FSRQ
4FGL J1341.8-2053,0.4678899082568807,FSRQ
4FGL J0319.8+4130,0.47219069239500566,None
4FGL J0730.3-1141,0.4727582292849034,FSRQ
4FGL J0143.1-3622,0.47389330306469923,BCU
4FGL J1703.6-6213,0.4744608399545971,FSRQ
4FGL J0923.5+3852,0.47556818181818183,BCU
4FGL J1230.2+2517,0.4778660612939841,BLL
4FGL J0035.9+5950,0.48127128263337116,BLL
4FGL J0850.0+4855,0.4840182648401826,BLL
4FGL J2000.9-1748,0.4857792946530147,FSRQ
4FGL J0754.4-1148,0.4863169897377423,BLL
4FGL J1147.2-2627,0.48802736602052454,BCU
4FGL J1838.8+4802,0.4954493742889648,BLL
4FGL J1309.4+4305,0.4982915717539863,BLL
4FGL J1512.9-5639,0.49943246311010214,BCU
4FGL J0022.5+0608,0.5045454545454545,BLL
4FGL J2056.7+4939,0.5069124423963134,BCU
4FGL J1837.6-2904,0.5154994259471871,None
4FGL J1648.2+4232,0.5159817351598173,BCU
4FGL J0629.3-1959,0.5166093928980526,BLL
4FGL J2025.3+3341,0.518161180476731,BLL
4FGL J0510.0+1800,0.5228310502283104,FSRQ
4FGL J0433.6+2905,0.5228571428571429,BLL
4FGL J0059.4-5654,0.5238372093023256,None
4FGL J1145.7-6949,0.5251716247139588,FSRQ
4FGL J0016.2-0016,0.5272417707150965,FSRQ
4FGL J0633.4-2222,0.5322580645161291,FSRQ
4FGL J1603.8-4903,0.5335227272727273,BLL
4FGL J1248.3+5820,0.5374574347332576,BLL
4FGL J1813.6+0614,0.5448275862068965,BLL
4FGL J1211.6-2735,0.5470183486238532,BCU
4FGL J0900.7-1243,0.5489749430523918,BCU
4FGL J0538.8-4405,0.5594002306805075,BLL
4FGL J1912.4-1222,0.5637813211845102,BCU
4FGL J1127.8+3618,0.5647398843930636,FSRQ
4FGL J0336.4+3224,0.5656392694063928,FSRQ
4FGL J0449.4-4350,0.5658342792281499,BLL
4FGL J2254.8-2725,0.5662042875157629,BLL
4FGL J0223.2-1653,0.5728929384965831,FSRQ
4FGL J0349.8-2103,0.5762229806598407,FSRQ
4FGL J0035.8+6131,0.5839041095890412,BCU
4FGL J1719.2+1745,0.6241457858769932,BLL
4FGL J1243.9-0218,0.629438717067583,BCU
4FGL J1535.9+3743,0.634703196347032,None
4FGL J0209.3-5228,0.6431014823261118,BLL
4FGL J0630.9-2406,0.647159090909091,BLL
4FGL J1008.0+0620,0.661271676300578,BLL
4FGL J0159.5+1046,0.6636363636363636,BLL
4FGL J0113.1-3553,0.6638225255972696,FSRQ
4FGL J1839.6-7107,0.6838819523269013,FSRQ
4FGL J0801.1+6444,0.6956521739130436,BLL
4FGL J0710.8-3851,0.7459862385321101,FSRQ
4FGL J1727.2+0644,0.9002280501710376,BCU
