,Name,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),MDP99,Start Time (MJD),Start Time (s)
319,4FGL J1044.6+8053,0.016224990939335108,399524.1768901877,357528.4361155113,246240.0,24624000.0,40.714285714285715,3.1078543033577817,58563.50001157408,5059886401.0
320,4FGL J1044.6+8053,0.015228048608890519,951253.5580612859,335560.15067030455,624672.0,62467200.0,103.28571428571429,4.175935462983255,58946.00001157408,5092934401.0
321,4FGL J1044.6+8053,0.005809036699946698,56463.8367234819,128005.97636294665,97200.0,9720000.0,16.071428571428573,5.3014631450679754,59675.00001157408,5155920001.0
322,4FGL J1044.6+8053,0.0032120251859580713,14986.024707605977,70779.10525762575,46656.0,4665600.0,7.714285714285714,6.923567647456514,59843.00001157408,5170435201.0
323,4FGL J0805.4+6147,2.8986389898148665e-07,2.066149871940037,5.901352417057767,71280.0,7128000.0,11.785714285714286,64697.32275770401,59717.00001157408,5159548801.0
324,4FGL J0746.4+2546,0.012775185912462335,2812973.2961394466,282710.8993560115,2201904.0,220190400.0,364.07142857142856,7.973023201559395,54707.00001157408,4726684801.0
325,4FGL J0746.4+2546,0.0098412992631435,1104524.4449799422,217784.89836307146,1122336.0,112233600.0,185.57142857142858,7.60116685158832,57291.50001157408,4949985601.0
326,4FGL J0746.4+2546,0.003059775522104583,134825.94860601635,67711.88267701438,440640.0,44064000.0,72.85714285714286,15.05751714777964,58671.50001157408,5069217601.0
327,4FGL J0746.4+2546,0.005312538594617314,221698.61059969405,117564.83030768654,417312.0,41731200.0,69.0,8.89581021352227,59192.00001157408,5114188801.0
328,4FGL J0635.6-7518,7.234308079745793e-05,25886.20629219886,1564.946242050317,3578256.0,357825600.0,591.6428571428571,1728.8896178855198,54701.00001157408,4726166401.0
329,4FGL J0635.6-7518,1.2720347346850582e-05,1106.1817578378816,275.1701967706087,869616.0,86961600.0,143.78571428571428,4846.9339812631015,58857.50001157408,5085288001.0
330,4FGL J0539.9-2839,2.364606700016745e-07,7.538744496725386,4.802944918068753,318816.0,31881600.0,52.714285714285715,168113.17759175008,55028.00001157408,4754419201.0
331,4FGL J0539.9-2839,1.3915564922446654e-07,1.064039756229961,2.826503529142824,76464.0,7646400.0,12.642857142857142,139901.71511752275,55524.50001157408,4797316801.0
332,4FGL J0539.9-2839,2.000434633768317e-07,5.081424039312928,4.063245426022953,254016.0,25401600.0,42.0,177376.87211494218,55815.50001157408,4822459201.0
333,4FGL J0539.9-2839,1.451029653531471e-07,0.6017710179125716,2.947304302380049,41472.0,4147200.0,6.857142857142857,98810.70111287369,56280.50001157408,4862635201.0
