,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s)
33,4FGL J1642.9+3948,FSRQ,1.3509289180764728e-05,65.36334477221206,651.2194578220959,483840.0,4838400.0,8.0,0.010554089709762533,1528.4513659833024,59502.50001157408,5141016001.0
34,4FGL J1642.9+3948,FSRQ,6.020359781322616e-05,801.044991063662,2902.1330287822975,1330560.0,13305600.0,22.0,0.029023746701846966,568.9958059821072,59579.50001157408,5147668801.0
35,4FGL J1642.9+3948,FSRQ,7.465659810422614e-06,51.92515711345136,359.88443721747404,695520.0,6955200.0,11.5,0.015171503957783642,3314.6685853298322,59772.00001157408,5164300801.0
36,4FGL J1256.1-0547,FSRQ,9.023944458120115e-05,927.8058734060777,4405.563623398664,1028160.0,10281600.0,17.0,0.022427440633245383,329.8324482944556,54777.50001157408,4732776001.0
37,4FGL J1256.1-0547,FSRQ,7.665447568073288e-06,9.27212537834145,374.23343106445265,120960.0,1209600.0,2.0,0.002638522427440633,1331.0216862496416,55008.50001157408,4752734401.0
38,4FGL J1256.1-0547,FSRQ,8.298969373590843e-05,652.4981680292065,4051.624846947251,786240.0,7862400.0,13.0,0.017150395778364115,313.7621132550742,55029.50001157408,4754548801.0
39,4FGL J1256.1-0547,FSRQ,1.9995012365744314e-05,60.464917394010804,976.172886887211,302400.0,3024000.0,5.0,0.006596306068601583,806.8634273154614,55155.50001157408,4765435201.0
40,4FGL J1256.1-0547,FSRQ,2.4376455823851278e-05,58.97152192906101,1190.0785465086497,241920.0,2419200.0,4.0,0.005277044854881266,592.4638999502575,55449.50001157408,4790836801.0
41,4FGL J1256.1-0547,FSRQ,2.614732386289641e-05,110.69731030595824,1276.533775160199,423360.0,4233600.0,7.0,0.009234828496042216,729.9824271144905,55512.50001157408,4796280001.0
42,4FGL J1256.1-0547,FSRQ,7.399401665493737e-05,581.7705565477795,3612.4485211210717,786240.0,7862400.0,13.0,0.017150395778364115,351.8093317339692,55652.50001157408,4808376001.0
43,4FGL J1256.1-0547,FSRQ,0.0001019787200325238,1541.91824689176,4978.684669670906,1512000.0,15120000.0,25.0,0.032981530343007916,353.7619800698566,56618.50001157408,4891838401.0
44,4FGL J1256.1-0547,FSRQ,6.883937729245858e-06,12.490216615943686,336.07948039193786,181440.0,1814400.0,3.0,0.00395778364116095,1814.1049426270167,56849.50001157408,4911796801.0
45,4FGL J1256.1-0547,FSRQ,2.6579648454588177e-05,96.45222831200958,1297.6402159577606,362880.0,3628800.0,6.0,0.0079155672823219,665.0256244206369,56877.50001157408,4914216001.0
46,4FGL J1256.1-0547,FSRQ,1.5414034480702685e-05,37.28963221571593,752.5257930515131,241920.0,2419200.0,4.0,0.005277044854881266,936.1058355210944,56968.50001157408,4922078401.0
47,4FGL J1256.1-0547,FSRQ,4.4978385404855184e-06,5.440585498571283,219.5881629130899,120960.0,1209600.0,2.0,0.002638522427440633,2266.949513288882,57087.50001157408,4932360001.0
48,4FGL J1256.1-0547,FSRQ,9.062188556615924e-06,10.961623278082621,442.423470564266,120960.0,1209600.0,2.0,0.002638522427440633,1126.1897165673963,57143.50001157408,4937198401.0
49,4FGL J1256.1-0547,FSRQ,1.7733622193818136e-05,64.35176821692725,865.7699657922749,362880.0,3628800.0,6.0,0.0079155672823219,996.1677953403594,57178.50001157408,4940222401.0
50,4FGL J1256.1-0547,FSRQ,4.847023787621178e-06,5.862959973506577,236.63567278804322,120960.0,1209600.0,2.0,0.002638522427440633,2103.7837904652806,57262.50001157408,4947480001.0
51,4FGL J1256.1-0547,FSRQ,4.6308614917752945e-06,5.601490060451396,226.08245238926264,120960.0,1209600.0,2.0,0.002638522427440633,2201.8896760463977,57304.50001157408,4951108801.0
52,4FGL J1256.1-0547,FSRQ,1.4632524641875257e-05,26.549252710218465,714.3718423789985,181440.0,1814400.0,3.0,0.00395778364116095,854.3415117988941,57332.50001157408,4953528001.0
53,4FGL J1256.1-0547,FSRQ,1.9928500890099427e-05,60.26378669166067,972.9257421491247,302400.0,3024000.0,5.0,0.006596306068601583,809.5520057132836,57402.50001157408,4959576001.0
54,4FGL J1256.1-0547,FSRQ,6.027602480317932e-06,7.290987960192571,294.2724918890761,120960.0,1209600.0,2.0,0.002638522427440633,1692.134560729242,57514.50001157408,4969252801.0
55,4FGL J1256.1-0547,FSRQ,7.457599206683015e-06,9.020712000403774,364.0861037579328,120960.0,1209600.0,2.0,0.002638522427440633,1368.0609559227214,57542.50001157408,4971672001.0
56,4FGL J1256.1-0547,FSRQ,1.6553043501121385e-05,40.04512283791286,808.133146691242,241920.0,2419200.0,4.0,0.005277044854881266,871.7925933761829,57752.50001157408,4989816001.0
57,4FGL J1256.1-0547,FSRQ,0.00016459927435218542,3683.3367217434643,8035.871440579211,2237760.0,22377600.0,37.0,0.048812664907651716,266.6786186065442,57801.50001157408,4994049601.0
58,4FGL J1256.1-0547,FSRQ,8.885101752711414e-05,2095.7467206155466,4337.779476991112,2358720.0,23587200.0,39.0,0.051451187335092345,506.7639798113452,58074.50001157408,5017636801.0
59,4FGL J1256.1-0547,FSRQ,8.560026915497024e-05,673.023556204038,4179.075277917141,786240.0,7862400.0,13.0,0.017150395778364115,304.2177497286895,58396.50001157408,5045457601.0
60,4FGL J1256.1-0547,FSRQ,1.6661124649044323e-05,50.38324093871003,813.4097568906323,302400.0,3024000.0,5.0,0.006596306068601583,968.0568493895629,58501.50001157408,5054529601.0
61,4FGL J1256.1-0547,FSRQ,1.669438038686677e-05,55.53218691887363,815.0333292596755,332640.0,3326400.0,5.5,0.007255936675461741,1013.1629674570622,58550.50001157408,5058763201.0
62,4FGL J1256.1-0547,FSRQ,0.0001089707389096926,1449.921063636806,5320.0407602622345,1330560.0,13305600.0,22.0,0.029023746701846966,310.67392790926385,58662.50001157408,5068440001.0
63,4FGL J1256.1-0547,FSRQ,4.274193703629585e-05,206.80258815641383,2086.6963873127447,483840.0,4838400.0,8.0,0.010554089709762533,477.70760262074583,58830.50001157408,5082955201.0
64,4FGL J1256.1-0547,FSRQ,3.6531427997954474e-05,198.8478688784658,1783.4942473939313,544320.0,5443200.0,9.0,0.011873350923482849,592.5183465986604,58914.50001157408,5090212801.0
65,4FGL J1256.1-0547,FSRQ,5.700864856212421e-05,517.1824597555909,2783.2089336322683,907200.0,9072000.0,15.0,0.01978891820580475,490.1250697289266,58991.50001157408,5096865601.0
66,4FGL J1256.1-0547,FSRQ,3.774526242847367e-05,159.79834301718614,1842.7546388640071,423360.0,4233600.0,7.0,0.009234828496042216,506.01869121740987,59187.50001157408,5113800001.0
67,4FGL J1256.1-0547,FSRQ,0.00036526439637281117,12150.15488094519,17832.507115385746,3326400.0,33264000.0,55.0,0.07255936675461741,146.6465544797872,59264.50001157408,5120452801.0
68,4FGL J1224.9+2122,FSRQ,9.805197103710672e-05,5455.768551658277,4910.712611231077,5564160.0,55641600.0,92.0,0.1220159151193634,687.1995792087804,55078.50001157408,4758782401.0
69,4FGL J1224.9+2122,FSRQ,1.420905671168299e-05,51.56182499535523,711.6286725266649,362880.0,3628800.0,6.0,0.007957559681697613,1211.684457358593,55743.50001157408,4816238401.0
70,4FGL J1224.9+2122,FSRQ,3.960419068638105e-06,7.185784358136978,198.34868856191696,181440.0,1814400.0,3.0,0.003978779840848806,3072.631486262146,55918.50001157408,4831358401.0
71,4FGL J1224.9+2122,FSRQ,8.587578900693208e-05,1765.8810245073457,4300.895898524758,2056320.0,20563200.0,34.0,0.04509283819628647,477.28320951706394,55967.50001157408,4835592001.0
72,4FGL J1224.9+2122,FSRQ,4.662972132143855e-05,451.2264872832966,2335.344798573421,967680.0,9676800.0,16.0,0.021220159151193633,603.0791711678006,56226.50001157408,4857969601.0
73,4FGL J1224.9+2122,FSRQ,0.00020801679836844129,10819.536130178063,10418.053857471536,5201280.0,52012800.0,86.0,0.11405835543766578,313.3567558903619,56436.50001157408,4876113601.0
74,4FGL J1224.9+2122,FSRQ,8.321093255915169e-06,20.130388804709977,416.74325522317656,241920.0,2419200.0,4.0,0.005305039787798408,1689.1845141581598,57115.50001157408,4934779201.0
75,4FGL J1224.9+2122,FSRQ,4.887325659170428e-06,8.867563675998824,244.77072205513153,181440.0,1814400.0,3.0,0.003978779840848806,2490.209187309606,57640.50001157408,4980139201.0
76,4FGL J1224.9+2122,FSRQ,1.8590796957835784e-05,191.1431380016844,931.0782854036793,1028160.0,10281600.0,17.0,0.022546419098143235,1558.0333366034413,58165.50001157408,5025499201.0
77,4FGL J1224.9+2122,FSRQ,7.657512401329527e-06,20.84068575145844,383.50929942689794,272160.0,2721600.0,4.5,0.005968169761273209,1946.606010455296,58295.00001157408,5036688001.0
78,4FGL J1153.4+4931,FSRQ,2.2412771868807126e-05,237.21677745945462,1146.8732547122086,1058400.0,10584000.0,17.5,0.02336448598130841,1283.4551575956182,55236.00001157408,4772390401.0
79,4FGL J1153.4+4931,FSRQ,2.216494138882882e-05,764.1053234619292,1134.191639477228,3447360.0,34473600.0,57.0,0.07610146862483311,2341.3392478246888,55610.50001157408,4804747201.0
80,4FGL J1153.4+4931,FSRQ,8.207637126666085e-05,14544.45827722841,4199.890830128405,17720640.0,177206400.0,293.0,0.39118825100133514,1433.4719402512324,57847.00001157408,4997980801.0
81,4FGL J0841.3+7053,FSRQ,6.793142594030456e-05,636.8163593347911,3468.3627078004183,937440.0,9374400.0,15.5,0.020448548812664908,399.931114796809,55299.00001157408,4777833601.0
82,4FGL J0841.3+7053,FSRQ,0.0001865498288970727,2200.0940620805163,9524.641367924962,1179360.0,11793600.0,19.5,0.025725593667546173,163.703235719041,55617.50001157408,4805352001.0
83,4FGL J0841.3+7053,FSRQ,1.913755209911296e-05,46.297566038174075,977.102586915805,241920.0,2419200.0,4.0,0.005277044854881266,721.2852340602054,55806.50001157408,4821681601.0
84,4FGL J0841.3+7053,FSRQ,2.8775168264133873e-05,217.5402720768521,1469.168637880599,756000.0,7560000.0,12.5,0.016490765171503958,847.1237712518246,55852.00001157408,4825612801.0
85,4FGL J0841.3+7053,FSRQ,2.436940087441003e-05,44.21584094652955,1244.22415743955,181440.0,1814400.0,3.0,0.00395778364116095,491.233448731409,55953.50001157408,4834382401.0
86,4FGL J0841.3+7053,FSRQ,0.0002690547072811982,7078.506482919587,13737.078239934284,2630880.0,26308800.0,43.5,0.05738786279683377,169.28678794993252,56671.00001157408,4896374401.0
87,4FGL J0841.3+7053,FSRQ,1.067021789698744e-05,12.906695568196007,544.7874135681645,120960.0,1209600.0,2.0,0.002638522427440633,914.9674979857899,57031.50001157408,4927521601.0
88,4FGL J0841.3+7053,FSRQ,0.00010085076915539743,1219.8909037036872,5149.119747595879,1209600.0,12096000.0,20.0,0.026385224274406333,306.0880270917343,57143.50001157408,4937198401.0
89,4FGL J0841.3+7053,FSRQ,0.0002745481484952601,7389.079049342032,14017.555888984221,2691360.0,26913600.0,44.5,0.05870712401055409,167.79448499546675,57290.50001157408,4949899201.0
90,4FGL J0841.3+7053,FSRQ,0.00011782674162892713,1068.9242000576269,6015.858948795293,907200.0,9072000.0,15.0,0.01978891820580475,227.1564719642559,57927.50001157408,5004936001.0
91,4FGL J0841.3+7053,FSRQ,4.481491516734725e-05,108.41624277284646,2288.107136986291,241920.0,2419200.0,4.0,0.005277044854881266,308.84439242705014,58130.50001157408,5022475201.0
92,4FGL J0841.3+7053,FSRQ,3.386933680850207e-05,81.93669960712822,1729.260693390561,241920.0,2419200.0,4.0,0.005277044854881266,408.18601064195025,58340.50001157408,5040619201.0
93,4FGL J0841.3+7053,FSRQ,2.6228083991949772e-05,79.31372599165611,1339.1226101256175,302400.0,3024000.0,5.0,0.006596306068601583,588.5265525158147,58389.50001157408,5044852801.0
94,4FGL J1159.5+2914,FSRQ,1.9418000491771025e-05,117.44006697423116,1004.75098525351,604800.0,6048000.0,10.0,0.013210039630118891,1107.7555490339328,54784.50001157408,4733380801.0
95,4FGL J1159.5+2914,FSRQ,5.428911603382625e-06,9.850217213177434,280.9096788654683,181440.0,1814400.0,3.0,0.003963011889035667,2170.0602172038666,54931.50001157408,4746081601.0
96,4FGL J1159.5+2914,FSRQ,1.597523988208494e-05,57.97095048410982,826.6112681369109,362880.0,3628800.0,6.0,0.007926023778071334,1043.302658533402,55260.50001157408,4774507201.0
97,4FGL J1159.5+2914,FSRQ,5.99123411399529e-05,1340.69440509341,3100.060884987742,2237760.0,22377600.0,37.0,0.0488771466314399,690.5151032999208,55330.50001157408,4780555201.0
98,4FGL J1159.5+2914,FSRQ,2.847953628004e-06,3.4448847084336385,147.36245448680307,120960.0,1209600.0,2.0,0.002642007926023778,3377.0264629235817,55757.50001157408,4817448001.0
99,4FGL J1159.5+2914,FSRQ,1.0650159921389958e-05,25.764866881826585,551.0741787579407,241920.0,2419200.0,4.0,0.005284015852047556,1277.7795803479944,55827.50001157408,4823496001.0
100,4FGL J1159.5+2914,FSRQ,2.7292888935038335e-06,3.301347845582237,141.2223522165196,120960.0,1209600.0,2.0,0.002642007926023778,3523.7643702150026,56121.50001157408,4848897601.0
101,4FGL J1159.5+2914,FSRQ,3.574775126817521e-06,6.4860719900977095,184.9705808922893,181440.0,1814400.0,3.0,0.003963011889035667,3294.740052995189,56324.50001157408,4866436801.0
102,4FGL J1159.5+2914,FSRQ,6.240281725527514e-06,16.983550744195682,322.8926281385315,272160.0,2721600.0,4.5,0.0059445178335535,2311.785461003928,56755.00001157408,4903632001.0
103,4FGL J1159.5+2914,FSRQ,2.4756430235097272e-05,149.7268900618683,1280.9788361378871,604800.0,6048000.0,10.0,0.013210039630118891,869.0793084471077,56793.50001157408,4906958401.0
104,4FGL J1159.5+2914,FSRQ,1.244496403070498e-05,30.10685698308149,643.9432255959781,241920.0,2419200.0,4.0,0.005284015852047556,1093.7084835466592,57129.50001157408,4935988801.0
105,4FGL J1159.5+2914,FSRQ,4.144217521500195e-05,501.2845514006636,2144.3539666181205,1209600.0,12096000.0,20.0,0.026420079260237782,734.082826921805,57171.50001157408,4939617601.0
106,4FGL J1159.5+2914,FSRQ,4.2378143308372025e-05,461.34541931226124,2192.7840232749813,1088640.0,10886400.0,18.0,0.023778071334214,681.1131578224715,57332.50001157408,4953528001.0
107,4FGL J1159.5+2914,FSRQ,7.920871027886125e-06,14.371628392996586,409.851826541421,181440.0,1814400.0,3.0,0.003963011889035667,1487.8722308722072,57500.50001157408,4968043201.0
108,4FGL J1159.5+2914,FSRQ,7.683541558885792e-06,13.941017804442382,397.57162200085406,181440.0,1814400.0,3.0,0.003963011889035667,1533.7778841525346,57549.50001157408,4972276801.0
109,4FGL J1159.5+2914,FSRQ,2.674109791961256e-05,226.42222430494346,1383.6720466083782,846720.0,8467200.0,14.0,0.018494055482166448,951.7597664071653,57710.50001157408,4986187201.0
110,4FGL J1159.5+2914,FSRQ,0.00012825877828450517,6515.956364943373,6636.52953883588,5080320.0,50803200.0,84.0,0.11096433289299867,485.986291355237,57871.50001157408,5000097601.0
111,4FGL J1159.5+2914,FSRQ,7.2088826208851255e-06,17.439728836445294,373.01121291972026,241920.0,2419200.0,4.0,0.005284015852047556,1887.0551553181613,58942.50001157408,5092632001.0
112,4FGL J1159.5+2914,FSRQ,4.79108865544423e-06,8.69295125643801,247.9066291626947,181440.0,1814400.0,3.0,0.003963011889035667,2458.7303823843276,59152.50001157408,5110776001.0
113,4FGL J1159.5+2914,FSRQ,7.021985664047363e-05,4735.290076521667,3633.405518440238,6743520.0,67435200.0,111.5,0.14729194187582562,1022.309645219571,59208.50001157408,5115614401.0
114,4FGL J2232.6+1143,FSRQ,3.587630634494562e-06,4.339598015484622,175.43733366830307,120960.0,1209600.0,2.0,0.002638522427440633,2836.9365657553844,55687.50001157408,4811400001.0
115,4FGL J2232.6+1143,FSRQ,1.0980764209222223e-05,33.205830968688005,536.9660900940775,302400.0,3024000.0,5.0,0.006596306068601583,1465.7682588220657,55778.50001157408,4819262401.0
116,4FGL J2232.6+1143,FSRQ,4.5753184205092595e-06,5.5343051614480006,223.73587087253233,120960.0,1209600.0,2.0,0.002638522427440633,2224.96194391432,56030.50001157408,4841035201.0
117,4FGL J2232.6+1143,FSRQ,2.195426600825316e-05,79.66764049074908,1073.5770438851825,362880.0,3628800.0,6.0,0.0079155672823219,803.5738899674847,56051.50001157408,4842849601.0
118,4FGL J2232.6+1143,FSRQ,9.13611202063595e-06,16.576561650241867,446.7614691391201,181440.0,1814400.0,3.0,0.00395778364116095,1365.0887017853972,56135.50001157408,4850107201.0
119,4FGL J2232.6+1143,FSRQ,0.00016939571771171187,4507.823323169907,8283.554266828278,2661120.0,26611200.0,44.0,0.05804749340369393,282.05021358768585,56177.50001157408,4853736001.0
120,4FGL J2232.6+1143,FSRQ,3.740141248511538e-06,4.524074854199556,182.89519603072085,120960.0,1209600.0,2.0,0.002638522427440633,2721.3394247995916,56513.50001157408,4882766401.0
121,4FGL J2232.6+1143,FSRQ,1.2113700199062611e-05,36.631829401965334,592.3673533577521,302400.0,3024000.0,5.0,0.006596306068601583,1328.803508248821,56562.50001157408,4887000001.0
122,4FGL J2232.6+1143,FSRQ,9.489791396951506e-05,1320.0679424815423,4640.5660709386975,1391040.0,13910400.0,23.0,0.030343007915567283,364.047533283607,56604.50001157408,4890628801.0
123,4FGL J2232.6+1143,FSRQ,0.00010473121736851435,1393.5116858185045,5121.420625163157,1330560.0,13305600.0,22.0,0.029023746701846966,322.6985647337844,56905.50001157408,4916635201.0
124,4FGL J2232.6+1143,FSRQ,1.7618607124056293e-05,63.93440153177548,861.5606710107355,362880.0,3628800.0,6.0,0.0079155672823219,1001.0289430769028,57080.50001157408,4931755201.0
125,4FGL J2232.6+1143,FSRQ,3.834552580998237e-06,4.638274801975467,187.51196796936037,120960.0,1209600.0,2.0,0.002638522427440633,2654.3873276501745,57129.50001157408,4935988801.0
126,4FGL J2232.6+1143,FSRQ,5.8752898447491925e-06,10.660125894312936,287.3052691045693,181440.0,1814400.0,3.0,0.00395778364116095,2121.790692129476,57192.50001157408,4941432001.0
127,4FGL J2232.6+1143,FSRQ,4.7350914447175196e-06,5.727566611530312,231.54886953792231,120960.0,1209600.0,2.0,0.002638522427440633,2149.955843886647,57241.50001157408,4945665601.0
128,4FGL J2232.6+1143,FSRQ,8.969076586236407e-06,21.697990077423114,438.59333417075777,241920.0,2419200.0,4.0,0.005277044854881266,1605.1041667475874,57276.50001157408,4948689601.0
129,4FGL J2232.6+1143,FSRQ,0.00010408486286149002,2140.3178519933917,5089.813494198624,2056320.0,20563200.0,34.0,0.044854881266490766,403.3818359350482,57353.50001157408,4955342401.0
130,4FGL J2232.6+1143,FSRQ,0.0002368344587479801,12676.517037593885,11581.349976228812,5352480.0,53524800.0,88.5,0.11675461741424802,285.97213642908895,57605.50001157408,4977115201.0
131,4FGL J2232.6+1143,FSRQ,3.148254817921848e-05,228.48774166549603,1539.5158733848054,725760.0,7257600.0,12.0,0.0158311345646438,792.1519864198252,58242.50001157408,5032152001.0
132,4FGL J2232.6+1143,FSRQ,3.042949870148222e-06,3.680752162931289,148.80211094538254,120960.0,1209600.0,2.0,0.002638522427440633,3344.3736997183096,58333.50001157408,5040014401.0
133,4FGL J2232.6+1143,FSRQ,4.6493950044603626e-05,337.43449184371525,2273.5826116284948,725760.0,7257600.0,12.0,0.0158311345646438,536.6621976550897,58396.50001157408,5045457601.0
134,4FGL J2232.6+1143,FSRQ,8.199261105960245e-06,19.835652467539024,400.94888605569673,241920.0,2419200.0,4.0,0.005277044854881266,1755.668457830318,58690.50001157408,5070859201.0
135,4FGL J2232.6+1143,FSRQ,1.700856466798839e-05,41.14711964479751,831.7292215610644,241920.0,2419200.0,4.0,0.005277044854881266,847.1010958254857,59740.50001157408,5161579201.0
136,4FGL J2232.6+1143,FSRQ,4.1395738090321876e-06,5.007228479405334,202.4276926941959,120960.0,1209600.0,2.0,0.002638522427440633,2458.9522525423513,59880.50001157408,5173675201.0
137,4FGL J2232.6+1143,FSRQ,5.2863083782360165e-05,399.64491339464286,2585.0371493351786,756000.0,7560000.0,12.5,0.016490765171503958,481.8050912032509,59901.50001157408,5175489601.0
