0,1,2
4FGL J0650.7+2503,0.3925729442970822,BLL
4FGL J1848.5+3243,0.39343163538873993,FSRQ
4FGL J1329.0-5607,0.39351851851851855,BLL
4FGL J0229.5-3644,0.3951935914552737,FSRQ
4FGL J1015.0+4926,0.39577836411609496,BLL
4FGL J1427.9-4206,0.3972148541114059,FSRQ
4FGL J1056.8+7012,0.39825970548862116,FSRQ
4FGL J1532.7-1319,0.3992857142857143,BCU
4FGL J1308.4-6706,0.4033333333333333,BCU
4FGL J0237.8+2848,0.4074074074074074,FSRQ
4FGL J1727.4+4530,0.40752972258916775,FSRQ
4FGL J1036.2+2202,0.40946502057613166,FSRQ
4FGL J0240.5+6113,0.4096306068601583,None
4FGL J1048.4+7143,0.41005291005291,FSRQ
4FGL J1617.9-7718,0.41035856573705176,FSRQ
4FGL J0534.5+2200,0.4116094986807387,None
4FGL J1145.7-6949,0.4117647058823529,FSRQ
4FGL J1535.8-4730,0.4122085048010974,BCU
4FGL J0405.6-1308,0.414021164021164,FSRQ
4FGL J0217.2+0837,0.414021164021164,BLL
4FGL J2157.5+3127,0.41688654353562005,FSRQ
4FGL J0039.1+4330,0.41815680880330125,BCU
4FGL J1504.4+1029,0.4249667994687915,FSRQ
4FGL J1649.4+5235,0.42980132450331127,BLL
4FGL J1258.8-2219,0.4329349269588313,FSRQ
4FGL J2115.4+2932,0.43394980184940557,FSRQ
4FGL J0319.8+4130,0.43667546174142474,None
4FGL J1944.9-2143,0.43800539083557954,BCU
4FGL J2149.1+6104,0.43882978723404253,BCU
4FGL J2202.7+4216,0.4399736147757256,BLL
4FGL J1604.5-4441,0.44319682959048873,BLL
4FGL J0100.3+0745,0.4463576158940397,BLL
4FGL J0331.9+6307,0.45777479892761397,BLL
4FGL J0850.0+4855,0.4588313413014608,BLL
4FGL J1230.2+2517,0.46833773087071234,BLL
4FGL J0953.0-0840,0.472,BLL
4FGL J2145.0-3356,0.474,FSRQ
4FGL J1017.8+0715,0.47675962815405043,BCU
4FGL J0453.3+2843,0.4786950732356857,None
4FGL J2000.9-1748,0.4808454425363276,FSRQ
4FGL J1127.8+3618,0.4829001367989056,FSRQ
4FGL J0114.0+6418,0.48738379814077026,BCU
4FGL J1508.5-4951,0.48801597869507324,BCU
4FGL J1933.2-4539,0.4898921832884097,FSRQ
4FGL J1703.6-6213,0.4920739762219286,FSRQ
4FGL J2005.5+7752,0.49273447820343463,BLL
4FGL J2206.8-0032,0.49734395750332006,BLL
4FGL J1345.5+4453,0.49999999999999994,FSRQ
4FGL J0801.1+6444,0.5006702412868633,BLL
4FGL J0059.4-5654,0.5040376850605653,None
4FGL J1308.5+3547,0.5086705202312138,FSRQ
4FGL J0349.8-2103,0.5151715039577835,FSRQ
4FGL J1253.2+5301,0.5165125495376486,BLL
4FGL J1514.7-3617,0.5179558011049724,BCU
4FGL J0730.3-1141,0.5244063324538258,FSRQ
4FGL J2022.3-4513,0.5258964143426295,BLL
4FGL J0754.7+4823,0.5267379679144385,BLL
4FGL J1321.1+2216,0.5307486631016044,FSRQ
4FGL J0449.1+1121,0.5310026385224276,FSRQ
4FGL J1522.1+3144,0.5326666666666666,FSRQ
4FGL J1058.4+0133,0.5343007915567283,BLL
4FGL J0449.4-4350,0.5395778364116096,BLL
4FGL J0159.5+1046,0.5408970976253298,BLL
4FGL J2056.7+4939,0.5450874831763122,BCU
4FGL J0538.8-4405,0.5524193548387096,BLL
4FGL J0629.3-1959,0.5539617486338797,BLL
4FGL J1754.2+3212,0.5745382585751979,BLL
4FGL J1248.3+5820,0.5758575197889183,BLL
4FGL J0304.5+6821,0.583780160857909,BCU
4FGL J1512.2+0202,0.5937912813738441,FSRQ
4FGL J1136.4+7009,0.596816976127321,BLL
4FGL J0120.4-2701,0.608179419525066,BLL
4FGL J0957.3-1348,0.6086666666666667,FSRQ
4FGL J0021.9-5140,0.6206666666666667,BLL
4FGL J1838.8+4802,0.6241743725231176,BLL
4FGL J1211.6-2735,0.638700947225981,BCU
4FGL J1650.3-5045,0.6453104359313078,BLL
4FGL J1008.0+0620,0.6711772665764547,BLL
4FGL J0433.6-6030,0.6752988047808766,FSRQ
4FGL J2142.5-2552,0.689608636977058,BCU
4FGL J0750.8+1229,0.6972295514511873,FSRQ
4FGL J1322.6-0936,0.7134228187919462,FSRQ
4FGL J0712.7+5033,0.7800528401585205,BLL
