Source_Name,Flux1000,Energy_Flux100,PL_Index,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,ASSOC1
4FGL J0409.2+2542,2.16001e-10,2.40064e-12,2.04305,10.1056,0.0,10.0,,
4FGL J0409.4-3822,1.61527e-10,1.80513e-12,2.00024,9.05023,0.0,10.0,,
4FGL J0409.4+3201,3.0278e-10,3.36806e-12,2.03177,3.65934,0.0,10.0,bcu,NVSS J040928+320245
4FGL J0409.7+4006c,3.88879e-10,4.55195e-12,2.66833,11.007,0.242207,0.271096,,
4FGL J0409.8-0359,6.77375e-10,4.23365e-12,2.06075,37.3454,0.513855,0.156981,bll,NVSS J040946-040003
4FGL J0410.9+4216,7.73008e-10,8.80255e-12,2.18673,50.3029,0.611274,0.174394,bcu,B3 0407+421
4FGL J0411.7+3041,1.86971e-10,2.37762e-12,2.35862,6.89432,0.0,10.0,bcu,GB6 J0411+3040
4FGL J0412.3+0239,3.35083e-10,4.15864e-12,2.32957,16.0397,0.37148,0.235904,bcu,PKS 0409+025
4FGL J0412.5+6519c,1.81795e-10,4.50935e-12,2.66572,5.90938,0.0,10.0,,
4FGL J0413.1-5332,3.5754e-10,4.7789e-12,2.41168,161.396,1.36058,0.332085,fsrq,PMN J0413-5332
4FGL J0413.1-0304,2.36392e-10,4.11544e-12,2.62805,11.0523,0.18457,0.234751,,
4FGL J0413.4-8609,1.70502e-10,2.22748e-12,2.38825,12.8545,0.422749,0.327747,,
4FGL J0414.3+4522,1.78694e-10,1.99585e-12,2.00322,10.1881,0.0,10.0,,
4FGL J0414.6-0842,1.1983e-10,1.33515e-12,2.1055,14.8914,0.596691,0.481904,bcu,NVSS J041433-084206
4FGL J0414.6+5711,2.98127e-10,3.31257e-12,2.04773,12.8161,0.416917,0.248384,,
4FGL J0414.7-4300,4.17735e-10,2.22654e-12,2.37707,4.28609,0.0,10.0,,
4FGL J0414.8-5338,1.71003e-10,2.13224e-12,1.78933,9.19064,0.0,10.0,bcu,RBS 0526
4FGL J0415.2-5741,3.73837e-11,5.7071e-13,1.59437,6.79554,0.0,10.0,bcu,1RXS J041505.7-574237
4FGL J0416.0-4743,8.97325e-11,1.25757e-12,2.45672,18.0808,0.706279,0.393472,bcu,PMN J0415-4737
4FGL J0416.0-6628,1.23261e-10,1.4462e-12,2.24819,11.7765,0.12585,1.0064,bcu,PMN J0416-6629
4FGL J0416.2-4353,1.36302e-10,2.13161e-12,2.54856,34.7304,0.825794,0.271116,fsrq,SUMSS J041613-435057
4FGL J0416.5-1852,6.62831e-10,8.71168e-12,2.39455,159.13,0.768038,0.190893,fsrq,PKS 0414-189
4FGL J0416.9+0105,6.17131e-10,7.24041e-12,1.87605,22.8649,0.368044,0.143925,bll,1ES 0414+009
4FGL J0418.1-0252,7.79018e-10,6.51094e-12,2.33526,134.289,0.740917,0.187218,bcu,PKS B0415-029
4FGL J0418.2+3807,7.34599e-10,1.45106e-11,2.74195,39.5283,0.391351,0.117866,rdg,3C 111
4FGL J0418.4+3414,2.01699e-10,2.5061e-12,2.33099,3.32485,0.0,10.0,bcu,GB6 J0418+3411
4FGL J0418.4-4342,6.22504e-11,8.28288e-13,1.71774,11.7688,0.0,10.0,,
4FGL J0418.9+6636,1.61889e-09,9.11638e-12,2.21398,5.73588,0.0,10.0,,
4FGL J0420.0+0805,1.67814e-10,2.60583e-12,2.54299,28.5586,0.872048,0.332753,bcu,PMN J0419+0804
4FGL J0420.2+4012,3.49456e-10,4.01926e-12,1.91399,10.5166,0.313708,0.313329,bll,B3 0416+400
4FGL J0420.3-6016,1.7922e-10,2.00343e-12,2.12471,17.0174,0.502356,0.243467,bll,1RXS J042012.8-601446
4FGL J0420.3-3745,1.08844e-09,1.26823e-11,2.23579,92.9381,0.465364,0.120763,bcu,NVSS J042025-374443
4FGL J0421.0-0752,1.85957e-10,2.79775e-12,2.51767,2.88627,0.0,10.0,bcu,PKS 0418-079
4FGL J0422.1-0644,1.24632e-09,1.67901e-11,2.49066,475.466,0.845398,0.202919,fsrq,PMN J0422-0643
4FGL J0422.3+1951,4.85206e-10,5.38957e-12,2.06294,20.5659,0.425425,0.192134,bll,MS 0419.3+1943
4FGL J0422.8+0225,1.57006e-10,3.98265e-12,2.83094,19.2812,0.453934,0.204488,fsrq,PKS 0420+022
4FGL J0423.0-0943,3.64209e-10,1.91424e-12,2.18187,14.759,0.371697,0.218142,,
4FGL J0423.1+2106,5.25166e-10,6.32867e-12,2.29022,5.0788,0.0,10.0,bcu,TXS 0420+210
4FGL J0423.3-0120,3.36108e-09,3.58255e-11,2.33186,1230.34,0.845373,0.20061,FSRQ,PKS 0420-01
4FGL J0423.9+4150,3.01817e-09,2.67511e-11,1.93898,9.19573,0.030093,0.104292,bll,4C +41.11
4FGL J0424.7+0036,1.67385e-09,1.92825e-11,2.21334,50.1921,0.293278,0.0829768,bll,PKS 0422+00
4FGL J0424.9-5331,7.63562e-10,7.04156e-12,2.26452,86.5545,0.491295,0.128526,bll,PMN J0425-5331
4FGL J0425.3+6319,4.66002e-10,5.51337e-12,1.86208,9.42483,0.0,10.0,bcu,NVSS J042524+632005
4FGL J0426.5+5434,2.16747e-09,2.68989e-11,2.61229,9.4836,0.0,10.0,,
4FGL J0426.7+6826,5.78711e-10,6.72079e-12,2.22957,18.8123,0.290071,0.127805,bcu,4C +68.05
4FGL J0427.2+5533e,2.79579e-09,4.11538e-11,1.67964,8.71274,0.0,10.0,SNR,SNR G150.3+04.5
4FGL J0427.3-3900,6.35188e-10,1.54817e-11,2.84423,51.0917,0.254383,0.0755919,bcu,PMN J0427-3900
4FGL J0427.3+0504,3.68006e-10,9.25107e-12,2.86253,39.5322,0.436566,0.135656,,
4FGL J0427.4+6433c,2.04361e-10,4.25748e-12,2.74791,9.94273,0.181729,0.396716,,
4FGL J0427.8-6704,6.56994e-10,8.57026e-12,2.38665,12.0866,0.113873,0.0883505,LMB,1SXPS J042749.2-670434
4FGL J0427.9+3632c,5.02567e-10,7.82742e-12,2.65958,9.63452,0.100576,0.298278,,
4FGL J0428.6-3756,2.3685e-08,2.12753e-10,2.0977,3498.6,0.444594,0.105095,bll,PKS 0426-380
4FGL J0428.7-5003,9.13865e-11,1.377e-12,2.5189,3.60728,0.0,10.0,bcu,PMN J0428-5005
4FGL J0429.0-0006,8.95348e-11,1.77835e-12,2.71725,36.7089,1.06003,0.343456,bcu,TXS 0426-002
4FGL J0429.3-3238,1.27699e-10,1.42368e-12,2.01389,7.4958,0.0,10.0,bll,NVSS J042900-323638
4FGL J0429.3-4326,1.37838e-10,1.83674e-12,2.40863,14.2045,0.325243,0.33406,fsrq,PKS 0427-435
4FGL J0429.8+2843,8.9981e-10,1.00449e-11,2.11751,11.0346,0.127989,0.163042,bcu,MG2 J042948+2843
4FGL J0429.9-3101,3.88889e-10,4.39405e-12,1.95854,15.3118,0.231938,0.14714,bcu,MRSS 421-156568
4FGL J0430.2-0356,1.15761e-10,2.20632e-12,2.69012,25.2394,0.801515,0.316033,bcu,PMN J0431-0406
4FGL J0430.3-2507,3.73193e-10,4.23315e-12,2.17642,9.10668,0.04473,0.606673,bll,PMN J0430-2507
4FGL J0430.3+1654,6.08682e-10,7.68364e-12,2.35012,22.1344,0.369896,0.148879,bcu,MG1 J043022+1655
4FGL J0431.8+7403,4.55322e-10,5.11604e-12,1.97713,30.7236,0.408242,0.140618,bll,GB6 J0431+7403
4FGL J0432.0+1732,4.08e-10,2.35423e-12,2.41341,14.8423,0.516706,0.274799,bcu,TXS 0429+174
4FGL J0433.0+0522,7.3529e-10,1.45277e-11,2.74402,278.804,0.882469,0.214363,RDG,3C 120
4FGL J0433.0+1327,3.30289e-10,1.50528e-12,2.20013,12.9626,0.370124,0.358826,,
4FGL J0433.1+3227,3.53313e-10,4.11038e-12,1.89117,13.0228,0.28029,0.263155,bll,NVSS J043307+322840
4FGL J0433.5-1039,1.42715e-10,1.74192e-12,2.30797,5.88631,0.0,10.0,bcu,1RXS J043333.5-104220
4FGL J0433.6-6030,9.35153e-10,1.06595e-11,2.43879,175.02,0.559001,0.138674,fsrq,PKS 0432-606
4FGL J0433.6+2905,3.0297e-09,2.63125e-11,2.07794,178.197,0.528614,0.131085,bll,MG2 J043337+2905
4FGL J0433.7-5725,4.27542e-10,2.97743e-12,1.96632,16.293,0.286212,0.144393,bcu,SUMSS J043344-572613
4FGL J0434.1-2014,3.37491e-10,4.00765e-12,2.26807,25.5071,0.450066,0.166886,bll,TXS 0431-203
4FGL J0434.4-2342,2.36368e-10,3.15477e-12,2.41025,6.94475,0.0,10.0,bll,PMN J0434-2342
4FGL J0434.7+0922,6.79374e-10,7.68814e-12,1.95394,33.9129,0.481758,0.15084,bll,TXS 0431+092
4FGL J0435.4-2623,1.17377e-10,1.37579e-12,2.24644,8.88011,0.0,10.0,bcu,1RXS J043518.7-262120
4FGL J0435.5+3232,4.33248e-10,2.4633e-12,2.15946,8.33195,0.0,10.0,,
4FGL J0436.2-0038,1.55619e-10,1.74733e-12,2.14385,15.9485,0.470052,0.490981,bcu,NVSS J043614-003637
4FGL J0436.7-7148,1.95915e-10,2.34123e-12,2.27785,9.584,0.213826,0.360529,bcu,PKS 0437-719
4FGL J0436.8-5223,8.09863e-11,1.85421e-12,2.80656,28.0544,0.856304,0.299834,bcu,AT20G J043652-521639
4FGL J0436.9+2915,7.93899e-10,6.14324e-12,2.37501,2.81291,0.0,10.0,,
4FGL J0437.2-4715,2.08349e-09,1.73017e-11,2.34797,9.62429,0.0234233,0.0647404,PSR,PSR J0437-4715
4FGL J0437.2-5846,8.29354e-11,1.49543e-12,2.65257,6.12665,0.0,10.0,bcu,PKS 0435-587
4FGL J0437.4-6155,2.02771e-10,2.37349e-12,2.24406,6.16019,0.0,10.0,bcu,PMN J0437-6157
4FGL J0438.0-7329,2.82464e-10,3.31631e-12,1.87484,11.6497,0.204746,0.223513,,
4FGL J0438.2-4243,1.62545e-10,2.42748e-12,2.51159,10.3803,0.19657,0.394381,,
4FGL J0438.4-1254,2.20547e-10,3.0125e-12,2.43283,30.8782,0.584302,0.212924,fsrq,PKS 0436-129
4FGL J0438.7-3441,8.52982e-11,1.05831e-12,1.79546,11.5994,0.255201,0.883344,bcu,SUMSS J043612-342230
4FGL J0438.9-4521,7.59674e-10,1.02106e-11,2.41722,29.9049,0.214289,0.0747865,bll,PKS 0437-454
4FGL J0439.2+2151,2.59045e-10,3.64844e-12,2.46119,16.3351,0.447628,0.273418,bcu,IERS B0435+217
4FGL J0439.4-3202,2.7561e-10,3.12927e-12,1.94471,13.2885,0.270216,0.203409,bcu,1RXS J043931.4-320045
4FGL J0439.6-8322,1.32288e-10,1.62438e-12,2.31593,5.86663,0.0,10.0,,
4FGL J0439.8-1859,4.20306e-10,4.90527e-12,1.88535,14.2398,0.247191,0.159319,bll,1SXPS J043949.5-190102
4FGL J0440.2-2458,1.78918e-10,2.62089e-12,1.62892,8.24013,0.0,10.0,bll,RBS 0570
4FGL J0440.3-4333,5.43978e-10,7.31365e-12,2.64192,626.212,1.6436,0.391334,fsrq,PKS 0438-43
4FGL J0440.4+1440,4.41565e-10,5.80939e-12,2.3956,6.28543,0.0,10.0,bcu,TXS 0437+145
4FGL J0440.8+2749,7.81682e-10,8.68906e-12,2.04045,8.60069,0.0,10.0,bll,B2 0437+27B
4FGL J0441.3-2617,5.15216e-11,7.09932e-13,1.68371,9.50855,0.0,10.0,bcu,1RXS J044120.5-261659
4FGL J0441.5+1505,3.32691e-10,3.69984e-12,2.03457,6.49973,0.0,10.0,bll,1RXS J044127.8+150455
4FGL J0442.0-5432,1.43466e-10,2.48784e-12,2.62527,11.3919,0.188625,0.239023,,
4FGL J0442.6-0017,3.26521e-09,4.1785e-11,2.44077,1000.96,0.626982,0.149058,fsrq,PKS 0440-00
4FGL J0442.7+6142,3.73484e-10,4.19315e-12,1.98013,5.12189,0.0,10.0,bll,GB6 J0442+6140
4FGL J0442.8+3609,3.81143e-10,5.97565e-12,2.7215,9.09811,0.0,10.0,,
4FGL J0443.3-6652,3.4989e-10,4.59313e-12,2.3933,42.0953,0.576262,0.17049,bcu,PMN J0443-6651
4FGL J0443.4-4152,1.67027e-10,1.96759e-12,1.86918,8.53674,0.0,10.0,bll,1RXS J044328.4-415151
4FGL J0444.5+0719,1.97623e-10,3.62758e-12,2.66481,20.1837,0.693929,0.247477,bcu,PMN J0444+0717
4FGL J0444.6+3425,6.36515e-10,7.44405e-12,2.2425,20.8616,0.354487,0.164024,bcu,B2 0441+34
4FGL J0444.8-3514,9.40668e-11,1.23674e-12,2.39489,12.1677,0.0,10.0,,
4FGL J0445.1-6012,2.42326e-10,2.69281e-12,2.04566,23.9964,0.43691,0.186516,fsrq,PMN J0444-6014
4FGL J0445.7+1535,2.49784e-10,3.88266e-12,2.6978,10.5043,0.180315,0.363721,,
4FGL J0447.2+2446,6.50739e-10,2.8412e-12,2.36111,5.93975,0.0,10.0,,
4FGL J0447.2-2539,1.9684e-10,2.18906e-12,2.08895,3.84993,0.0,10.0,bcu,2MASS J04472149-2539302
4FGL J0447.4-2747,1.58951e-10,6.5126e-13,2.41091,29.031,0.950955,0.365491,bcu,MRC 0445-278
4FGL J0448.3+2743,2.69489e-10,4.93836e-12,2.66365,8.11363,0.0,10.0,,
4FGL J0448.6-1632,7.82927e-10,9.04494e-12,1.90474,18.5882,0.224963,0.102014,bll,RBS 0589
4FGL J0448.7-2116,2.07799e-10,3.20562e-12,2.53781,44.4149,0.809665,0.237005,,
4FGL J0449.1+1121,2.3918e-09,3.16168e-11,2.50717,179.168,0.394191,0.0974865,fsrq,PKS 0446+11
4FGL J0449.2+6329,1.3308e-09,1.23248e-11,2.25964,430.795,1.3116,0.314087,fsrq,S4 0444+63
4FGL J0449.4-4350,1.13307e-08,1.14257e-10,1.86045,338.413,0.275654,0.0665747,bll,PKS 0447-439
4FGL J0449.6-8100,7.93786e-11,8.8539e-13,2.11261,10.9776,0.0,10.0,fsrq,PKS 0454-81
4FGL J0449.6+3027,2.32115e-10,4.15982e-12,2.64834,12.0268,0.357505,0.454029,bcu,MG2 J044950+3026
4FGL J0450.3-4419,3.5419e-10,8.61548e-12,2.84303,55.6152,0.494262,0.137614,bcu,PMN J0450-4418
4FGL J0450.4+7230,1.54319e-10,1.83809e-12,2.27282,17.9497,0.504948,0.289615,bcu,NVSS J045109+723014
4FGL J0450.7-4938,1.16111e-10,1.36982e-12,2.25749,9.91258,0.332664,0.39665,bcu,AT20G J045102-493626
4FGL J0451.8-4651,4.16488e-10,5.81175e-12,2.45278,174.407,1.18545,0.292896,fsrq,PKS 0450-469
4FGL J0451.8+5721,1.76184e-10,2.10312e-12,1.84817,14.937,0.36598,0.297593,bcu,NVSS J045148+572139
4FGL J0452.0+2100,9.17258e-11,1.32511e-12,1.64094,8.85915,0.0,10.0,bcu,1RXS J045214.8+210307
4FGL J0452.9+5117,4.92349e-10,6.09907e-12,2.6591,17.4303,0.354755,0.180149,spp,SNR G156.2+05.7
4FGL J0453.1-2806,1.18718e-09,2.12754e-11,2.65142,318.197,0.459098,0.111313,fsrq,PKS 0451-28
4FGL J0453.1+6322,3.31672e-10,3.68704e-12,2.08386,17.5279,0.415874,0.208234,bll,NVSS J045312+632117
4FGL J0453.3+2843,4.61198e-10,4.17188e-12,2.52854,29.6113,0.652927,0.223937,,
4FGL J0455.7-4617,9.78301e-10,1.33221e-11,2.51867,167.047,0.507771,0.126399,fsrq,PKS 0454-46
4FGL J0455.9+6757,1.74757e-10,1.9647e-12,1.97507,4.44201,0.0,10.0,,
4FGL J0456.2+2702,7.69314e-10,6.83503e-12,2.39799,56.3554,0.84541,0.23112,bcu,MG2 J045613+2702
4FGL J0456.3-1634,1.93722e-10,2.15421e-12,2.03545,11.8269,0.218726,0.473012,bcu,NVSS J045618-163552
4FGL J0456.4-4043,1.00124e-10,1.2148e-12,2.29981,22.7348,0.536184,0.373147,bcu,PMN J0456-4041
4FGL J0456.6-3136,3.95814e-10,5.97619e-12,2.52055,20.8978,0.26457,0.106774,fsrq,PMN J0456-3135
4FGL J0457.0+0646,3.15785e-10,4.88125e-12,2.53939,68.4476,1.08707,0.292552,fsrq,4C +06.21
4FGL J0457.0-2324,1.80792e-08,1.79296e-10,2.20567,4410.28,0.482902,0.114073,FSRQ,PKS 0454-234
4FGL J0458.0+1152,1.72301e-10,2.00924e-12,1.88683,7.55443,0.0,10.0,bcu,NVSS J045804+115142
4FGL J0459.4+1921,1.6824e-10,1.87196e-12,2.02918,14.5527,0.405565,0.559022,bcu,1RXS J045931.5+192242
4FGL J0459.7-5413,1.20112e-10,1.33952e-12,2.01183,5.05175,0.0,10.0,,
4FGL J0500.1+5447,2.41553e-10,2.74783e-12,2.18408,9.91023,0.0120493,8.93721,bcu,GB6 J0459+5441
4FGL J0500.2+5237,5.17285e-10,6.01321e-12,1.89266,9.69895,0.138508,0.245124,bcu,GB6 J0500+5238
4FGL J0500.3+4639e,3.07742e-09,3.00262e-11,2.37884,10.5124,0.0645805,0.0985619,SNR,HB 9
4FGL J0500.6-4911,2.1652e-10,2.59366e-12,1.84293,19.7052,0.469407,0.21697,bll,PMN J0500-4912
4FGL J0500.9-6945e,1.75664e-09,1.95684e-11,2.10401,11.0765,0.105841,0.0992124,,LMC-FarWest
4FGL J0501.0+2424,1.80743e-10,2.12576e-12,1.87186,4.45756,0.0,10.0,bcu,1RXS J050107.1+242318
4FGL J0501.2-0158,4.51904e-09,5.21015e-11,2.37328,1438.04,0.627146,0.148716,fsrq,S3 0458-02
4FGL J0501.7+3048,3.00651e-10,3.39204e-12,1.96312,6.50808,0.0,10.0,bcu,GB6 J0501+3048
4FGL J0502.2+3016,1.52025e-10,1.69031e-12,2.08641,10.9864,0.0,10.0,,
4FGL J0502.4+0609,3.47859e-10,6.2517e-12,2.65029,47.6092,0.738952,0.210205,fsrq,PKS 0459+060
4FGL J0502.5+1340,3.78677e-10,4.40221e-12,2.23151,21.9544,0.606789,0.227252,bll,PKS 0459+135
4FGL J0502.5+3438,1.55118e-09,1.47879e-11,2.38155,72.9691,0.448502,0.121096,bcu,MG2 J050234+3436
4FGL J0502.9+6533,1.10098e-10,1.44867e-12,1.72915,1.84736,0.0,10.0,bll,1E 0458.1+6530
4FGL J0503.1-6045,1.13271e-10,2.2375e-12,2.71368,14.8139,0.682326,0.327766,fsrq,PKS 0503-608
4FGL J0503.5-1116,2.42993e-10,2.81307e-12,1.9006,11.5441,0.201661,0.337117,bll,1RXS J050335.6-111504
4FGL J0503.6+4518,6.2563e-10,6.98703e-12,2.00372,14.0603,0.247883,0.170866,bcu,GB6 J0503+4517
4FGL J0503.8-7508,1.07441e-10,1.34493e-12,2.34012,7.45928,0.0,10.0,,
4FGL J0505.3+0459,6.29337e-09,6.7756e-11,2.36817,2859.76,1.11149,0.262548,fsrq,PKS 0502+049
4FGL J0505.6+0415,5.50258e-10,6.25507e-12,1.94156,9.70343,0.103769,0.285539,bll,MG1 J050533+0415
4FGL J0505.6-1558,2.58262e-10,2.86872e-12,2.06119,21.6574,0.486369,0.222478,bll,TXS 0503-160
4FGL J0505.6+6405,5.171e-10,4.82207e-12,2.40705,192.262,1.16611,0.287457,bcu,TXS 0500+640
4FGL J0505.8+3322,3.07359e-10,3.41713e-12,2.08531,10.8931,0.260294,0.362517,bcu,2MASX J05054288+3321355
4FGL J0505.8-0419,5.12265e-10,6.78395e-12,2.40235,62.1711,0.705642,0.192211,fsrq,S3 0503-04
4FGL J0505.8-3817,2.28895e-10,2.54338e-12,2.04713,24.0244,0.585531,0.22786,bll,1RXS J050559.9-382059
4FGL J0506.0+6113,6.30256e-10,7.01227e-12,2.02974,18.4496,0.280624,0.128681,bll,RX J0505.9+6113
4FGL J0506.0-0357c,2.28797e-10,1.15893e-12,2.15802,7.01959,0.0,10.0,bcu,NVSS J050605-040152
4FGL J0506.1+5028,3.77489e-10,2.17801e-12,2.07753,7.88172,0.0906845,0.490266,psr,PSR J0506+50
4FGL J0506.3-0620c,1.95249e-10,2.66834e-12,2.43333,8.68452,0.0,10.0,,
4FGL J0506.6-4629,9.14228e-11,1.18425e-12,1.7457,12.4569,0.470934,0.536548,,
4FGL J0506.6+4545,1.18533e-10,1.46102e-12,1.80376,8.307,0.0,10.0,,
4FGL J0506.7-0857,3.66467e-10,4.18616e-12,2.19442,18.1393,0.370676,0.168634,bll,1WGA J0506.6-0857
4FGL J0506.9+0323,2.84979e-10,3.2058e-12,1.97291,9.32152,0.0,10.0,bll,NVSS J050650+032401
4FGL J0506.9-5435,5.07987e-10,6.78225e-12,1.65582,15.8572,0.21564,0.119805,bll,1ES 0505-546
4FGL J0507.4-3346,2.30057e-10,2.81859e-12,1.81158,10.6048,0.163902,0.369883,bcu,1RXS J050727.6-334628
4FGL J0507.7-6104,6.69937e-10,1.00629e-11,2.51634,69.8409,0.501231,0.1328,fsrq,PMN J0507-6104
4FGL J0507.9+4647,5.2588e-10,4.91777e-12,2.70673,9.94205,0.12284,0.387177,bcu,TXS 0503+466
4FGL J0507.9+6737,1.52327e-09,2.37318e-11,1.57793,56.3247,0.295849,0.0827285,bll,1ES 0502+675
4FGL J0508.2-1937,2.51928e-10,1.58938e-12,2.33922,11.7493,0.318917,0.243944,fsrq,PMN J0508-1936
4FGL J0508.2+5211,2.11895e-10,2.40518e-12,2.17829,16.5048,0.472715,0.430599,bcu,NVSS J050809+521256
4FGL J0509.1+1943,2.21449e-10,4.91552e-12,2.78757,9.40191,0.0641369,0.541279,bcu,TXS 0506+196
4FGL J0509.2+5550,3.52693e-10,4.25945e-12,2.29332,11.0713,0.227658,0.25737,bcu,GB6 J0509+5546
4FGL J0509.3-2917,1.48903e-10,1.81385e-12,2.30529,6.52168,0.0,10.0,bcu,NVSS J050927-291339
4FGL J0509.4+1012,7.34549e-10,9.78246e-12,2.40805,80.2205,0.687757,0.18253,fsrq,PKS 0506+101
4FGL J0509.4+0542,8.02298e-09,7.65104e-11,2.07911,1140.24,0.665603,0.15789,bll,TXS 0506+056
4FGL J0509.6+8425,8.3119e-11,1.95307e-12,2.82229,9.24955,0.0,10.0,bll,S5 0454+84
4FGL J0509.6-0402,2.6261e-10,2.92232e-12,2.02808,10.7698,0.26901,0.31651,bll,1H 0506-039
4FGL J0509.9-6417,3.23681e-10,3.75705e-12,1.89549,22.9282,0.45656,0.173538,bcu,RBS 0625
4FGL J0510.0+1800,4.34408e-09,3.90318e-11,2.20019,1833.77,1.41558,0.33477,fsrq,PKS 0507+17
4FGL J0510.4-1809,1.85147e-10,2.70482e-12,2.49317,28.8548,0.725879,0.240996,bcu,CRATES J051015.50-181227.8
4FGL J0511.4-6804,1.81577e-10,2.27528e-12,2.34136,21.4095,0.705261,0.319461,bcu,PMN J0511-6806
4FGL J0512.3+3329,2.85045e-10,3.21943e-12,2.16392,12.4729,0.328678,0.435301,,
4FGL J0512.5-2201,1.16552e-10,1.61761e-12,2.4478,5.26786,0.0,10.0,,
4FGL J0512.8+4041,8.18031e-10,1.02163e-11,2.33731,53.3824,0.547126,0.153935,bcu,B3 0509+406
4FGL J0513.9-3746,1.15731e-10,1.91054e-12,2.58964,12.4949,0.451134,0.41993,bll,NVSS J051404-374607
4FGL J0514.5+6247,2.41731e-10,2.70025e-12,2.12098,18.8691,0.487588,0.271368,bcu,GB6 J0514+6244
4FGL J0514.6-4408,5.47796e-10,5.33769e-12,2.5433,5.70626,0.0,10.0,PSR,PSR J0514-4407
4FGL J0515.5-0125,2.51201e-10,2.79176e-12,2.07987,13.0412,0.320573,0.307278,bcu,NVSS J051536-012427
4FGL J0515.6-4556,1.30232e-09,1.75297e-11,2.41865,822.077,1.35553,0.321956,fsrq,PKS 0514-459
4FGL J0515.8+1527,1.35569e-09,1.5409e-11,1.94188,41.0715,0.375385,0.110663,bll,GB6 J0515+1527
4FGL J0515.9+0537,1.60891e-10,1.94053e-12,2.29145,5.65921,0.0,10.0,bcu,TXS 0513+054
4FGL J0516.1-7240,1.85404e-10,3.40519e-12,2.66519,6.59523,0.0,10.0,bcu,PKS 0517-726
4FGL J0516.4+7350,3.93615e-10,4.61399e-12,1.87757,4.75456,0.0,10.0,bll,GB6 J0516+7350
4FGL J0516.7-6207,2.08277e-09,2.06504e-11,2.17592,211.081,0.440704,0.108278,bll,PKS 0516-621
4FGL J0516.8-0509,1.95166e-10,4.71817e-12,2.8033,24.3041,0.525276,0.196714,bcu,PMN J0517-0520
4FGL J0517.5+0858,1.62879e-10,1.26617e-12,2.0953,14.3339,0.300328,0.451467,fsrq,PMN J0517+0858
4FGL J0517.7-1758,2.09255e-10,1.79118e-12,2.54557,20.8273,0.611347,0.243758,bcu,PMN J0517-1756
4FGL J0517.9+5030,1.57591e-10,1.75928e-12,2.11762,6.63621,0.0,10.0,spp,SNR G159.6+07.3
4FGL J0519.0+0851,7.75487e-10,1.10638e-11,2.60088,12.2523,0.12882,0.123158,bcu,TXS 0516+087
4FGL J0519.6+2744,2.7233e-10,3.10353e-12,2.18867,20.018,0.5732,0.381313,bcu,4C +27.15
4FGL J0519.6-4544,3.02977e-10,4.12409e-12,2.42952,7.30912,0.0,10.0,rdg,Pictor A
4FGL J0519.9-6845e,1.33804e-08,1.09689e-10,2.18661,9.5212,0.0351425,0.0425232,GAL,LMC
4FGL J0521.2+1637,2.4447e-10,2.84064e-12,2.23058,55.8684,1.28207,0.357309,css,3C 138
4FGL J0521.3-1734,4.10675e-10,3.45535e-12,2.37401,4.30624,0.0,10.0,fsrq,TXS 0519-176
4FGL J0521.6+0103,2.60759e-10,2.9295e-12,1.97766,20.284,0.646557,0.299309,bll,NVSS J052140+010257
4FGL J0521.7+2112,1.16216e-08,1.16881e-10,1.93551,809.017,0.477572,0.113769,bll,TXS 0518+211
4FGL J0521.8-3848,3.23703e-10,5.37591e-12,2.59405,103.893,0.787154,0.203138,bcu,PKS 0520-388
4FGL J0522.9-3628,4.16929e-09,5.50507e-11,2.4568,676.496,0.37017,0.0884042,AGN,PKS 0521-36
4FGL J0523.3-2527,2.21231e-09,1.20231e-11,2.07036,4.37972,0.0,10.0,bin,CRTS J052316.9-252737
4FGL J0524.4-2413,1.34052e-10,2.63446e-12,2.71034,13.2721,0.460166,0.259823,glc,NGC 1904
4FGL J0524.5+2839,7.53195e-10,8.40516e-12,2.00804,10.9229,0.101262,0.229392,bcu,NVSS J052429+283918
4FGL J0524.6-2819,1.01702e-10,1.64248e-12,2.57324,39.9902,1.39635,0.43742,bcu,PMN J0524-2818
4FGL J0524.7+4824,1.48883e-10,1.02931e-12,2.02089,16.9113,0.551332,0.372399,spp,SNR G159.6+07.3
4FGL J0524.7-8304,2.7918e-10,3.76792e-12,2.42126,6.11289,0.0,10.0,,
4FGL J0524.8-6938,2.29502e-10,2.57437e-12,2.13999,8.86,0.0,10.0,snr,LMC SNR N 132D
4FGL J0525.4-4600,2.68697e-10,3.47091e-12,2.37613,7.25885,0.0,10.0,fsrq,PKS 0524-460
4FGL J0525.6-2008,1.90128e-10,2.15445e-12,2.1736,9.76147,0.194111,0.593411,bcu,PMN J0525-2010
4FGL J0525.6-6013,4.75481e-10,5.89081e-12,1.79727,11.0892,0.107522,0.183554,bcu,SUMSS J052542-601341
4FGL J0525.8-0052,4.73945e-10,5.27536e-12,2.09759,28.1023,0.561286,0.194836,bll,PMN J0525-0051
4FGL J0526.1+6318,2.06091e-10,1.05152e-12,2.17112,18.7393,0.407003,0.32616,bcu,GB6 J0526+6317
4FGL J0526.2-4830,2.65725e-09,2.74226e-11,2.29556,731.632,0.720736,0.171763,fsrq,PKS 0524-485
4FGL J0526.3+2246,2.79084e-10,3.10628e-12,2.02625,20.4422,0.764965,0.311963,bcu,NVSS J052622+224801
