,Name,Class,Average Photon Flux (ph/cm2/s) (0.2-5 MeV),Photon Fluence (ph/cm2) (0.2-5 MeV),Source Counts (ph) (0.2-5 MeV),Background Counts,Duration (s),Coverage,MDP99 (%),Asymmetry
2449,4FGL J1204.2-0709,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2450,4FGL J1204.8+0407,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
2451,4FGL J1205.7-2635,FSRQ,8.908481771168503e-05,5468.667521830751,73840.61065266927,767340.0,61387200.0,0.1177494199535963,17.76173493591129,0.0
2452,4FGL J1205.7-2635,FSRQ,9.180001377117299e-05,9244.187946746102,124819.52509470966,1258740.0,100699200.0,0.1931554524361949,13.475734189793165,0.8828828828828829
2453,4FGL J1207.7-0106,FSRQ,2.8655103642271786e-07,4.419304704125724,46.53478362082547,192780.0,15422400.0,0.029310344827586206,13494.032039822388,-0.17647058823529413
2454,4FGL J1207.7-0106,FSRQ,2.6721054873574907e-07,16.241698457475795,171.02326586526968,759780.0,60782400.0,0.11551724137931034,7289.095562986758,0.0
2455,4FGL J1207.7-0106,FSRQ,2.3267973676045044e-07,13.791021069686602,145.2179074208171,740880.0,59270400.0,0.11264367816091954,8476.808205774461,0.9183673469387755
2456,4FGL J1207.7-0106,FSRQ,2.984568396357486e-07,1.8953203144228579,19.95751065580144,79380.0,6350400.0,0.01206896551724138,20190.161955484335,-0.8095238095238095
2457,4FGL J1207.7-0106,FSRQ,2.7825305236515093e-07,6.983929011923396,73.53999037216305,313740.0,25099200.0,0.04770114942528736,10893.020169813317,-0.9759036144578314
2458,4FGL J1208.9+5441,FSRQ,2.063524028893986e-05,24.960386653501654,320.04956823612406,15120.0,1209600.0,0.002277904328018223,555.1919199563625,0.0
2459,4FGL J1208.9+5441,FSRQ,nan,nan,,37800.0,3024000.0,0.0056947608200455585,,0.0
2460,4FGL J1208.9+5441,FSRQ,1.452655407642036e-05,122.99923867586647,1577.1331501413447,105840.0,8467200.0,0.015945330296127564,297.1696520475583,0.0
