,Unnamed: 0.1,Unnamed: 0,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV)
3017,3017,3301,4FGL J1728.3+5013,BLL,7.204561809548357e-07,24.1831203524024,309.20204358876595,41958000.0,33566400.0,57049.00001157408,0.0634285714285714,29957.30019410675,0.0,6.046335554982208e-07,1.7379795729154784e-06
3018,3018,3302,4FGL J1728.3+5013,BLL,7.699162124887157e-07,26.54178354285099,339.3595860397282,43092000.0,34473600.0,60349.50001157408,0.0651428571428571,27661.514319837534,0.9298245614035088,6.046335554982208e-07,2.435509491193215e-06
3020,3020,3304,4FGL J1728.6-7448,BCU,6.650598944598511e-10,0.129718602294605,0.8857187394505349,243810000.0,195048000.0,55019.00001157408,0.3885542168674699,25209600.42996133,0.8651162790697674,6.035368394017847e-10,1.7098702138571311e-09
3021,3021,3305,4FGL J1728.6-7448,BCU,8.605625278855634e-10,0.0200380263493097,0.1368196629106401,29106000.0,23284800.0,57409.50001157408,0.0463855421686747,56386973.48580474,0.0,6.035368394017847e-10,1.0930183012631022e-09
3022,3022,3306,4FGL J1728.6-7448,BCU,9.008202316548579e-10,0.0217926430441943,0.1488001873668202,30240000.0,24192000.0,58288.00001157408,0.0481927710843373,52847379.09977192,0.0,6.035368394017847e-10,1.8072678842667142e-09
3023,3023,3307,4FGL J1728.6-7448,BCU,1.0981587338680527e-09,0.0295554048998312,0.2018043326767899,33642000.0,26913600.0,58767.50001157408,0.0536144578313253,41100438.54321317,0.0,6.035368394017847e-10,1.3852113124918531e-09
3024,3024,3308,4FGL J1728.6-7448,BCU,9.81822627545495e-10,0.0353314763458011,0.2412433539860219,44982000.0,35985600.0,59268.00001157408,0.0716867469879518,39755760.11735596,0.0,6.035368394017847e-10,1.460965056143751e-09
3027,3027,3315,4FGL J1733.0-1305,FSRQ,4.217440272947405e-06,63.76769692696476,743.6577423176063,18900000.0,15120000.0,55351.50001157408,0.0283768444948921,8359.92496988271,0.72,2.237616303388752e-06,1.327008992275655e-05
3028,3028,3316,4FGL J1733.0-1305,FSRQ,2.8992942125223653e-06,129.75849234028095,1513.2412194661772,55944000.0,44755200.0,55554.50001157408,0.0839954597048808,7068.227282974091,-0.7432432432432432,2.237616303388752e-06,5.843208319896918e-06
3029,3029,3317,4FGL J1733.0-1305,FSRQ,3.101815257664905e-06,19.69776761227521,229.71501398300057,7938000.0,6350400.0,56601.00001157408,0.0119182746878547,17539.147780239422,0.1428571428571428,2.237616303388752e-06,7.9456711265888e-06
3030,3030,3318,4FGL J1733.0-1305,FSRQ,3.194651277700651e-06,1.932125092753353,22.53240831322189,756000.0,604800.0,56730.50001157408,0.0011350737797956,55181.791330688,0.0,2.237616303388752e-06,3.194651277700651e-06
3031,3031,3319,4FGL J1733.0-1305,FSRQ,7.222096264545489e-06,4.367923820797111,50.938649562796485,756000.0,604800.0,56765.50001157408,0.0011350737797956,24409.79537293795,0.0,2.237616303388752e-06,7.222096264545489e-06
3032,3032,3320,4FGL J1733.0-1305,FSRQ,1.039854440106266e-05,18.86711896128809,220.02800425517955,2268000.0,1814400.0,56793.50001157408,0.003405221339387,9788.15117671684,0.0,2.237616303388752e-06,1.1959463757546026e-05
3033,3033,3321,4FGL J1733.0-1305,FSRQ,4.013792630957228e-06,4.855083566405863,56.61989781271141,1512000.0,1209600.0,56835.50001157408,0.0022701475595913,31056.390810413155,0.0,2.237616303388752e-06,4.710062781225319e-06
3034,3034,3322,4FGL J1733.0-1305,FSRQ,2.839690024622801e-06,1.71744452689187,20.02880738953057,756000.0,604800.0,57101.50001157408,0.0011350737797956,62079.41245745509,0.0,2.237616303388752e-06,2.839690024622801e-06
3035,3035,3323,4FGL J1733.0-1305,FSRQ,2.593947618645828e-06,12.550556158055974,146.36436169272338,6048000.0,4838400.0,57157.50001157408,0.0090805902383654,24027.68006820772,0.0,2.237616303388752e-06,3.768050224980255e-06
3036,3036,3324,4FGL J1733.0-1305,FSRQ,3.153694210037822e-06,15.258834065847,177.94825026852155,6048000.0,4838400.0,57332.50001157408,0.0090805902383654,19763.07849788934,0.0,2.237616303388752e-06,3.672483733766988e-06
3037,3037,3325,4FGL J1733.0-1305,FSRQ,4.437015663473126e-06,5.367014146537094,62.59002309228303,1512000.0,1209600.0,57458.50001157408,0.0022701475595913,28094.144380288548,0.0,2.237616303388752e-06,4.4643203752483455e-06
3038,3038,3326,4FGL J1733.0-1305,FSRQ,2.130486063513817e-06,38.65553913639469,450.8002068063623,22680000.0,18144000.0,57836.50001157408,0.0340522133938706,15106.984098076362,0.0,2.237616303388752e-06,3.2902177689139184e-06
3039,3039,3327,4FGL J1733.0-1305,FSRQ,3.6595139956737583e-06,100.70396993854877,1174.4078982920523,34398000.0,27518400.0,58260.00001157408,0.0516458569807037,7141.527022568203,0.0,2.237616303388752e-06,9.133426088810834e-06
3040,3040,3328,4FGL J1733.0-1305,FSRQ,2.258591148622585e-06,203.533393076354,2373.6027938214543,112644000.0,90115200.0,59369.50001157408,0.1691259931895573,6394.205659417937,0.0,2.237616303388752e-06,1.0307528695145263e-05
3041,3041,3329,4FGL J1733.0-1305,FSRQ,3.954632422110919e-06,53.81463800008539,627.5853469291609,17010000.0,13608000.0,60556.00001157408,0.0255391600454029,9397.73968068023,0.0,2.237616303388752e-06,4.382406239922688e-06
3042,3042,3330,4FGL J1734.3+3858,FSRQ,5.1508940480169785e-06,80.99677872625739,1003.1623493780614,19656000.0,15724800.0,54889.50001157408,0.0295119182746878,6320.092976549598,-0.1538461538461538,2.889709700585281e-06,1.26661782813293e-05
3043,3043,3331,4FGL J1734.3+3858,FSRQ,3.436420528031103e-06,6.235041406059633,77.22231530356672,2268000.0,1814400.0,55624.50001157408,0.003405221339387,27888.30615172132,0.0,2.889709700585281e-06,4.38998224523345e-06
3044,3044,3332,4FGL J1734.3+3858,FSRQ,2.8883924165974515e-06,41.05214373861626,508.4395405281206,17766000.0,14212800.0,55985.00001157408,0.0266742338251986,11854.896403294822,0.0,2.889709700585281e-06,4.2820318621539385e-06
3045,3045,3333,4FGL J1734.3+3858,FSRQ,4.495995057334611e-06,74.77738979358925,926.1338932899832,20790000.0,16632000.0,57392.00001157408,0.0312145289443813,7040.429873312951,-0.7636363636363637,2.889709700585281e-06,8.743981029440396e-06
3046,3046,3334,4FGL J1734.3+3858,FSRQ,5.023604058961015e-06,69.8803419017713,865.4829125296777,17388000.0,13910400.0,57857.50001157408,0.0261066969353007,6889.903885185135,-0.2608695652173913,2.889709700585281e-06,1.2702161742355804e-05
3047,3047,3335,4FGL J1734.3+3858,FSRQ,9.878518388864276e-06,122.47782239249486,1516.91390682595,15498000.0,12398400.0,58081.50001157408,0.0232690124858115,3711.3694261408673,-0.073170731707317,2.889709700585281e-06,2.288548121285635e-05
3048,3048,3336,4FGL J1734.3+3858,FSRQ,2.760806734109154e-06,91.8354752034069,1137.4019128915695,41580000.0,33264000.0,58277.50001157408,0.0624290578887627,8107.188399674752,0.0,2.889709700585281e-06,6.081204913479123e-06
3049,3049,3337,4FGL J1734.3+3858,FSRQ,4.495876430540019e-06,20.393295488929525,252.57530652393208,5670000.0,4536000.0,58704.50001157408,0.0085130533484676,13481.752529947751,0.0,2.889709700585281e-06,6.584973367850176e-06
3050,3050,3338,4FGL J1734.3+3858,FSRQ,5.217152055580204e-06,26.82033528732672,332.1755627945723,6426000.0,5140800.0,58788.50001157408,0.0096481271282633,10913.1454414686,0.0,2.889709700585281e-06,6.944807978115212e-06
3051,3051,3339,4FGL J1734.3+3858,FSRQ,4.156089748561176e-06,5.027206159859598,62.26301862172393,1512000.0,1209600.0,59754.50001157408,0.0022701475595913,28241.69136518653,0.0,2.889709700585281e-06,4.533916089339465e-06
3052,3052,3340,4FGL J1734.3+3858,FSRQ,3.0199119666493224e-06,26.4834199827279,328.0027950151889,10962000.0,8769600.0,59919.00001157408,0.0164585698070374,14434.77069307929,0.0,2.889709700585281e-06,4.821783777551495e-06
3053,3053,3341,4FGL J1736.0+2033,BLL,7.368619669967584e-09,0.3364688588179278,3.0047704848401007,57078000.0,45662400.0,56961.50001157408,0.0906362545018007,3595498.549021901,0.0,3.211928523764724e-09,8.328364535485428e-09
3055,3055,3343,4FGL J1739.5+4955,FSRQ,1.5953618299626255e-05,554.8030299878027,7301.493344905644,43470000.0,34776000.0,55012.00001157408,0.066860465116279,1291.3846926245817,0.4956521739130435,1.0536448290332389e-05,4.516482358843916e-05
3056,3056,3344,4FGL J1739.5+4955,FSRQ,2.2246037794272205e-05,67.27201828987914,885.3343750713152,3780000.0,3024000.0,55736.50001157408,0.005813953488372,3140.692834433639,0.8,1.0536448290332389e-05,4.8566358419367626e-05
3057,3057,3345,4FGL J1739.5+4955,FSRQ,1.1648856987357618e-05,1028.6033910692677,13536.949887611014,110376000.0,88300800.0,57451.50001157408,0.1697674418604651,1109.8880413976408,-0.9863013698630136,1.0536448290332389e-05,4.195226291478449e-05
3061,3061,3349,4FGL J1746.8-5235,BCU,5.5435269537565803e-08,1.7434170528486297,15.262671533060818,39312000.0,31449600.0,57738.50001157408,0.0598388952819332,587446.2468062713,0.4423076923076923,3.099119613397699e-07,1.6459901861107833e-07
3062,3062,3350,4FGL J1746.8-5235,BCU,1.7229056153682965e-05,234.45299613931772,2052.508930189449,17010000.0,13608000.0,58746.50001157408,0.025891829689298,2873.6200115651964,0.0,3.099119613397699e-07,1.7229056153682965e-05
3063,3063,3351,4FGL J1748.0+3403,FSRQ,1.3389702553127768e-07,0.0809809210413167,0.7953553827525978,756000.0,604800.0,54938.50001157408,0.0011481056257175,1563277.0027442442,0.0,4.835173693206732e-08,1.3389702553127768e-07
3064,3064,3352,4FGL J1748.0+3403,FSRQ,5.4128008094324175e-08,5.647066828464652,55.46275519009549,130410000.0,104328000.0,55292.00001157408,0.1980482204362801,294435.4767657233,0.0,4.835173693206732e-08,1.0900591181071962e-07
3065,3065,3353,4FGL J1748.0+3403,FSRQ,5.118005353182719e-08,8.171775843276956,80.25922427187422,199584000.0,159667200.0,56604.50001157408,0.3030998851894374,251712.06244480785,0.0,4.835173693206732e-08,1.064309690120412e-07
3066,3066,3354,4FGL J1748.0+3403,FSRQ,6.373596508347813e-08,4.953355251199653,48.64945608259326,97146000.0,77716800.0,58771.00001157408,0.1475315729047072,289714.7580655293,0.0,4.835173693206732e-08,9.95644548822321e-08
3067,3067,3355,4FGL J1748.6+7005,BLL,6.488704066215112e-06,25.50839342510485,317.25124626582624,4914000.0,3931200.0,55593.00001157408,0.0073863636363636,9992.273103658565,0.0769230769230769,8.789536872865925e-07,1.2106133381489676e-05
3068,3068,3356,4FGL J1748.6+7005,BLL,1.599591657878082e-06,4.83716517342332,60.16045989599175,3780000.0,3024000.0,55659.50001157408,0.0056818181818181,46214.07297625006,0.0,8.789536872865925e-07,2.4246659187358587e-06
3069,3069,3357,4FGL J1748.6+7005,BLL,1.116960120993213e-06,8.781987255297038,109.22273131837336,9828000.0,7862400.0,55925.50001157408,0.0147727272727272,41044.78564551448,0.0,8.789536872865925e-07,1.8915833408577625e-06
3070,3070,3358,4FGL J1748.6+7005,BLL,1.0285054510609342e-06,6.531421016417357,81.23214280151001,7938000.0,6350400.0,56226.50001157408,0.0119318181818181,49598.19792538124,0.0,8.789536872865925e-07,1.874387128668146e-06
3071,3071,3359,4FGL J1748.6+7005,BLL,1.0282857216829556e-06,25.187241781190988,313.257041002718,30618000.0,24494400.0,56804.00001157408,0.0460227272727272,25259.56267092644,0.0,8.789536872865925e-07,2.906159860045108e-06
3072,3072,3360,4FGL J1748.6+7005,BLL,1.0298268442081364e-06,23.97931210201761,298.2338606035134,29106000.0,23284800.0,57210.00001157408,0.04375,25868.579094337067,0.0,8.789536872865925e-07,1.719621218961602e-06
3073,3073,3361,4FGL J1748.6+7005,BLL,1.695030635530451e-06,10.764122547872576,133.87480882703295,7938000.0,6350400.0,58295.00001157408,0.0119318181818181,30095.14105921648,0.0,8.789536872865925e-07,2.441862130925475e-06
3074,3074,3362,4FGL J1748.6+7005,BLL,1.557117013769731e-06,11.300932439135195,140.55118409586032,9072000.0,7257600.0,58375.50001157408,0.0136363636363636,30644.773354376623,-0.5,8.789536872865925e-07,2.699805313769715e-06
3075,3075,3363,4FGL J1748.6+7005,BLL,1.2842131263205244e-06,4.660152592791919,57.95893113351105,4536000.0,3628800.0,59208.50001157408,0.0068181818181818,52547.851907230346,0.0,8.789536872865925e-07,1.6302009155755988e-06
3076,3076,3364,4FGL J1748.6+7005,BLL,1.3542017099322617e-06,4.914127165002191,61.11764631446163,4536000.0,3628800.0,59579.50001157408,0.0068181818181818,49832.0628162436,0.0,8.789536872865925e-07,1.508107809029325e-06
3077,3077,3365,4FGL J1748.6+7005,BLL,1.2673608383747009e-06,1.532999670098038,19.06611865979184,1512000.0,1209600.0,59894.50001157408,0.0022727272727272,92225.7890674042,0.0,8.789536872865925e-07,1.690387658239255e-06
3078,3078,3366,4FGL J1748.6+7005,BLL,8.563713670428777e-07,11.394534861325711,141.71532973994528,16632000.0,13305600.0,60216.50001157408,0.025,41152.222423082654,0.0,8.789536872865925e-07,1.2536038686230078e-06
3079,3079,3367,4FGL J1748.6+7005,BLL,1.3680542141961188e-06,7.446592698712314,92.6142534627609,6804000.0,5443200.0,60398.50001157408,0.0102272727272727,40275.72021964993,0.0,8.789536872865925e-07,1.9603681896162262e-06
3080,3080,3368,4FGL J1748.6+7005,BLL,4.075502288938997e-06,4.929727568700611,61.3116705884758,1512000.0,1209600.0,60489.50001157408,0.0022727272727272,28679.89707880272,0.0,8.789536872865925e-07,4.316249259593621e-06
3081,3081,3369,4FGL J1748.6+7005,BLL,1.6421427295961655e-06,18.870190534335457,234.6910432391104,14364000.0,11491200.0,60517.50001157408,0.021590909090909,23093.02193722981,0.8421052631578947,8.789536872865925e-07,2.2870962212189307e-06
3082,3082,3370,4FGL J1748.6+7005,BLL,1.437827637471764e-06,20.43555664585869,254.15970759075384,17766000.0,14212800.0,60685.50001157408,0.0267045454545454,23715.22616059428,-0.7872340425531915,8.789536872865925e-07,2.871767435665876e-06
3084,3084,3372,4FGL J1751.5+0938,BLL,5.243428674837759e-06,9.51367698762563,118.39697509389823,2268000.0,1814400.0,54903.50001157408,0.0034324942791762,18189.815384645783,0.0,3.728354013094225e-06,6.961103585560472e-06
3085,3085,3373,4FGL J1751.5+0938,BLL,6.245405706092675e-06,20.774717540746675,258.53975476083764,4158000.0,3326400.0,55481.00001157408,0.0062929061784897,11278.84034105223,0.0,3.728354013094225e-06,6.448814577099312e-06
3086,3086,3374,4FGL J1751.5+0938,BLL,4.796431402749099e-06,20.306171986678585,252.7087415398179,5292000.0,4233600.0,55582.50001157408,0.0080091533180778,13017.753972433462,0.0,3.728354013094225e-06,7.2925847086824e-06
3087,3087,3375,4FGL J1751.5+0938,BLL,8.31716272560472e-06,5.030220016445735,62.60069947493469,756000.0,604800.0,55750.50001157408,0.0011441647597254,19862.583205976924,0.0,3.728354013094225e-06,8.31716272560472e-06
3088,3088,3376,4FGL J1751.5+0938,BLL,3.751763620789086e-06,4.538133275706478,56.47671800456065,1512000.0,1209600.0,56947.50001157408,0.0022883295194508,31135.123516233307,0.0,3.728354013094225e-06,3.857234887236972e-06
3089,3089,3377,4FGL J1751.5+0938,BLL,5.841902775310619e-06,33.56523658582469,417.7167760942137,7182000.0,5745600.0,57262.50001157408,0.0108695652173913,9174.648819490823,0.0,3.728354013094225e-06,6.961103585560472e-06
3090,3090,3378,4FGL J1751.5+0938,BLL,2.6354901763018683e-05,111.5761121039159,1388.556094875182,5292000.0,4233600.0,57556.50001157408,0.0080091533180778,2369.406063223311,0.2857142857142857,3.728354013094225e-06,5.755717683298918e-05
3091,3091,3379,4FGL J1751.5+0938,BLL,8.965057648070306e-06,10.844133731105842,134.9544064767614,1512000.0,1209600.0,57654.50001157408,0.0022883295194508,13029.99485564184,0.0,3.728354013094225e-06,9.522548627866274e-06
3092,3092,3380,4FGL J1751.5+0938,BLL,6.640671833209278e-06,42.1709224096122,524.8138713046293,7938000.0,6350400.0,57728.00001157408,0.0120137299771167,7677.160770904665,0.8095238095238095,3.728354013094225e-06,1.482624659781711e-05
3093,3093,3381,4FGL J1751.5+0938,BLL,7.0535165047338575e-06,85.31933564126074,1061.7925403695444,15120000.0,12096000.0,58088.50001157408,0.022883295194508,5237.059543033076,-0.95,3.728354013094225e-06,1.7026075869444444e-05
3094,3094,3382,4FGL J1751.5+0938,BLL,6.247916926722386e-06,15.114960629126797,188.1045172628472,3024000.0,2419200.0,58382.50001157408,0.0045766590389016,13220.29702660446,0.0,3.728354013094225e-06,7.202180766012784e-06
3095,3095,3383,4FGL J1751.5+0938,BLL,5.122890084611602e-06,9.294971769519291,115.67520555150972,2268000.0,1814400.0,58452.50001157408,0.0034324942791762,18617.7998699524,0.0,3.728354013094225e-06,8.347297373161258e-06
3096,3096,3384,4FGL J1751.5+0938,BLL,4.606296126499509e-06,19.50121528114832,242.6911175296381,5292000.0,4233600.0,58480.50001157408,0.0080091533180778,13555.078339996717,0.0,3.728354013094225e-06,6.599487814882006e-06
3097,3097,3385,4FGL J1751.5+0938,BLL,8.282005636788758e-06,30.053742054779047,374.0164979498816,4536000.0,3628800.0,58991.50001157408,0.0068649885583524,8143.286323036303,0.0,3.728354013094225e-06,1.1360762128815143e-05
3098,3098,3386,4FGL J1751.5+0938,BLL,9.281471447413965e-06,5.6134339313959645,69.8587515879706,756000.0,604800.0,59040.50001157408,0.0011441647597254,17799.023630509917,0.0,3.728354013094225e-06,9.281471447413965e-06
3099,3099,3387,4FGL J1751.5+0938,BLL,6.889533797613693e-06,33.33432032637409,414.8430410857085,6048000.0,4838400.0,59075.50001157408,0.0091533180778032,8477.60179797974,0.0,3.728354013094225e-06,1.012524157899705e-05
3100,3100,3388,4FGL J1751.5+0938,BLL,4.7326463987544245e-06,40.07226358753346,498.6962244041264,10584000.0,8467200.0,59173.50001157408,0.0160183066361556,9329.000237391085,-0.9285714285714286,3.728354013094225e-06,1.0697799882571289e-05
3101,3101,3389,4FGL J1751.5+0938,BLL,4.743193525399214e-06,65.97971921571323,821.1125081128935,17388000.0,13910400.0,59285.50001157408,0.0263157894736842,7262.20391821411,0.0,3.728354013094225e-06,7.503527241578172e-06
3102,3102,3390,4FGL J1751.5+0938,BLL,4.280803948039028e-06,106.15023933873417,1321.0315275099608,30996000.0,24796800.0,59544.50001157408,0.0469107551487414,6026.77440954622,0.8536585365853658,3.728354013094225e-06,8.106220192708947e-06
3103,3103,3391,4FGL J1751.6+2921,BCU,4.947947709787668e-08,0.2094763142415707,1.8072861317625488,5292000.0,4233600.0,56625.50001157408,0.008225616921269,1820200.0138693403,0.0,3.287619210608749e-08,6.910215717263862e-08
3104,3104,3392,4FGL J1751.6+2921,BCU,7.26010005737849e-08,0.0878181702940502,0.7576635184929281,1512000.0,1209600.0,56688.50001157408,0.0023501762632197,2320789.043001157,0.0,3.287619210608749e-08,7.47877776995013e-08
3105,3105,3395,4FGL J1754.2+3212,BLL,2.474047855199564e-08,1.1895617935456335,12.301633284853173,60102000.0,48081600.0,54959.50001157408,0.0910652920962199,901192.9125539728,0.0,2.0443967016096763e-08,7.620972916013503e-08
3106,3106,3396,4FGL J1754.2+3212,BLL,3.1401679539309834e-08,2.9247273109476866,30.24552657347343,116424000.0,93139200.0,55638.50001157408,0.1764032073310424,510148.016111824,-0.9383116883116884,2.0443967016096763e-08,1.6150869207331368e-07
3107,3107,3397,4FGL J1754.2+3212,BLL,1.9860191544174145e-08,2.426311656875137,25.09125326619482,152712000.0,122169600.0,56797.00001157408,0.2313860252004582,704288.0206620712,0.0,2.0443967016096763e-08,9.298985301190789e-08
3108,3108,3398,4FGL J1754.7+3444,BCU,1.7393839363177024e-05,99.93804344506992,1280.7507108340976,7182000.0,5745600.0,56597.50001157408,0.011072261072261,2992.490995147037,0.0,8.452637454095304e-06,2.053860242264418e-05
3109,3109,3399,4FGL J1754.7+3444,BCU,1.2623785025346522e-05,209.95879254156333,2690.715802749104,20790000.0,16632000.0,56695.50001157408,0.032051282051282,2423.3913583932795,0.0,8.452637454095304e-06,2.6094126028769243e-05
3110,3110,3400,4FGL J1758.7-1621,BCU,1.9077249987622475e-09,0.0732657970324643,0.5003465740759753,48006000.0,38404800.0,57626.50001157408,0.0722411831626848,19802173.87925471,0.0,1.3894595003293022e-09,2.439874961777998e-09
3111,3111,3401,4FGL J1758.7-1621,BCU,3.050930990529886e-09,0.244489405857103,1.6696663596557546,100170000.0,80136000.0,58372.00001157408,0.1507394766780432,8571862.201704754,0.0,1.3894595003293022e-09,5.218983875460959e-09
3112,3112,3402,4FGL J1758.7-1621,BCU,3.6750344789704244e-09,0.0500098691898295,0.3415272573644619,17010000.0,13608000.0,59436.00001157408,0.0255972696245733,17268826.576621328,0.0,1.3894595003293022e-09,5.8648331300492545e-09
3113,3113,3403,4FGL J1758.7-1621,BCU,2.327052810352592e-09,0.175925192462656,1.2014278272758423,94500000.0,75600000.0,59660.00001157408,0.1422070534698521,11570556.77490958,0.916,1.3894595003293022e-09,5.5451703676772714e-09
3114,3114,3404,4FGL J1758.7-1621,BCU,3.796810769397849e-09,0.0424817563366386,0.290116290338711,13986000.0,11188800.0,60640.00001157408,0.0210466439135381,18433622.455747742,0.0,1.3894595003293022e-09,4.3121854270996185e-09
3115,3115,3405,4FGL J1759.1-4822,BCU,6.763194037890996e-06,96.12392422173714,1180.7769238193755,17766000.0,14212800.0,60167.50001157408,0.0271049596309111,5104.784830082488,0.0,8.712238848918858e-06,6.763194037890996e-06
3117,3117,3407,4FGL J1801.5+4404,FSRQ,2.7138744705480533e-05,295.4432303617433,3892.237319030725,13608000.0,10886400.0,56737.50001157408,0.0205714285714285,1355.4889332969278,-0.8333333333333334,1.6671057484730768e-05,6.571977096246097e-05
3118,3118,3408,4FGL J1801.5+4404,FSRQ,4.779619706360798e-05,28.907139984070103,380.8293352827222,756000.0,604800.0,57157.50001157408,0.0011428571428571,3265.697090125795,0.0,1.6671057484730768e-05,4.779619706360798e-05
3119,3119,3409,4FGL J1801.5+4404,FSRQ,2.4748232957958856e-05,284.38689456649684,3746.5785989398873,14364000.0,11491200.0,57297.50001157408,0.0217142857142857,1446.7567558320998,-0.9473684210526316,1.6671057484730768e-05,4.608919002562198e-05
3120,3120,3410,4FGL J1801.5+4404,FSRQ,6.742677800044697e-05,407.7971533467033,5372.413837024117,7560000.0,6048000.0,57444.50001157408,0.0114285714285714,732.1190950684763,-0.6,1.6671057484730768e-05,0.0001672866897226
3121,3121,3411,4FGL J1801.5+4404,FSRQ,2.238034662194253e-05,534.6575286595581,7043.701706759228,29862000.0,23889600.0,57682.50001157408,0.0451428571428571,1109.5470953562028,-0.8227848101265823,1.6671057484730768e-05,4.3315303588894734e-05
3122,3122,3412,4FGL J1801.5+4404,FSRQ,5.471490996444498e-05,132.3663101859853,1743.8243267834291,3024000.0,2419200.0,58522.50001157408,0.0045714285714285,1426.4264501873413,0.75,1.6671057484730768e-05,0.0001331465489629
3123,3123,3413,4FGL J1802.6-3940,FSRQ,6.246355223821934e-06,326.7793228052892,3914.3589030898656,65394000.0,52315200.0,54683.00001157408,0.101288056206089,2954.3187001402407,0.2601156069364161,3.531785739073492e-06,1.4922135190961594e-05
3124,3124,3414,4FGL J1802.6-3940,FSRQ,3.0086250952587427e-06,23.65501394896234,283.3539578298464,9828000.0,7862400.0,55771.50001157408,0.0152224824355971,15821.424705384625,0.0,3.531785739073492e-06,4.966969608371284e-06
3125,3125,3415,4FGL J1802.6-3940,FSRQ,3.271998151155621e-06,633.2494341820543,7585.4418795160755,241920000.0,193536000.0,57959.00001157408,0.3747072599531616,2932.2287517009963,0.0,3.531785739073492e-06,9.063658216985209e-06
3126,3126,3416,4FGL J1802.6-3940,FSRQ,3.3665016234516485e-06,92.64073827479184,1109.706377813939,34398000.0,27518400.0,60283.00001157408,0.0532786885245901,7557.907227728803,0.0,3.531785739073492e-06,4.839611413284841e-06
3129,3129,3419,4FGL J1806.8+6949,BLL,1.4633849728700852e-05,163.7352178444881,2163.402063999468,13986000.0,11188800.0,54959.50001157408,0.0210706150341685,2472.1746350958733,0.0,1.2690917702369492e-05,2.6464062227825363e-05
3130,3130,3420,4FGL J1806.8+6949,BLL,1.6640060544905464e-05,201.2781723511765,2659.4499291908724,15120000.0,12096000.0,55099.50001157408,0.0227790432801822,2091.0205721303955,0.0,1.2690917702369492e-05,2.6464062227825363e-05
3131,3131,3421,4FGL J1806.8+6949,BLL,1.386862725647966e-05,184.53040682381572,2438.1649119157023,16632000.0,13305600.0,55750.50001157408,0.0250569476082004,2392.0873201870336,0.0,1.2690917702369492e-05,2.47970346859151e-05
3132,3132,3422,4FGL J1806.8+6949,BLL,1.4430036357658431e-05,602.1827332487155,7956.525084618305,52164000.0,41731200.0,55911.50001157408,0.0785876993166287,1298.168787590622,-0.072463768115942,1.2690917702369492e-05,3.667460592202569e-05
3133,3133,3423,4FGL J1806.8+6949,BLL,2.5932697198841464e-05,31.36819053171864,414.461891788622,1512000.0,1209600.0,56506.50001157408,0.0022779043280182,4243.134938328561,0.0,1.2690917702369492e-05,3.417406460916031e-05
3134,3134,3424,4FGL J1806.8+6949,BLL,1.3076694456598313e-05,569.4325061292475,7523.802608174649,54432000.0,43545600.0,56597.50001157408,0.082004555808656,1402.3480122911385,0.0,1.2690917702369492e-05,3.021487419712344e-05
3135,3135,3425,4FGL J1806.8+6949,BLL,1.4389573363326615e-05,369.8695937309474,4887.016080121293,32130000.0,25704000.0,57122.50001157408,0.0484054669703872,1658.748939045751,-0.7647058823529411,1.2690917702369492e-05,2.8756225097951963e-05
3136,3136,3426,4FGL J1806.8+6949,BLL,1.4677582139540574e-05,381.711072153748,5043.475265859962,32508000.0,26006400.0,57430.50001157408,0.0489749430523918,1616.7205347559434,0.813953488372093,1.2690917702369492e-05,3.084000952533979e-05
3137,3137,3427,4FGL J1806.8+6949,BLL,1.6505175576009554e-05,149.73495282555868,1978.419244559496,11340000.0,9072000.0,57752.50001157408,0.0170842824601366,2434.232844227737,0.0,1.2690917702369492e-05,2.6464062227825363e-05
3138,3138,3428,4FGL J1806.8+6949,BLL,1.996265481437535e-05,102.6240158697408,1355.9514603594812,6426000.0,5140800.0,58211.00001157408,0.0096810933940774,2673.6716455283963,0.8823529411764706,1.2690917702369492e-05,3.2507037067250046e-05
3139,3139,3429,4FGL J1806.8+6949,BLL,1.341540414352281e-05,105.47727353803374,1393.6510072863373,9828000.0,7862400.0,58620.50001157408,0.0148063781321184,3216.957834549428,0.0,1.2690917702369492e-05,1.6024302246612362e-05
3140,3140,3430,4FGL J1806.8+6949,BLL,1.352971460353951e-05,249.57452746273125,3297.580416373084,23058000.0,18446400.0,58743.00001157408,0.0347380410022779,2082.488022184866,0.0,1.2690917702369492e-05,2.563054845687023e-05
3141,3141,3431,4FGL J1806.8+6949,BLL,1.5917508294708736e-05,81.82872664143866,1081.1872878727545,6426000.0,5140800.0,59026.50001157408,0.0096810933940774,3353.0652102023537,0.0,1.2690917702369492e-05,2.104622271661701e-05
3142,3142,3432,4FGL J1806.8+6949,BLL,2.3578020795893223e-05,28.51997395471244,376.8289518351352,1512000.0,1209600.0,59145.50001157408,0.0022779043280182,4666.8278681451775,0.0,1.2690917702369492e-05,2.6464062227825363e-05
