,Unnamed: 0.1,Unnamed: 0,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV)
2458,2458,2747,4FGL J1258.8-2219,FSRQ,6.513036644648567e-06,234.37553147966543,2890.449050986048,179928000.0,35985600.0,57385.00001157408,0.0678449258836944,6636.262913796895,-0.1092436974789916,3.7443845326979673e-06,1.7931454410344766e-05
2465,2465,2754,4FGL J1304.0+3704,BLL,3.6158585128836847e-06,288.6670021741509,3610.155059911502,399168000.0,79833600.0,59012.50001157408,0.1542056074766355,7913.889913332548,0.0,2.829561048855328e-06,4.545650701910918e-06
2469,2469,2758,4FGL J1308.4-6706,BCU,4.190126229823596e-07,46.122227857111056,481.2527685272133,550368000.0,110073600.0,55880.00001157408,0.2070534698521046,69709.11575469805,0.739010989010989,3.170063301677183e-07,1.3418075847975677e-06
2470,2470,2759,4FGL J1308.4-6706,BCU,3.8940979226452164e-07,28.379562604570708,296.1206278966702,364392000.0,72878400.0,57493.50001157408,0.1370875995449374,92183.24017669972,0.0,3.170063301677183e-07,1.0012472840875248e-06
2471,2471,2760,4FGL J1308.5+3547,FSRQ,1.228886197032843e-07,8.212695610218372,84.68761876961518,334152000.0,66830400.0,54928.00001157408,0.1289381563593932,308665.5801973904,0.0,1.16844561340923e-07,2.854454192472024e-07
2472,2472,2761,4FGL J1308.5+3547,FSRQ,1.344963312216853e-07,1.6268676224575052,16.77592249101365,60480000.0,12096000.0,57094.50001157408,0.0233372228704784,662911.5380562713,0.0,1.16844561340923e-07,2.09062339467164e-07
2473,2473,2762,4FGL J1308.5+3547,FSRQ,1.430310611567386e-07,9.126297100591325,94.10848840805536,319032000.0,63806400.0,57511.00001157408,0.1231038506417736,271409.11381612124,0.0,1.16844561340923e-07,2.555793707518932e-07
2474,2474,2763,4FGL J1308.5+3547,FSRQ,1.937328632483327e-07,1.523205264003691,15.706977687729706,39312000.0,7862400.0,58263.50001157408,0.0151691948658109,570829.0504547413,0.9230769230769232,1.16844561340923e-07,8.933384417180962e-07
2475,2475,2764,4FGL J1308.5+3547,FSRQ,1.1493307832732985e-07,1.807299670081596,18.63650045326006,78624000.0,15724800.0,58638.00001157408,0.0303383897316219,680376.480142482,0.0,1.16844561340923e-07,1.961115750753928e-07
2476,2476,2765,4FGL J1308.5+3547,FSRQ,1.775464100413014e-07,6.764944333957683,69.75870699981336,190512000.0,38102400.0,58893.50001157408,0.073512252042007,282942.9406702653,-0.6349206349206349,1.16844561340923e-07,7.479727189533172e-07
2477,2477,2766,4FGL J1308.5+3547,FSRQ,1.758044241073433e-07,0.691122352050788,7.126710772138387,19656000.0,3931200.0,59499.00001157408,0.0075845974329054,889599.548927825,0.0,1.16844561340923e-07,3.70021839764892e-07
2478,2478,2767,4FGL J1308.5+3547,FSRQ,1.5361192376525374e-07,0.6967836861991908,7.185089279128323,22680000.0,4536000.0,59558.50001157408,0.0087514585764294,947819.1138421207,0.0,1.16844561340923e-07,2.6403701280366215e-07
2479,2479,2768,4FGL J1309.4+4305,BLL,3.7216384337104975e-08,4.985625938228461,54.00345078943018,669816000.0,133963200.0,56310.50001157408,0.2522779043280182,685318.257214317,-0.8194130925507901,3.323363013767926e-08,1.3666820123054604e-07
2480,2480,2769,4FGL J1309.4+4305,BLL,3.2684329256550404e-08,0.6029082111980314,6.530599029566481,92232000.0,18446400.0,58540.00001157408,0.0347380410022779,2102925.302422216,0.0,3.323363013767926e-08,5.776165485970248e-08
2481,2481,2770,4FGL J1309.4+4305,BLL,4.944073483437748e-08,1.5399404560333223,16.68037266863188,155736000.0,31147200.0,60276.00001157408,0.0586560364464692,1069854.7503186178,-0.4466019417475728,3.323363013767926e-08,1.1513651292346949e-07
2482,2482,2771,4FGL J1310.5+3221,FSRQ,7.313216725551201e-07,0.4423033475613366,4.672328383719417,3024000.0,604800.0,54686.50001157408,0.0011350737797956,532223.3298934619,0.0,4.844308610089675e-07,7.313216725551201e-07
2483,2483,2772,4FGL J1310.5+3221,FSRQ,7.262430498290429e-07,0.4392317965366051,4.639881658832477,3024000.0,604800.0,54707.50001157408,0.0011350737797956,535945.1684859773,0.0,4.844308610089675e-07,7.262430498290429e-07
2484,2484,2773,4FGL J1310.5+3221,FSRQ,6.272099066705371e-07,0.3793365515543408,4.007170523537139,3024000.0,604800.0,54756.50001157408,0.0011350737797956,620568.0249052735,0.0,4.844308610089675e-07,6.272099066705371e-07
2485,2485,2774,4FGL J1310.5+3221,FSRQ,4.227953419459289e-07,0.6392665570222446,6.752974617094472,7560000.0,1512000.0,55764.50001157408,0.0028376844494892,582239.9646494032,0.0,4.844308610089675e-07,4.672332907991046e-07
2486,2486,2775,4FGL J1310.5+3221,FSRQ,5.861577063014127e-07,2.1270490846265666,22.469356984206225,18144000.0,3628800.0,56730.50001157408,0.0068104426787741,271089.1780569933,0.8333333333333334,4.844308610089675e-07,9.852528088589812e-07
2487,2487,2776,4FGL J1310.5+3221,FSRQ,7.338609839181588e-07,0.4438391230737024,4.688551746162889,3024000.0,604800.0,58704.50001157408,0.0011350737797956,530381.7280985492,0.0,4.844308610089675e-07,7.338609839181588e-07
2488,2488,2777,4FGL J1310.5+3221,FSRQ,5.616956735041409e-07,1.698567716676522,17.943038862478048,15120000.0,3024000.0,58788.50001157408,0.0056753688989784,309896.1586821183,0.0,4.844308610089675e-07,7.160858043768886e-07
2489,2489,2778,4FGL J1310.5+3221,FSRQ,6.322885293966142e-07,2.676856718053506,28.27732073896856,21168000.0,4233600.0,58830.50001157408,0.0079455164585698,232668.710587294,-0.8571428571428571,4.844308610089675e-07,8.88758977063514e-07
2490,2490,2779,4FGL J1310.5+3221,FSRQ,6.561580562091774e-07,1.9842219619765524,20.960584276963505,15120000.0,3024000.0,58886.50001157408,0.0056753688989784,265282.6514734817,0.0,4.844308610089675e-07,7.668720316376607e-07
2491,2491,2780,4FGL J1310.5+3221,FSRQ,6.099425894018746e-07,1.8444663903512688,19.48425829460771,15120000.0,3024000.0,59236.50001157408,0.0056753688989784,285383.1548466589,0.0,4.844308610089675e-07,7.694113430006994e-07
2492,2492,2781,4FGL J1310.5+3221,FSRQ,5.535698771424174e-07,0.6695981233914682,7.07338602535301,6048000.0,1209600.0,59593.50001157408,0.0022701475595913,497181.3423961301,0.0,4.844308610089675e-07,6.373671521226915e-07
2493,2493,2782,4FGL J1310.5+3221,FSRQ,8.304329483709505e-07,13.058392026543522,137.94400618433846,78624000.0,15724800.0,59684.50001157408,0.0295119182746878,91920.24033347664,-0.1923076923076923,4.844308610089675e-07,2.6154907039297703e-06
2494,2494,2783,4FGL J1310.5+3221,FSRQ,7.505478871609839e-07,6.355039070169483,67.1322737910797,42336000.0,8467200.0,59901.50001157408,0.0158910329171396,138598.9486506571,0.0,4.844308610089675e-07,1.4575647223841633e-06
2495,2495,2784,4FGL J1310.5+3221,FSRQ,7.706809986822186e-07,1.864431472012024,19.695162006372826,12096000.0,2419200.0,60097.50001157408,0.0045402951191827,252521.12913073297,0.0,4.844308610089675e-07,8.049617020832398e-07
2496,2496,2785,4FGL J1310.5+3221,FSRQ,9.82149206081934e-07,5.940038398383537,62.74836073968864,30240000.0,6048000.0,60237.50001157408,0.0113507377979568,125321.33044555696,-0.15,4.844308610089675e-07,1.965426994991885e-06
2497,2497,2786,4FGL J1310.5+3221,FSRQ,9.94181355264504e-07,19.240988277247105,203.25465804015252,96768000.0,19353600.0,60314.50001157408,0.0363223609534619,69208.88761196211,-0.53125,4.844308610089675e-07,2.9202080674944035e-06
2498,2498,2787,4FGL J1310.5+3221,FSRQ,1.890834723702626e-06,48.03022731760463,507.37349289769793,127008000.0,25401600.0,60556.00001157408,0.0476730987514188,31763.230722133365,0.6666666666666666,4.844308610089675e-07,7.313216725551202e-06
2500,2500,2789,4FGL J1311.0+3233,FSRQ,3.807974924353332e-05,437.58201450729007,5863.28166887757,57456000.0,11491200.0,56737.50001157408,0.0219399538106235,1848.779563367152,0.0,4.156826445220353e-05,5.549644357130272e-05
2501,2501,2790,4FGL J1311.0+3233,FSRQ,0.0001066402249017,64.49600802055963,864.199736290642,3024000.0,604800.0,59761.50001157408,0.0011547344110854,2877.8943659631045,0.0,4.156826445220353e-05,0.0001066402249017
2502,2502,2791,4FGL J1311.0+3233,FSRQ,9.38542795691149e-05,454.1045462672056,6084.6716126586025,24192000.0,4838400.0,60237.50001157408,0.0092378752886836,1156.08399552422,-0.375,4.156826445220353e-05,0.0001909730558188
2503,2503,2792,4FGL J1311.0+3233,FSRQ,9.632505548820637e-05,3466.3149167763986,46446.1061841776,179928000.0,35985600.0,60325.00001157408,0.0687066974595843,413.04003569350334,0.8991596638655462,4.156826445220353e-05,0.0002916283701393
2504,2504,2793,4FGL J1311.0+3233,FSRQ,0.0002535425755316,1763.439321337648,23628.808095824235,34776000.0,6955200.0,60769.50001157408,0.0132794457274826,357.01094292728965,-0.217391304347826,4.156826445220353e-05,0.0006202543693263
2506,2506,2795,4FGL J1312.6+4828,BCU,6.7891715699870405e-06,16.42436386211265,210.07611876834625,12096000.0,2419200.0,54935.00001157408,0.0046136101499423,23674.67428539193,0.625,3.8781324862476806e-06,1.1874787174073276e-05
2507,2507,2796,4FGL J1312.6+4828,BCU,9.845306978541375e-06,244.1321080854948,3122.57608050448,123984000.0,24796800.0,55148.50001157408,0.0472895040369088,5099.3086479054855,-0.951219512195122,3.8781324862476806e-06,5.962445880652826e-05
2508,2508,2797,4FGL J1312.8-0425,FSRQ,2.0393427455454285e-07,2.528458709637043,24.762969259211616,61992000.0,12398400.0,55173.00001157408,0.0236720554272517,454675.16138984857,0.0,1.729931086794428e-07,3.163127095584881e-07
2509,2509,2798,4FGL J1312.8-0425,FSRQ,2.549222585017987e-07,1.5417698194188787,15.099633028427208,30240000.0,6048000.0,56058.50001157408,0.0115473441108545,520787.6139119586,-0.1,1.729931086794428e-07,5.452023084349818e-07
2510,2510,2799,4FGL J1312.8-0425,FSRQ,1.771689585568883e-07,4.821830376084271,47.223566246509,136080000.0,27216000.0,56156.50001157408,0.0519630484988452,353243.74624916347,-0.7555555555555555,1.729931086794428e-07,3.639980426577576e-07
2511,2511,2800,4FGL J1312.8-0425,FSRQ,1.521956881418353e-07,9.619011003665015,94.20572021995476,316008000.0,63201600.0,56797.00001157408,0.1206697459584295,269840.95590328303,0.0,1.729931086794428e-07,3.703560870709935e-07
2512,2512,2801,4FGL J1312.8-0425,FSRQ,2.195298238797013e-07,4.846164768109182,47.46189001242924,110376000.0,22075200.0,57651.00001157408,0.0421478060046189,316539.8760167371,0.0,1.729931086794428e-07,3.337973316948869e-07
2513,2513,2802,4FGL J1312.8-0425,FSRQ,2.679915720178949e-07,1.6208130275642278,15.873758595909274,30240000.0,6048000.0,57948.50001157408,0.0115473441108545,495390.0431936924,0.0,1.729931086794428e-07,4.116833757570272e-07
2514,2514,2803,4FGL J1312.8-0425,FSRQ,2.6767366979723306e-07,2.994947156627281,29.33161775189547,55944000.0,11188800.0,58116.50001157408,0.0213625866050808,364650.56623155496,0.0,1.729931086794428e-07,4.991064864390212e-07
2515,2515,2804,4FGL J1312.8-0425,FSRQ,3.3250301551076386e-07,4.625249946960929,45.29831624942967,69552000.0,13910400.0,58312.50001157408,0.0265588914549653,263274.5813516115,0.0,1.729931086794428e-07,6.977953743526444e-07
2516,2516,2805,4FGL J1312.8-0425,FSRQ,2.244768132896884e-07,5.905715585475754,57.83881419118607,131544000.0,26308800.0,58578.50001157408,0.050230946882217,283564.7707142808,-0.4942528735632184,1.729931086794428e-07,5.372547529184369e-07
2517,2517,2806,4FGL J1312.8-0425,FSRQ,1.993953372928716e-07,1.808914499920931,17.715968223390245,45360000.0,9072000.0,58900.50001157408,0.0173210161662817,543635.4295106855,0.0,1.729931086794428e-07,3.5605048714121266e-07
2518,2518,2807,4FGL J1312.8-0425,FSRQ,2.1735239745164282e-07,2.2347304096388108,21.886282036401152,51408000.0,10281600.0,59019.50001157408,0.0196304849884526,468467.52756555815,0.0,1.729931086794428e-07,3.449239094180498e-07
2519,2519,2808,4FGL J1312.8-0425,FSRQ,2.4715308145351414e-07,7.025474632165012,68.80539978153196,142128000.0,28425600.0,59355.50001157408,0.0542725173210161,247772.6937143332,-0.851063829787234,1.729931086794428e-07,6.850792855261726e-07
2520,2520,2809,4FGL J1312.8-0425,FSRQ,1.520208419204713e-07,2.5743817454180293,25.21272575276237,84672000.0,16934400.0,59709.00001157408,0.0323325635103926,521898.6955093205,0.0,1.729931086794428e-07,2.273000877731849e-07
2521,2521,2810,4FGL J1312.8-0425,FSRQ,2.5204877565170576e-07,1.753049644412744,17.16884451741598,34776000.0,6955200.0,59985.50001157408,0.0132794457274826,491173.4582664117,0.0,1.729931086794428e-07,3.528714649345947e-07
2522,2522,2811,4FGL J1312.8-0425,FSRQ,1.946515297112183e-07,1.118389829108776,10.953175882397968,28728000.0,5745600.0,60244.50001157408,0.0109699769053117,699759.4220736327,0.0,1.729931086794428e-07,2.1776302115333095e-07
2523,2523,2812,4FGL J1314.7+2348,BLL,7.883546581913889e-08,8.486984771479905,93.47196593458176,538272000.0,107654400.0,55043.50001157408,0.2038946162657502,354940.5293998188,-0.8539325842696629,6.615430141736158e-08,2.257741128051089e-07
2524,2524,2813,4FGL J1315.1-5333,BLL,2.3595745171184686e-06,143.4206021293016,1724.8174865257763,303912000.0,60782400.0,54945.50001157408,0.1140749148694665,14453.334293439377,0.965174129353234,1.9312246937442344e-06,8.254667854675033e-06
2525,2525,2814,4FGL J1315.1-5333,BLL,2.588544777485576e-06,20.352174458502592,244.76111432861327,39312000.0,7862400.0,56562.50001157408,0.0147559591373439,36631.73909000582,0.0,1.9312246937442344e-06,3.089736012643728e-06
2526,2526,2815,4FGL J1315.1-5333,BLL,1.871898867145834e-06,173.21503853201946,2083.1339636958905,462672000.0,92534400.0,56716.50001157408,0.17366628830874,14765.78104560501,0.0,1.9312246937442344e-06,5.118816379156026e-06
2527,2527,2816,4FGL J1315.1-5333,BLL,2.773186299621273e-06,166.04508432708366,1996.906028471404,299376000.0,59875200.0,57794.50001157408,0.1123723041997729,12390.486205302272,-0.2525252525252525,1.9312246937442344e-06,7.147896745668325e-06
2528,2528,2817,4FGL J1315.1-5333,BLL,3.786350769489127e-06,44.65470643504696,537.0303664281455,58968000.0,11793600.0,59450.00001157408,0.0221339387060158,20447.83681258022,-0.6923076923076923,1.9312246937442344e-06,8.369956511863232e-06
2529,2529,2818,4FGL J1315.1-5333,BLL,3.387296036846468e-06,47.11864279094911,566.6623750046759,69552000.0,13910400.0,59621.50001157408,0.0261066969353007,21045.935765083977,0.1304347826086956,1.9312246937442344e-06,8.485245169051431e-06
2530,2530,2819,4FGL J1315.1-5333,BLL,2.5947633777823943e-06,14.908472463386524,179.29358558301232,28728000.0,5745600.0,60783.50001157408,0.010783200908059,42748.938601788446,-0.6842105263157895,1.9312246937442344e-06,4.127333927337517e-06
2531,2531,2820,4FGL J1315.9-0732,BLL,9.281624122846058e-09,0.1599854986806729,1.4097482562613963,86184000.0,17236800.0,54725.00001157408,0.032497149372862,9416896.525889892,0.0,5.359775685794333e-09,1.131905380834885e-08
2532,2532,2821,4FGL J1315.9-0732,BLL,1.1654433180448076e-08,0.1762150296883748,1.552758424224901,75600000.0,15120000.0,55320.00001157408,0.0285062713797035,8007428.059599663,0.0,5.359775685794333e-09,1.626589954681242e-08
2533,2533,2822,4FGL J1315.9-0732,BLL,1.2283269503134124e-08,0.3305870020995505,2.9130418293894063,134568000.0,26913600.0,56114.50001157408,0.0507411630558722,5694560.616434733,0.0,5.359775685794333e-09,1.2576726453720945e-08
2534,2534,2823,4FGL J1315.9-0732,BLL,1.1235208965324044e-08,0.2140442130401814,1.886098793857067,95256000.0,19051200.0,56541.50001157408,0.0359179019384264,7399762.393159175,0.0,5.359775685794333e-09,1.2995950668844977e-08
2535,2535,2824,4FGL J1316.1-3338,FSRQ,1.377871043422759e-05,50.000184423725074,644.3738855173847,18144000.0,3628800.0,54854.50001157408,0.0068104426787741,9453.05829939395,0.0,9.189075059285311e-06,1.6986383834090186e-05
2536,2536,2825,4FGL J1316.1-3338,FSRQ,1.2120330299966646e-05,29.32150306167931,377.8788233448792,12096000.0,2419200.0,54903.50001157408,0.0045402951191827,13161.674792351028,0.0,9.189075059285311e-06,1.5194242420401772e-05
2537,2537,2826,4FGL J1316.1-3338,FSRQ,8.177619189852133e-06,59.349889032270845,764.8675508205414,36288000.0,7257600.0,55099.50001157408,0.0136208853575482,11262.5282740492,0.0,9.189075059285311e-06,1.1142444441627968e-05
2538,2538,2827,4FGL J1316.1-3338,FSRQ,1.2452136192138664e-05,466.9252220783388,6017.466196663107,187488000.0,37497600.0,55449.50001157408,0.0703745743473325,3253.989038424824,-0.9516129032258064,9.189075059285311e-06,3.981670706064259e-05
2539,2539,2828,4FGL J1316.1-3338,FSRQ,1.5064377100569275e-05,346.21554027612336,4461.8286009435,114912000.0,22982400.0,57199.50001157408,0.043132803632236,3435.692425415049,0.4736842105263157,9.189075059285311e-06,5.134874746176804e-05
2540,2540,2829,4FGL J1316.1-3338,FSRQ,1.1414048481963352e-05,58.6773404360772,756.2001277475392,25704000.0,5140800.0,57514.50001157408,0.0096481271282633,9587.51454075785,-0.7647058823529411,9.189075059285311e-06,1.7999333328783637e-05
2541,2541,2830,4FGL J1316.1-3338,FSRQ,1.2406358666897714e-05,221.34928879132224,2852.6235036704247,89208000.0,17841600.0,59222.50001157408,0.0334846765039727,4734.78677998199,0.3220338983050847,9.189075059285311e-06,4.558272726120532e-05
2542,2542,2831,4FGL J1316.1-3338,FSRQ,1.159047979505007e-05,56.07937744037026,722.7190610421188,24192000.0,4838400.0,59628.50001157408,0.0090805902383654,9732.152429156187,0.0,9.189075059285311e-06,1.270082827961789e-05
2543,2543,2832,4FGL J1316.1-3338,FSRQ,1.963563635867306e-05,11.875632869725466,153.04638939715454,3024000.0,604800.0,60286.50001157408,0.0011350737797956,16248.558269296704,0.0,9.189075059285311e-06,1.963563635867306e-05
2544,2544,2833,4FGL J1316.1-3338,FSRQ,1.949354842050339e-05,247.58365977912948,3190.71712797107,63504000.0,12700800.0,60311.00001157408,0.0238365493757094,3571.5701509636774,-0.6190476190476191,9.189075059285311e-06,4.044006059583857e-05
2545,2545,2834,4FGL J1316.1-3338,FSRQ,2.9640460598568384e-05,89.6327528500708,1155.1358437832855,15120000.0,3024000.0,60475.50001157408,0.0056753688989784,4813.882236756682,0.2,9.189075059285311e-06,3.833624241455216e-05
2546,2546,2835,4FGL J1316.1-3338,FSRQ,1.589551514749724e-05,9.613607561206331,123.89469617864891,3024000.0,604800.0,60650.50001157408,0.0011350737797956,20071.65170803733,0.0,9.189075059285311e-06,1.589551514749724e-05
2547,2547,2836,4FGL J1316.1-3338,FSRQ,1.627975416255163e-05,182.15091337395768,2347.4571774904107,55944000.0,11188800.0,60720.50001157408,0.0209988649262202,4556.425020286482,-0.1351351351351351,9.189075059285311e-06,3.724537372795922e-05
2548,2548,2837,4FGL J1317.6+3428,FSRQ,6.267961062704351e-06,1205.494386530102,15416.958824672169,961632000.0,192326400.0,58536.50001157408,0.3655172413793103,2876.373372277602,0.0,5.733484129625489e-06,9.342279299473977e-06
2550,2550,2839,4FGL J1318.7-1234,BCU,7.823992015887815e-07,29.81128733861639,350.77100939838766,190512000.0,38102400.0,60213.00001157408,0.0728323699421965,56269.61101110073,0.0,4.008088528567828e-07,1.107100861053651e-06
2551,2551,2840,4FGL J1319.5-0045,BCU,2.0049860154691006e-09,0.037591081806827,0.2647224448706148,93744000.0,18748800.0,57035.00001157408,0.0379901960784313,52301845.47677279,0.0,1.476010076986229e-09,2.72694459771384e-09
2553,2553,2842,4FGL J1321.1+2216,FSRQ,5.511575914641287e-06,166.67005565875252,2130.626700882008,151200000.0,30240000.0,55397.00001157408,0.0574052812858783,8252.91985547262,0.0,5.8731999635835065e-06,8.774188720417634e-06
2554,2554,2843,4FGL J1321.1+2216,FSRQ,7.249288597406456e-06,63.57336128381566,812.6900808951824,43848000.0,8769600.0,55761.00001157408,0.0166475315729047,11651.718869890336,0.0,5.8731999635835065e-06,9.54385439764725e-06
2555,2555,2844,4FGL J1321.1+2216,FSRQ,6.354639709635802e-06,65.33586363859146,835.2210302166452,51408000.0,10281600.0,55988.50001157408,0.0195177956371986,12275.90442437844,0.0,5.8731999635835065e-06,1.0467453210322791e-05
2556,2556,2845,4FGL J1321.1+2216,FSRQ,1.2679600644293582e-05,130.36658198436888,1666.5412355013711,51408000.0,10281600.0,56163.50001157408,0.0195177956371986,6152.368883290759,0.5294117647058824,5.8731999635835065e-06,3.078662708918468e-05
2557,2557,2846,4FGL J1321.1+2216,FSRQ,8.480176431715922e-06,151.29991582410278,1934.1425142141609,89208000.0,17841600.0,56317.50001157408,0.0338691159586682,6983.195097974231,-0.8983050847457628,5.8731999635835065e-06,1.5008480705977532e-05
2558,2558,2847,4FGL J1321.1+2216,FSRQ,6.544957040732579e-06,59.37585027352596,759.0311977777471,45360000.0,9072000.0,56772.50001157408,0.0172215843857634,12688.683576861897,0.0,5.8731999635835065e-06,1.2699483674288682e-05
2559,2559,2848,4FGL J1321.1+2216,FSRQ,5.599317801845464e-06,71.11581553767887,909.109046857279,63504000.0,12700800.0,57213.50001157408,0.0241102181400688,12534.981786396094,0.0,5.8731999635835065e-06,1.4623647867362724e-05
2560,2560,2849,4FGL J1321.1+2216,FSRQ,6.26259582014189e-06,172.3366168169926,2203.065186956835,137592000.0,27518400.0,57479.50001157408,0.0522388059701492,7613.927870687301,0.7912087912087912,5.8731999635835065e-06,1.1852851429336102e-05
2561,2561,2850,4FGL J1321.1+2216,FSRQ,6.617777909239555e-06,400.2432079508083,5116.509155385765,302400000.0,60480000.0,57906.50001157408,0.1148105625717566,4860.2303079755375,-0.79,5.8731999635835065e-06,1.4161848461024953e-05
2562,2562,2851,4FGL J1321.1+2216,FSRQ,5.665509050087211e-06,82.23599696382588,1051.2638890786736,72576000.0,14515200.0,58648.50001157408,0.0275545350172215,11588.412620860308,0.0,5.8731999635835065e-06,8.774188720417634e-06
2563,2563,2852,4FGL J1321.1+2216,FSRQ,6.003392282391013e-06,148.86491774799347,1903.0147156600087,123984000.0,24796800.0,58834.00001157408,0.0470723306544202,8367.197988056396,0.0,5.8731999635835065e-06,1.0236553507153909e-05
2564,2564,2853,4FGL J1321.1+2216,FSRQ,7.667794309400058e-06,18.54992799330062,237.13300944043576,12096000.0,2419200.0,59754.50001157408,0.0045924225028702,20973.41597896899,0.0,5.8731999635835065e-06,1.0544419778045751e-05
2565,2565,2854,4FGL J1321.1+2216,FSRQ,1.0944164889156886e-05,231.66608237367296,2961.503425694438,105840000.0,21168000.0,59859.50001157408,0.0401836969001148,4967.693465696753,-0.2285714285714285,5.8731999635835065e-06,3.324955725631945e-05
2566,2566,2855,4FGL J1321.1+2216,FSRQ,6.241988642332194e-06,33.9763925779426,434.3372235648032,27216000.0,5443200.0,60146.50001157408,0.010332950631458,17176.101590887924,0.0,5.8731999635835065e-06,9.159021559032442e-06
2567,2567,2856,4FGL J1321.1+2216,FSRQ,5.89512597712738e-06,83.78624648771603,1071.0815042800073,71064000.0,14212800.0,60293.50001157408,0.0269804822043628,11254.899335197008,0.0,5.8731999635835065e-06,9.312954694478366e-06
2568,2568,2857,4FGL J1322.0+8317,FSRQ,1.656037896604521e-07,6.7105305231049766,69.03610151960451,202608000.0,40521600.0,54683.00001157408,0.0766590389016018,294841.1846565715,0.1716417910447761,1.2996427547386433e-07,2.220965146189181e-07
2569,2569,2858,4FGL J1322.0+8317,FSRQ,1.5656704792937597e-07,4.592549903502799,47.24689654274439,146664000.0,29332800.0,55295.50001157408,0.0554919908466819,366542.70742797287,0.0,1.2996427547386433e-07,2.7365027103761085e-07
2570,2570,2859,4FGL J1322.0+8317,FSRQ,1.438089184775778e-07,10.480563884376306,107.82117297779924,364392000.0,72878400.0,55670.00001157408,0.1378718535469107,253172.4628459418,0.0,1.2996427547386433e-07,2.809801890118326e-07
2571,2571,2860,4FGL J1322.0+8317,FSRQ,1.5231976768097966e-07,27.68296014578368,284.79471785536373,908712000.0,181742400.0,57686.00001157408,0.3438215102974828,151362.15663644535,0.0,1.2996427547386433e-07,2.883101069860544e-07
2572,2572,2861,4FGL J1322.6-0936,FSRQ,7.951905311044111e-06,221.228367277496,2720.455313538246,139104000.0,27820800.0,55575.50001157408,0.0570012391573729,6199.6689104910265,0.0,7.933869955232173e-06,1.9808717518686577e-05
2573,2573,2862,4FGL J1322.6-0936,FSRQ,8.504631649380878e-06,141.44903359250276,1739.4052117597382,83160000.0,16632000.0,56174.00001157408,0.0340768277571251,7497.164717303846,-0.8,7.933869955232173e-06,1.9808717518686577e-05
2575,2575,2864,4FGL J1326.8-5256,BLL,4.443358064753392e-07,16.25842489325525,178.37053073245482,182952000.0,36590400.0,54683.00001157408,0.068671963677639,108438.05652922032,-0.2727272727272727,3.043715613668226e-07,1.2456632825396409e-06
2576,2576,2865,4FGL J1326.8-5256,BLL,8.349554611225854e-07,0.5049810628869397,5.540127090315456,3024000.0,604800.0,55519.50001157408,0.0011350737797956,448856.58523848606,0.0,3.043715613668226e-07,8.349554611225854e-07
2577,2577,2866,4FGL J1326.8-5256,BLL,3.361711217390042e-07,5.4895399495492425,60.22552373350249,81648000.0,16329600.0,56527.50001157408,0.0306469920544835,214549.93521563083,0.9444444444444444,3.043715613668226e-07,1.0515925537381752e-06
2578,2578,2867,4FGL J1326.8-5256,BLL,5.465573315780816e-07,3.636136615522661,39.891909713563344,33264000.0,6652800.0,56807.50001157408,0.0124858115777525,206746.7572071272,0.8181818181818182,3.043715613668226e-07,1.6338047401425726e-06
2579,2579,2868,4FGL J1326.8-5256,BLL,4.169250849168652e-07,18.911721851829004,207.47974578857887,226800000.0,45360000.0,57010.50001157408,0.0851305334846765,103796.34335716692,-0.72,3.043715613668226e-07,1.0019465533471023e-06
2580,2580,2869,4FGL J1326.8-5256,BLL,3.7399986961274733e-07,8.369219482246214,91.81837297682816,111888000.0,22377600.0,58123.50001157408,0.0419977298524404,164739.74079410083,0.918918918918919,3.043715613668226e-07,7.853094607315128e-07
2581,2581,2870,4FGL J1326.8-5256,BLL,4.303029473289864e-07,4.294079171985421,47.11017124616826,49896000.0,9979200.0,58585.50001157408,0.0187287173666288,214414.6350188141,-0.8787878787878788,3.043715613668226e-07,1.1689376455716196e-06
2582,2582,2871,4FGL J1326.8-5256,BLL,6.560041960765827e-07,2.3805080267227035,26.11645857007627,18144000.0,3628800.0,58781.50001157408,0.0068104426787741,233232.239821674,0.0,3.043715613668226e-07,1.114778372417722e-06
2583,2583,2872,4FGL J1326.8-5256,BLL,7.051666315287814e-07,17.912360707441493,196.5157945517194,127008000.0,25401600.0,59467.50001157408,0.0476730987514188,82007.66575501296,0.5357142857142857,3.043715613668226e-07,2.775662749137244e-06
2584,2584,2873,4FGL J1326.9+2210,FSRQ,5.66433037580966e-07,40.42428673321825,437.9222692549263,356832000.0,71366400.0,54826.50001157408,0.1340909090909091,61683.807120737096,-0.8898305084745762,4.5818733448788507e-07,1.226789844663495e-06
2585,2585,2874,4FGL J1326.9+2210,FSRQ,5.128806896054254e-07,27.2967412144558,295.7096295795863,266112000.0,53222400.0,55680.50001157408,0.1,78886.56413593517,0.7215909090909091,4.5818733448788507e-07,1.2336434192146877e-06
