,Name,Class,Average Photon Flux (ph/cm2/s) (0.2-5 MeV),Photon Fluence (ph/cm2) (0.2-5 MeV),Source Counts (ph) (0.2-5 MeV),Background Counts,Duration (s),Coverage,MDP99 (%),Asymmetry
524,4FGL J0217.8+0144,FSRQ,3.934171452974739e-06,48.777431342562004,616.8325782861359,1549800.0,12398400.0,0.023754345307068367,2886.642302642298,0.0
525,4FGL J0217.8+0144,FSRQ,2.96479474986189e-06,98.62093255940592,1247.1465271792702,4158000.0,33264000.0,0.06373117033603708,2338.438321220557,-0.9181818181818182
526,4FGL J0217.8+0144,FSRQ,3.2650110406607313e-06,60.22769966044412,761.6310708304607,2305800.0,18446400.0,0.03534183082271147,2851.5035482425396,0.0
527,4FGL J0217.8+0144,FSRQ,nan,nan,,302400.0,2419200.0,0.004634994206257242,,0.0
528,4FGL J0217.8+0144,FSRQ,2.6353525691574516e-06,118.74266192006878,1501.603103909323,5632200.0,45057600.0,0.08632676709154113,2260.3609731076394,0.0
529,4FGL J0217.8+0144,FSRQ,nan,nan,,831600.0,6652800.0,0.012746234067207415,,0.0
530,4FGL J0217.8+0144,FSRQ,3.938259277322806e-06,69.07391711682017,873.4991001937645,2192400.0,17539200.0,0.03360370799536501,2424.4876214043925,-0.7931034482758621
531,4FGL J0217.8+0144,FSRQ,3.7368564854779864e-06,255.38574067313073,3229.5723768353632,8542800.0,68342400.0,0.13093858632676708,1294.4140292342024,0.6371681415929203
532,4FGL J0217.8+0144,FSRQ,3.12388704068987e-06,37.78653764418467,477.8432729652697,1512000.0,12096000.0,0.023174971031286212,3680.40042065801,0.0
533,4FGL J0217.8+0144,FSRQ,nan,nan,,3250800.0,26006400.0,0.04982618771726535,,0.0
534,4FGL J0218.9-2305,BCU,nan,nan,,12549600.0,100396800.0,0.18863636363636363,,0.0
535,4FGL J0218.9-2305,BCU,nan,nan,,2948400.0,23587200.0,0.04431818181818182,,0.0
536,4FGL J0218.9-2305,BCU,2.125299235953513e-05,3682.6165016969217,48908.066494709245,21659400.0,173275200.0,0.3255681818181818,136.2286746721882,-0.9581151832460733
537,4FGL J0218.9+3643,BCU,2.2033993414360072e-06,289.8439629698581,3510.004532324494,16443000.0,131544000.0,0.24857142857142858,1652.2099642001529,0.367816091954023
538,4FGL J0218.9+3643,BCU,2.272404288414024e-06,358.7053796581613,4343.914896375669,19731600.0,157852800.0,0.29828571428571427,1462.4589357852028,0.8582375478927203
539,4FGL J0218.9+3643,BCU,nan,nan,,2457000.0,19656000.0,0.037142857142857144,,0.0
540,4FGL J0218.9+3643,BCU,nan,nan,,4800600.0,38404800.0,0.07257142857142856,,0.0
541,4FGL J0221.1+3556,FSRQ,2.3315692242770223e-05,345.4826013764721,4545.73412997431,1852200.0,14817600.0,0.02784090909090909,428.65532550887525,-0.061224489795918366
542,4FGL J0221.1+3556,FSRQ,2.2114515825479395e-05,160.49831005499925,2111.7782571782345,907200.0,7257600.0,0.013636363636363636,645.7198417235662,0.0
543,4FGL J0221.1+3556,FSRQ,4.101159481892978e-05,24.80381254648873,326.35952374109166,75600.0,604800.0,0.0011363636363636363,1207.3579199270796,0.0
544,4FGL J0221.1+3556,FSRQ,4.572478228487094e-05,995.556539732038,13099.170039094326,2721600.0,21772800.0,0.04090909090909091,180.5290252264335,0.6111111111111112
545,4FGL J0221.1+3556,FSRQ,1.7022385799321483e-05,87.50868091715188,1151.40732392673,642600.0,5140800.0,0.009659090909090909,996.4743992845742,0.0
546,4FGL J0221.1+3556,FSRQ,2.421228463996231e-05,58.57435900099682,770.7000635961177,302400.0,2419200.0,0.004545454545454545,1021.6314549737614,0.0
547,4FGL J0221.1+3556,FSRQ,2.488151150102434e-05,60.19335262327809,792.002191505578,302400.0,2419200.0,0.004545454545454545,994.1880179075243,0.0
548,4FGL J0221.1+3556,FSRQ,2.4791423269727533e-05,59.975411174124844,789.1345973639199,302400.0,2419200.0,0.004545454545454545,997.7960261241693,0.0
549,4FGL J0221.1+3556,FSRQ,1.7997054663637468e-05,54.4230933028397,716.0792228026295,378000.0,3024000.0,0.005681818181818182,1228.9432737040154,0.0
550,4FGL J0221.1+3556,FSRQ,3.50468959239256e-05,540.5072476971502,7111.797333834536,1927800.0,15422400.0,0.028977272727272727,279.6966416462465,0.5686274509803921
551,4FGL J0221.1+3556,FSRQ,2.9637189561318646e-05,125.47200572679861,1650.9149129831787,529200.0,4233600.0,0.007954545454545454,631.0992033565785,0.0
552,4FGL J0221.1+3556,FSRQ,1.829220086902893e-05,243.38870788295134,3202.4198957222097,1663200.0,13305600.0,0.025,576.4315006969152,0.0
553,4FGL J0221.1+3556,FSRQ,2.72495450093977e-05,115.3636737517861,1517.9131656510353,529200.0,4233600.0,0.007954545454545454,686.311036612291,0.0
554,4FGL J0221.1+3556,FSRQ,2.2805192265421617e-05,55.17032112850798,725.9109741454572,302400.0,2419200.0,0.004545454545454545,1084.5865289804235,0.0
555,4FGL J0221.1+3556,FSRQ,2.1468454509607968e-05,142.8253341615199,1879.2436827101574,831600.0,6652800.0,0.0125,694.7048533552069,0.0
556,4FGL J0221.1+3556,FSRQ,1.8320085321573182e-05,127.4198574286058,1676.5440356242486,869400.0,6955200.0,0.013068181818181817,796.0662870737647,0.0
557,4FGL J0221.1+3556,FSRQ,1.7101320249600592e-05,124.11454184350126,1633.0538980437082,907200.0,7257600.0,0.013636363636363636,834.7906492022051,0.0
558,4FGL J0221.1+3556,FSRQ,1.9272017632276164e-05,151.52431143200812,1993.701654592912,982800.0,7862400.0,0.014772727272727272,711.7844555651311,0.0
559,4FGL J0221.1+3556,FSRQ,2.3531618003497507e-05,56.92769027406117,749.033796748034,302400.0,2419200.0,0.004545454545454545,1051.1452156922635,0.0
560,4FGL J0222.0-1616,FSRQ,0.00010930904748768435,10875.11341093072,147450.87518515845,12436200.0,99489600.0,0.1877853881278539,34.40265919083452,0.08814589665653495
561,4FGL J0222.0-1616,FSRQ,0.000115363162061866,8930.76997312212,121088.37847066564,9676800.0,77414400.0,0.1461187214611872,36.96577516839567,0.0
562,4FGL J0222.0-1616,FSRQ,0.00011096882034729476,8926.154358623835,121025.79738561642,10054800.0,80438400.0,0.15182648401826485,37.691456192970676,-0.5676691729323309
563,4FGL J0222.6+4302,BLL,4.030011298642479e-06,28.02953458431817,354.385962492031,869400.0,6955200.0,0.013053348467650397,3763.204682017339,0.4782608695652174
564,4FGL J0222.6+4302,BLL,3.2587846273482655e-06,15.767303540961848,199.3508320467782,604800.0,4838400.0,0.009080590238365494,5579.502019860643,0.0
565,4FGL J0222.6+4302,BLL,3.6707332556547534e-06,286.3876720195793,3620.8867646091007,9752400.0,78019200.0,0.14642451759364358,1233.5519801427727,-0.7286821705426356
566,4FGL J0222.6+4302,BLL,2.8172335782262335e-06,42.59657170278065,538.5614597466903,1890000.0,15120000.0,0.028376844494892167,3650.8461863760176,-0.28
567,4FGL J0222.6+4302,BLL,2.758111619007066e-06,18.34916497893021,231.99409438718763,831600.0,6652800.0,0.012485811577752554,5621.8197632087795,0.0
568,4FGL J0222.6+4302,BLL,2.1135145769727586e-06,14.060789777684368,177.77485758006915,831600.0,6652800.0,0.012485811577752554,7336.169448685198,0.0
569,4FGL J0222.6+4302,BLL,2.316343352165352e-06,47.63143161924657,602.2187306921587,2570400.0,20563200.0,0.03859250851305335,3807.439437485113,0.20588235294117646
570,4FGL J0222.6+4302,BLL,3.52702084010723e-06,8.53256881638741,107.8798723335455,302400.0,2419200.0,0.004540295119182747,7290.6115548188,0.0
571,4FGL J0222.6+4302,BLL,5.1250238097351004e-06,6.199228800255577,78.37874219702576,151200.0,1209600.0,0.0022701475595913734,7096.205412951513,0.0
572,4FGL J0222.6+4302,BLL,4.5885513842171736e-06,2.7751558771745466,35.0871429434347,75600.0,604800.0,0.0011350737797956867,11208.556545375532,0.0
573,4FGL J0222.6+4302,BLL,3.2490824664612396e-06,23.580540908589093,298.13597727906523,907200.0,7257600.0,0.01362088535754824,4569.245796943387,0.0
574,4FGL J0222.6+4302,BLL,3.348196698267921e-06,6.0749680893373155,76.80767609508094,226800.0,1814400.0,0.00340522133938706,8868.015909631284,0.0
575,4FGL J0222.6+4302,BLL,2.2482672549610586e-06,17.676776465405826,223.49288114666388,982800.0,7862400.0,0.014755959137343927,6343.870248072558,0.0
576,4FGL J0222.6+4302,BLL,3.3215633154407893e-06,4.017762986357178,50.79780396288306,151200.0,1209600.0,0.0022701475595913734,10948.12977648377,0.0
577,4FGL J0222.6+4302,BLL,2.470056018767652e-06,4.481669640452028,56.663117410143784,226800.0,1814400.0,0.00340522133938706,12020.190292383522,0.0
578,4FGL J0222.6+4302,BLL,3.6868211370700174e-06,13.378736542199679,169.15145030939416,453600.0,3628800.0,0.00681044267877412,5694.79107388593,-0.6666666666666666
579,4FGL J0223.2-1653,FSRQ,5.161598080542788e-09,0.7679466917016204,5.601223183394564,18597600.0,148780800.0,0.2837370242214533,1100985.6955631124,0.0
580,4FGL J0223.2-1653,FSRQ,5.358682639839628e-09,0.6611499771573014,4.822272977761756,15422400.0,123379200.0,0.23529411764705882,1164555.781160973,0.0
581,4FGL J0223.2-1653,FSRQ,5.18828565269194e-09,0.37340714436702216,2.723544194505594,8996400.0,71971200.0,0.13725490196078433,1574838.613625884,-0.9411764705882353
582,4FGL J0224.2+0700,FSRQ,nan,nan,,24532200.0,196257600.0,0.38862275449101796,,0.0
583,4FGL J0225.1-2604,BCU,9.369822579341864e-06,382.51363697905225,4889.884858040309,5103000.0,40824000.0,0.08074162679425838,660.9341127418562,0.9851851851851852
584,4FGL J0225.1-2604,BCU,9.760261504067737e-06,188.89619704512535,2414.765290375624,2419200.0,19353600.0,0.03827751196172249,921.53883285627,0.0
585,4FGL J0225.1-2604,BCU,1.2916115761769238e-05,410.11250766769683,5242.696592924434,3969000.0,31752000.0,0.06279904306220095,543.7615627520989,0.0
586,4FGL J0225.1-2604,BCU,9.274898344149335e-06,420.70938889061387,5378.16242740717,5670000.0,45360000.0,0.08971291866028708,633.4313087302908,0.0
587,4FGL J0226.3-1845,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
588,4FGL J0226.5+0938,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
589,4FGL J0226.5-4441,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
590,4FGL J0227.2+3928,FSRQ,nan,nan,,8542800.0,68342400.0,0.1332547169811321,,0.0
591,4FGL J0227.8+2246,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
592,4FGL J0228.0-3026,FSRQ,0.0003084819231202694,56157.52999804482,761539.3017796958,22755600.0,182044800.0,0.35537190082644626,9.106174363243118,0.9817275747508306
593,4FGL J0228.0-3026,FSRQ,nan,nan,,13532400.0,108259200.0,0.21133412042502953,,0.0
594,4FGL J0228.0-3026,FSRQ,0.00037243980179698044,34576.119391465916,468878.7740583515,11604600.0,92836800.0,0.18122786304604485,10.59721330484141,0.5960912052117264
595,4FGL J0228.1+8208,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
596,4FGL J0228.3-5547,FSRQ,3.316009500548884e-07,2.6071793097115545,27.81805459867853,982800.0,7862400.0,0.014959723820483314,50962.18058317319,-0.7692307692307693
597,4FGL J0228.3-5547,FSRQ,2.7967940822667607e-07,0.6766004243819748,7.219184149259445,302400.0,2419200.0,0.004602991944764097,108929.11988816332,0.0
598,4FGL J0228.3-5547,FSRQ,3.0449997403992396e-07,3.499070101687574,37.3343416660197,1436400.0,11491200.0,0.02186421173762946,45906.15111918714,-0.7894736842105263
599,4FGL J0228.3-5547,FSRQ,4.927867001312705e-07,1.1921495849575696,12.719985204167118,302400.0,2419200.0,0.004602991944764097,61822.9121475351,0.0
600,4FGL J0228.3-5547,FSRQ,3.6363759993668426e-07,4.178632388392426,44.585128262991375,1436400.0,11491200.0,0.02186421173762946,38440.62634417599,-0.5789473684210527
601,4FGL J0228.3-5547,FSRQ,2.850867985179716e-07,2.069045948924031,22.0762848799652,907200.0,7257600.0,0.01380897583429229,61697.39856385379,0.0
602,4FGL J0228.3-5547,FSRQ,3.621617305981464e-07,6.461544732639888,68.94332257656127,2230200.0,17841600.0,0.03394706559263521,30975.793927689,-0.15254237288135594
603,4FGL J0228.3-5547,FSRQ,4.2231796656734825e-07,6.640865560678238,70.85663807675328,1965600.0,15724800.0,0.02991944764096663,28295.07792156358,0.038461538461538464
604,4FGL J0228.3-5547,FSRQ,4.0762030304336627e-07,4.68404642633193,49.97778969213382,1436400.0,11491200.0,0.02186421173762946,34292.902581744405,-0.42105263157894735
605,4FGL J0228.3-5547,FSRQ,2.9062172159915615e-07,0.3515360344463393,3.7508155128436895,151200.0,1209600.0,0.0023014959723820483,148248.9466376205,0.0
606,4FGL J0228.3-5547,FSRQ,2.2404960527707453e-07,2.7101040254314936,28.916239656678048,1512000.0,12096000.0,0.023014959723820484,60809.8973542624,0.0
607,4FGL J0228.3-5547,FSRQ,2.9890285075595147e-07,1.7173762193033948,18.324042867745614,718200.0,5745600.0,0.01093210586881473,66136.769696201,0.0
608,4FGL J0228.3-5547,FSRQ,3.6385104955344583e-07,0.8802284590796962,9.391852429474326,302400.0,2419200.0,0.004602991944764097,83730.25518570318,0.0
609,4FGL J0228.3-5547,FSRQ,2.547186905895921e-07,1.1554039805143899,12.327917337237434,567000.0,4536000.0,0.00863060989643268,87345.91014148475,0.0
610,4FGL J0229.5-3644,FSRQ,8.923068817649672e-07,15.380515259606387,166.70229286592257,2154600.0,17236800.0,0.03268348623853211,12591.996435474113,-0.47368421052631576
611,4FGL J0229.5-3644,FSRQ,8.798143078717517e-07,112.80767900097712,1222.6702698142979,16027200.0,128217600.0,0.24311926605504589,4682.438462241639,0.6084905660377359
612,4FGL J0229.5-3644,FSRQ,9.629267861725663e-07,32.321985675382834,350.3230568755155,4195800.0,33566400.0,0.06364678899082568,8361.66635884529,0.0
613,4FGL J0229.5-3644,FSRQ,8.670384032121547e-07,17.82908409293218,193.2411982189473,2570400.0,20563200.0,0.0389908256880734,11864.597139446794,-0.6911764705882353
614,4FGL J0230.8+4032,FSRQ,4.7062620666415205e-07,6.8312335149715,73.26097136643364,1814400.0,14515200.0,0.028070175438596492,26292.90977290681,0.0
615,4FGL J0230.8+4032,FSRQ,5.34171424432345e-07,2.90760189747014,31.182324376512955,680400.0,5443200.0,0.010526315789473684,37828.54666246633,0.0
616,4FGL J0230.8+4032,FSRQ,4.5459831305595354e-07,11.272583449185868,120.89184354284004,3099600.0,24796800.0,0.047953216374269005,20825.734731935583,0.9512195121951219
617,4FGL J0230.8+4032,FSRQ,7.137712135867055e-07,12.734820484328566,136.57347780812322,2230200.0,17841600.0,0.03450292397660819,15637.051689515598,0.0
618,4FGL J0230.8+4032,FSRQ,6.55091269261082e-07,7.9239839929820475,84.98007909488925,1512000.0,12096000.0,0.023391812865497075,20692.216142442856,0.0
619,4FGL J0230.8+4032,FSRQ,nan,nan,,604800.0,4838400.0,0.00935672514619883,,0.0
620,4FGL J0230.8+4032,FSRQ,7.796304028702669e-07,1.6503216367957811,17.69873126335457,264600.0,2116800.0,0.004093567251461989,41562.661155129885,0.0
621,4FGL J0230.8+4032,FSRQ,4.858806188846958e-07,16.89698440233418,181.21024376717492,4347000.0,34776000.0,0.06725146198830409,16453.457163061532,0.0
622,4FGL J0230.8+4032,FSRQ,4.3970544443681193e-07,9.839552553429202,105.52342798638809,2797200.0,22377600.0,0.04327485380116959,22665.071729761745,0.0
623,4FGL J0231.2-4745,FSRQ,6.878328437385368e-06,183.0405737129495,2294.0230269233425,3326400.0,26611200.0,0.0514018691588785,1137.300428091567,0.9659090909090909
624,4FGL J0231.2-4745,FSRQ,1.056465432648366e-05,25.558011746629273,320.31514259287354,302400.0,2419200.0,0.004672897196261682,2456.2883639731303,0.0
625,4FGL J0231.2-4745,FSRQ,6.99438652037353e-06,118.44573909061351,1484.4646047763047,2116800.0,16934400.0,0.03271028037383177,1402.0333077929001,0.44642857142857145
626,4FGL J0231.2-4745,FSRQ,1.2196610303552055e-05,73.76509911588283,924.4881204343942,756000.0,6048000.0,0.011682242990654205,1345.7394396231095,0.65
627,4FGL J0231.2-4745,FSRQ,1.1827590178922077e-05,125.18321445371127,1568.9044823004729,1323000.0,10584000.0,0.02044392523364486,1049.0031960249817,-0.6571428571428571
628,4FGL J0231.2-4745,FSRQ,9.135795773122544e-06,71.8292806865987,900.2267669943388,982800.0,7862400.0,0.015186915887850467,1575.4894570340798,-0.9230769230769231
629,4FGL J0236.8-6136,FSRQ,3.1264019222810813e-05,85.08815471680191,1128.1192044708826,340200.0,2721600.0,0.00510783200908059,740.5716434072036,0.0
630,4FGL J0236.8-6136,FSRQ,3.586166910851829e-05,151.82396233782302,2012.9185805264763,529200.0,4233600.0,0.007945516458569807,517.7786547459065,0.0
631,4FGL J0236.8-6136,FSRQ,3.1149077975668134e-05,47.097405899210216,624.4287263309011,189000.0,1512000.0,0.0028376844494892167,997.2414143011504,0.0
632,4FGL J0236.8-6136,FSRQ,5.126379622563832e-05,170.5238917649633,2260.8467390253877,415800.0,3326400.0,0.006242905788876277,408.9636069445144,0.0
633,4FGL J0236.8-6136,FSRQ,5.126379622563832e-05,31.004343957266055,411.0630434591614,75600.0,604800.0,0.0011350737797956867,959.1046736033924,0.0
634,4FGL J0236.8-6136,FSRQ,3.363815049999942e-05,651.0193095167888,8631.37046503888,2419200.0,19353600.0,0.036322360953461974,258.14608295952564,0.375
635,4FGL J0237.8+2848,FSRQ,5.356195276232231e-06,19.43656141839152,238.92999866589219,453600.0,3628800.0,0.006825938566552901,4031.9601408603057,0.0
636,4FGL J0237.8+2848,FSRQ,4.842374217756465e-06,8.78600378069733,108.00469416437858,226800.0,1814400.0,0.0034129692832764505,6306.9344091431685,0.0
637,4FGL J0237.8+2848,FSRQ,7.3803388399246435e-06,4.463628930386425,54.87055201920198,75600.0,604800.0,0.0011376564277588168,7168.283191869372,0.0
638,4FGL J0237.8+2848,FSRQ,6.6494489920393295e-06,68.36697475655157,840.4223790282834,1285200.0,10281600.0,0.019340159271899887,1929.593105646722,-0.058823529411764705
639,4FGL J0237.8+2848,FSRQ,7.961983222503273e-06,370.78637387868844,4558.007247739682,5821200.0,46569600.0,0.0875995449374289,757.2464507040875,0.1038961038961039
640,4FGL J0237.8+2848,FSRQ,7.230431113605031e-06,157.42673055029962,1935.2172285354584,2721600.0,21772800.0,0.040955631399317405,1219.4747528588896,-0.1388888888888889
641,4FGL J0237.8+2848,FSRQ,6.680504178057247e-06,60.60553390333535,745.0124444835025,1134000.0,9072000.0,0.017064846416382253,2044.66259269807,0.7333333333333333
642,4FGL J0237.8+2848,FSRQ,6.165852701709197e-06,11.187323141981167,137.52366202281004,226800.0,1814400.0,0.0034129692832764505,4953.49540965638,0.0
643,4FGL J0237.8+2848,FSRQ,9.857437606681092e-06,107.31200876137304,1319.1663668413896,1360800.0,10886400.0,0.020477815699658702,1265.15582477234,0.4444444444444444
644,4FGL J0237.8+2848,FSRQ,6.709994939074282e-06,105.51332841795526,1297.0555272333856,1965600.0,15724800.0,0.02957906712172924,1546.2093097392228,-0.23076923076923078
645,4FGL J0237.8+2848,FSRQ,1.2144861382154477e-05,7.345212163927028,90.29331344931973,75600.0,604800.0,0.0011376564277588168,4357.130234334286,0.0
646,4FGL J0237.8+2848,FSRQ,8.065433584558998e-06,443.8956551066567,5456.725909453888,6879600.0,55036800.0,0.10352673492605233,687.6345017014604,-0.18681318681318682
647,4FGL J0237.8+2848,FSRQ,7.128358916803448e-06,176.76049038819173,2172.883506681921,3099600.0,24796800.0,0.04664391353811149,1159.056459141559,0.04878048780487805
648,4FGL J0238.1-3905,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
649,4FGL J0238.1-2621,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
650,4FGL J0238.2+1531,BCU,8.057768401982885e-06,216.86355566360658,2745.9842120033372,3364200.0,26913600.0,0.05348557692307692,955.555850960293,0.6741573033707865
651,4FGL J0238.2+1531,BCU,6.881269261153104e-06,1365.0676609196903,17284.850991820425,24796800.0,198374400.0,0.3942307692307692,412.1160503649114,-0.9862804878048781
652,4FGL J0238.4-3116,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
653,4FGL J0238.6+1637,BLL,2.6704965511547965e-06,49.26104758122184,583.3979289957603,2305800.0,18446400.0,0.034738041002277904,3722.5188532634397,-0.6065573770491803
654,4FGL J0238.6+1637,BLL,2.869015076902958e-06,1.735180318510909,20.549717351917497,75600.0,604800.0,0.0011389521640091116,19135.95317933616,0.0
655,4FGL J0238.6+1637,BLL,1.2864106063441402e-06,7.002190212452424,82.92684522479259,680400.0,5443200.0,0.010250569476082005,14224.909440467485,0.0
656,4FGL J0238.6+1637,BLL,1.4484460732380522e-06,4.8181110180190565,57.06082447697416,415800.0,3326400.0,0.006264236902050114,16161.067151214902,0.0
657,4FGL J0238.6+1637,BLL,1.6784318972165078e-06,2.030231222873088,24.0440012741059,151200.0,1209600.0,0.002277904328018223,23128.08735506054,0.0
658,4FGL J0238.6+1637,BLL,1.2881529231924616e-06,11.68612331920201,138.39860248953343,1134000.0,9072000.0,0.017084282460136675,11003.664998430777,0.0
659,4FGL J0238.6+1637,BLL,1.967656494037899e-06,17.85057971391182,211.40417729239823,1134000.0,9072000.0,0.017084282460136675,7203.929892805627,0.4
660,4FGL J0238.6+1637,BLL,1.6377778374223365e-06,3.9621121442921163,46.92324124081566,302400.0,2419200.0,0.004555808656036446,16759.946167201197,-0.75
661,4FGL J0238.6+1637,BLL,3.1013239900125092e-06,61.89746472226567,733.0508485333809,2494800.0,19958400.0,0.03758542141230068,3081.6520416369362,-0.3333333333333333
662,4FGL J0238.6+1637,BLL,1.9678842478742815e-06,69.03023080063319,817.5241019953531,4384800.0,35078400.0,0.06605922551252848,3663.117495358083,-0.9482758620689655
663,4FGL J0238.6+1637,BLL,1.3742233754995507e-06,8.726868123772347,103.35218270852742,793800.0,6350400.0,0.011958997722095672,12328.215074120144,0.0
664,4FGL J0238.6+1637,BLL,1.7446399374527301e-06,5.2757911708570555,62.48112441817831,378000.0,3024000.0,0.0056947608200455585,14072.42656366121,0.0
665,4FGL J0238.6+1637,BLL,2.10643581865204e-06,31.849309578018843,377.1909482258752,1890000.0,15120000.0,0.02847380410022779,5212.535306899498,0.6
666,4FGL J0238.6+1637,BLL,1.735699564130029e-06,40.94029275904782,484.85534069749076,2948400.0,23587200.0,0.04441913439635535,5064.688753070871,0.6153846153846154
667,4FGL J0238.6+1637,BLL,1.6508774789115694e-06,20.96746468416006,248.31740439262734,1587600.0,12700800.0,0.023917995444191344,7256.6033346355935,0.0
668,4FGL J0238.6+1637,BLL,2.042382527754805e-06,10.499480098681902,124.34520266755749,642600.0,5140800.0,0.00968109339407745,9219.754950207453,0.0
669,4FGL J0238.6+1637,BLL,2.9619386421467787e-06,2.6870707361555577,31.82294286278722,113400.0,907200.0,0.0017084282460136675,15134.328425452268,0.0
670,4FGL J0238.6+1637,BLL,1.5332388265230386e-06,1.8546056845622676,21.96407036804138,151200.0,1209600.0,0.002277904328018223,25318.073028671948,0.0
671,4FGL J0239.5+1326,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
672,4FGL J0240.5+6113,None,2.3203308340095565e-06,2.8066721768179597,28.613400463272406,151200.0,1209600.0,0.0022701475595913734,19434.955448310244,0.0
673,4FGL J0240.5+6113,None,2.7882112432783326e-06,3.372620319869471,34.383116282715825,151200.0,1209600.0,0.0022701475595913734,16173.949062616754,0.0
674,4FGL J0240.5+6113,None,3.0132515488233694e-06,3.6448290734567474,37.15822416326334,151200.0,1209600.0,0.0022701475595913734,14966.158531716177,0.0
675,4FGL J0240.5+6113,None,2.9076085908017137e-06,19.34373843288564,197.20512385043307,831600.0,6652800.0,0.012485811577752554,6613.42710685597,-0.6363636363636364
676,4FGL J0240.5+6113,None,2.892891008757851e-06,5.2488614462902445,53.51097851021847,226800.0,1814400.0,0.00340522133938706,12728.167954963472,-0.3333333333333333
677,4FGL J0240.5+6113,None,3.3819616539536546e-06,2.04541040831117,20.85250554309715,75600.0,604800.0,0.0011350737797956867,18858.127890378786,0.0
678,4FGL J0240.5+6113,None,2.578004102882216e-06,9.355061288538986,95.37277535237591,453600.0,3628800.0,0.00681044267877412,10099.358566641653,0.0
679,4FGL J0240.5+6113,None,2.4377247410452907e-06,4.423007770152576,45.09158341499804,226800.0,1814400.0,0.00340522133938706,15104.461435391604,0.0
680,4FGL J0240.5+6113,None,2.843136334801189e-06,17.19528855287759,175.30215374238284,756000.0,6048000.0,0.011350737797956867,7093.4911283865,0.7
681,4FGL J0240.5+6113,None,2.6191131605806495e-06,3.1680792790383534,32.2978657284061,151200.0,1209600.0,0.0022701475595913734,17218.07075889624,0.0
682,4FGL J0240.5+6113,None,2.7887198089405813e-06,16.866177404472637,171.94693856477173,756000.0,6048000.0,0.011350737797956867,7231.890977338834,0.0
683,4FGL J0240.5+6113,None,2.4745957515583196e-06,8.97981306325483,91.54720290687537,453600.0,3628800.0,0.00681044267877412,10521.345975685594,0.0
684,4FGL J0240.5+6113,None,2.890348180446608e-06,5.244247738602326,53.46394278342953,226800.0,1814400.0,0.00340522133938706,12739.364435995514,0.0
685,4FGL J0240.5+6113,None,2.560628109422053e-06,3.0973357611569154,31.576651250975683,151200.0,1209600.0,0.0022701475595913734,17611.29155327952,0.0
686,4FGL J0240.5+6113,None,3.216677813722837e-06,3.8908934834791435,39.66679625867352,151200.0,1209600.0,0.0022701475595913734,14019.798374646978,0.0
687,4FGL J0240.5+6113,None,3.153107105941753e-06,3.8139983553471444,38.88286747885784,151200.0,1209600.0,0.0022701475595913734,14302.418532546759,0.0
688,4FGL J0240.5+6113,None,3.3819616539536546e-06,3.0681156124667552,31.27875831464572,113400.0,907200.0,0.00170261066969353,15397.596945192072,0.0
689,4FGL J0240.5+6113,None,2.5555424527995663e-06,3.091184150906355,31.513936948590434,151200.0,1209600.0,0.0022701475595913734,17646.335240769025,0.0
690,4FGL J0240.5+6113,None,2.799653970678928e-06,3.386461442933231,34.52422346308265,151200.0,1209600.0,0.0022701475595913734,16107.850518377676,0.0
691,4FGL J0240.5+6113,None,2.5326569979983762e-06,1.531750952389418,15.615861293928392,75600.0,604800.0,0.0011350737797956867,25181.166320637745,0.0
692,4FGL J0240.5+6113,None,2.372741350869072e-06,12.915305721050533,131.66867785784197,680400.0,5443200.0,0.01021566401816118,8959.375375172142,0.0
693,4FGL J0240.5+6113,None,2.3326211708472327e-06,4.232307852385219,43.14744004105515,226800.0,1814400.0,0.00340522133938706,15784.972724487772,0.0
694,4FGL J0240.5+6113,None,2.6953980099179503e-06,3.2603534327967525,33.23858026418493,151200.0,1209600.0,0.0022701475595913734,16730.81890484355,0.0
695,4FGL J0240.5+6113,None,2.568256594355783e-06,1.5532815882663775,15.83536135227678,75600.0,604800.0,0.0011350737797956867,24832.156492660783,0.0
696,4FGL J0240.5+6113,None,2.924252557929852e-06,1.7685879470359744,18.03036193576069,75600.0,604800.0,0.0011350737797956867,21809.42789304645,0.0
697,4FGL J0240.5+6113,None,2.27752655743696e-06,4.13234418581362,42.12833262729477,226800.0,1814400.0,0.00340522133938706,16166.783535033539,0.0
698,4FGL J0240.5+6113,None,2.886110133261202e-06,3.49103881719275,35.59036660363198,151200.0,1209600.0,0.0022701475595913734,15625.379675824888,0.0
699,4FGL J0240.5+6113,None,2.7208262930303838e-06,3.2911114840495523,33.552151776111195,151200.0,1209600.0,0.0022701475595913734,16574.473294317504,0.0
