,Name,Class,Average Photon Flux (ph/cm2/s) (0.2-5 MeV),Photon Fluence (ph/cm2) (0.2-5 MeV),Source Counts (ph),Background Counts,Duration (s),Coverage,MDP99 (%),Asymmetry
114,4FGL J0050.0-5736,FSRQ,1.842560335013364e-07,8.023539532435795,106.42453242750071,544320.0,43545600.0,0.08391608391608392,9914.341742606122,-0.5972222222222222
115,4FGL J0050.0-5736,FSRQ,5.065831825102917e-08,1.4246740158373437,18.896930137149834,351540.0,28123200.0,0.05419580419580419,44868.73511152928,0.0
116,4FGL J0050.0-5736,FSRQ,1.8166319958762414e-07,4.669470882200291,61.93603874113795,321300.0,25704000.0,0.049533799533799536,13088.49855549112,0.9411764705882353
117,4FGL J0050.4-0452,FSRQ,3.939191303401847e-09,0.61347389682659,7.421485711558268,1946700.0,155736000.0,0.2963176064441887,268841.0135749376,0.9883495145631068
118,4FGL J0050.4-0452,FSRQ,5.021134565030136e-09,0.3127885650478133,3.7839521424614677,778680.0,62294400.0,0.11852704257767549,333480.9021909054,-0.970873786407767
119,4FGL J0050.4-0452,FSRQ,3.4105595598391427e-09,0.19492575685922242,2.358109655241485,714420.0,57153600.0,0.10874568469505179,512565.72256568295,0.0
120,4FGL J0050.7-0929,BLL,3.0260022214364228e-09,0.12993895619025714,1.605584457662261,536760.0,42940800.0,0.08068181818181819,652519.6636668881,0.9859154929577465
121,4FGL J0050.7-0929,BLL,1.2305990691707784e-08,0.029770652681379472,0.367859636872073,30240.0,2419200.0,0.004545454545454545,676001.1497350466,0.0
122,4FGL J0050.7-0929,BLL,4.2906946335855615e-09,0.09990796640411308,1.2345079778862726,291060.0,23284800.0,0.04375,624934.2398657047,0.0
123,4FGL J0050.7-0929,BLL,4.458230022527533e-09,0.08358646304636422,1.0328321072681208,234360.0,18748800.0,0.035227272727272725,670268.807367838,0.0
124,4FGL J0050.7-0929,BLL,6.277286248935679e-09,0.5125278676531003,6.33302592655658,1020600.0,81648000.0,0.1534090909090909,228115.02999709966,0.0
125,4FGL J0050.7-0929,BLL,6.3932381457404115e-09,0.09279913033305122,1.1466679871520573,181440.0,14515200.0,0.02727272727272727,531209.9980575265,0.0
126,4FGL J0050.7-0929,BLL,1.1362226965431817e-08,0.020615624606079488,0.2547359731292251,22680.0,1814400.0,0.003409090909090909,845414.558432551,0.0
127,4FGL J0050.7-0929,BLL,1.3469480615125139e-08,0.016292683752055368,0.20131976254760758,15120.0,1209600.0,0.0022727272727272726,873430.6236828015,0.0
128,4FGL J0050.7-0929,BLL,9.247325549840674e-09,0.4530153818960348,5.5976627608829785,612360.0,48988800.0,0.09204545454545454,199910.08295850712,0.4567901234567901
129,4FGL J0051.1-0648,FSRQ,5.612139886305764e-10,0.022910999871854652,0.24470146732902617,510300.0,40824000.0,0.0805489260143198,4174575.80976256,0.0
130,4FGL J0051.1-0648,FSRQ,2.970659850868425e-10,0.017427554254710667,0.18613539880128757,733320.0,58665600.0,0.11575178997613365,6578909.062328316,0.0
131,4FGL J0051.1-0648,FSRQ,4.12960473818889e-10,0.014361113437525684,0.15338420628940694,434700.0,34776000.0,0.06861575178997613,6146817.100729156,-0.48695652173913045
132,4FGL J0051.2-6242,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
133,4FGL J0055.1-1219,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
134,4FGL J0056.3-0935,BLL,8.27980333928498e-10,0.04857396307811569,0.6023799885511679,733320.0,58665600.0,0.11022727272727273,2032883.2843228497,0.0
135,4FGL J0056.3-0935,BLL,6.233602101511445e-10,0.018284900372321493,0.22675642214379407,366660.0,29332800.0,0.055113636363636365,3818636.706786407,0.0
136,4FGL J0056.3-0935,BLL,7.242339599867595e-10,0.06000828776299892,0.7441804086999927,1035720.0,82857600.0,0.15568181818181817,1955596.0087369026,0.0
137,4FGL J0056.3-0935,BLL,2.540282219887598e-10,0.006606359552328484,0.0819274059457886,325080.0,26006400.0,0.048863636363636366,9951808.574156381,-0.29069767441860467
138,4FGL J0056.4-2118,BLL,1.5727872825926096e-11,0.00015219547976192164,0.001396350897765992,120960.0,9676800.0,0.018306636155606407,356174120.4131167,0.0
139,4FGL J0056.6-5317,BCU,2.5472250618794015e-12,0.0005091556476088508,0.004985975837047785,2498580.0,199886400.0,0.9720588235294118,453348828.7628294,-0.43116490166414523
140,4FGL J0058.0-3233,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
141,4FGL J0058.4+3315,FSRQ,2.5265567260685472e-14,4.859235595205498e-06,3.4667816025222436e-05,2404080.0,192326400.0,0.3689095127610209,63956400291.32591,-0.4748427672955975
142,4FGL J0059.4-5654,None,6.456910983568465e-11,0.009919054997670007,0.08783554428111275,1920240.0,153619200.0,0.2956926658905704,22560229.15507491,-0.9448818897637795
143,4FGL J0059.4-5654,None,1.3781225068582437e-10,0.007834791826189938,0.0693789080254378,710640.0,56851200.0,0.10942956926658906,17375344.4624231,0.7074468085106383
144,4FGL J0059.4-5654,None,8.078049342504253e-11,0.0016122493999743688,0.014276844275680605,249480.0,19958400.0,0.03841676367869616,50028985.36752726,-0.42424242424242425
145,4FGL J0059.4-5654,None,2.2612954713403663e-10,0.0007521973255866594,0.006660882666264218,41580.0,3326400.0,0.006402793946449359,43777053.91253941,0.0
146,4FGL J0059.4-5654,None,1.348763632452814e-10,0.00566933910210686,0.05020331935499142,525420.0,42033600.0,0.08090803259604191,20646998.459622953,-0.5827338129496403
147,4FGL J0100.3+0745,BLL,1.7862162084734548e-11,0.0012801597220184232,0.012007824781192732,895860.0,71668800.0,0.1345062429057889,112717609.89606534,-0.9451476793248945
148,4FGL J0100.3+0745,BLL,1.671624890530971e-11,0.0014760581513379716,0.013845340814325787,1103760.0,88300800.0,0.16572077185017026,108509987.91342634,0.11643835616438356
149,4FGL J0100.3+0745,BLL,1.9723910341830778e-11,0.0005725930067874842,0.005370889568060837,362880.0,29030400.0,0.05448354143019296,160387801.4578809,-0.8229166666666666
150,4FGL J0100.3+0745,BLL,1.9864169000834237e-11,0.0007989209858783523,0.007493833033052534,502740.0,40219200.0,0.07548240635641316,135301854.28922075,-0.8947368421052632
151,4FGL J0102.4+4214,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
152,4FGL J0102.8+5824,FSRQ,4.896647631406419e-08,1.0661372954908568,13.529413160513293,272160.0,21772800.0,0.04100227790432802,55141.68342021527,0.0
153,4FGL J0102.8+5824,FSRQ,1.26341290246491e-07,3.7823550108833492,47.99854941611264,374220.0,29937600.0,0.056378132118451024,18226.331806716622,0.13131313131313133
154,4FGL J0102.8+5824,FSRQ,4.165943527777969e-08,0.4409234629800202,5.5953728736920825,132300.0,10584000.0,0.019931662870159454,92959.99894692072,0.0
155,4FGL J0102.8+5824,FSRQ,5.4860690404354436e-08,0.16589872778276782,2.105275221558778,37800.0,3024000.0,0.0056947608200455585,132064.2143551501,0.0
156,4FGL J0102.8+5824,FSRQ,6.403256671135716e-08,0.5615399970319177,7.126011497890963,109620.0,8769600.0,0.01651480637813212,66442.89288188439,0.0
157,4FGL J0102.8+5824,FSRQ,6.64679983638823e-08,0.8039969082095203,10.202819465136296,151200.0,12096000.0,0.022779043280182234,54501.24000170733,0.0
158,4FGL J0102.8+5824,FSRQ,1.0981974782531503e-07,0.5313518678780043,6.742920432984368,60480.0,4838400.0,0.009111617312072893,52157.66037792396,0.0
159,4FGL J0102.8+5824,FSRQ,7.051293656322605e-08,0.5544009124347085,7.035415637946836,98280.0,7862400.0,0.014806378132118452,63722.73324619439,0.0
160,4FGL J0102.8+5824,FSRQ,8.965450942105053e-08,0.21689218919140543,2.752388506873977,30240.0,2419200.0,0.004555808656036446,90351.83111629622,0.0
161,4FGL J0102.8+5824,FSRQ,6.53344356010874e-08,0.23708559990922595,3.0086453678587954,45360.0,3628800.0,0.00683371298405467,101231.56778975765,0.0
162,4FGL J0102.8+5824,FSRQ,1.1354364202540568e-07,0.20601358409089607,2.6143376726734013,22680.0,1814400.0,0.003416856492027335,82379.83365729642,0.0
163,4FGL J0102.8+5824,FSRQ,1.3233374968731865e-07,0.2801240813381161,3.5548089806648226,26460.0,2116800.0,0.003986332574031891,65440.08574826694,0.0
164,4FGL J0102.8+5824,FSRQ,1.3839636989447432e-07,1.171829743170493,14.870663296543256,105840.0,8467200.0,0.015945330296127564,31286.798129608815,0.42857142857142855
165,4FGL J0103.5+5337,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
166,4FGL J0103.8+1321,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
167,4FGL J0105.1+3929,BLL,1.1929463220299698e-08,0.6745968297520836,8.510988017755782,706860.0,56548800.0,0.11,141262.00825505643,0.0
168,4FGL J0107.4+0334,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
169,4FGL J0108.6+0134,FSRQ,5.11198166375853e-08,0.09275179530723478,1.0923515786811104,22680.0,1814400.0,0.003416856492027335,197153.9943210805,0.0
170,4FGL J0108.6+0134,FSRQ,7.966457331038463e-08,0.048181133938120624,0.5674363234222682,7560.0,604800.0,0.0011389521640091116,219127.10457680415,0.0
171,4FGL J0108.6+0134,FSRQ,6.938228535985824e-08,0.8392481237128453,9.883948982401835,151200.0,12096000.0,0.022779043280182234,56259.46947316787,0.5
172,4FGL J0108.6+0134,FSRQ,5.2533331030517195e-08,0.158860793036284,1.8709269991907342,37800.0,3024000.0,0.0056947608200455585,148605.82826003197,0.0
