,Unnamed: 0,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV)
435,451,4FGL J0217.8+0144,FSRQ,9.110712838467816e-06,5.510159124705334,69.68070204002561,15120.0,604800.0,55218.50001157408,0.0011376564277588,2529.2854300344766,0.0,3.188334630646984e-06,9.110712838467816e-06
436,452,4FGL J0217.8+0144,FSRQ,4.14476424912528e-06,52.64182177529035,665.7011195052008,317520.0,12700800.0,55911.50001157408,0.0238907849829351,1211.7055014547382,-0.7619047619047619,3.188334630646984e-06,7.321108530911637e-06
437,453,4FGL J0217.8+0144,FSRQ,3.934171452974739e-06,48.777431342562,616.8325782861359,309960.0,12398400.0,56342.00001157408,0.0233219567690557,1291.9724789559214,0.0,3.188334630646984e-06,7.605818307113756e-06
438,454,4FGL J0217.8+0144,FSRQ,5.056648989475496e-06,13.76217588975651,174.03455252262424,68040.0,2721600.0,57210.00001157408,0.0051194539249146,2146.038084950645,0.0,3.188334630646984e-06,6.182269426103161e-06
439,455,4FGL J0217.8+0144,FSRQ,3.2650110406607318e-06,60.22769966044412,761.6310708304607,461160.0,18446400.0,57637.00001157408,0.0346985210466439,1276.0730440306118,0.0,3.188334630646984e-06,5.0027574961229525e-06
440,456,4FGL J0217.8+0144,FSRQ,5.474562268115036e-06,13.244061039023894,167.4825445462044,60480.0,2419200.0,57857.50001157408,0.0045506257110352,2102.6785098929863,0.0,3.188334630646984e-06,7.07707157988125e-06
441,457,4FGL J0217.8+0144,FSRQ,5.545185082731406e-06,36.891007318395495,466.5185216492251,166320.0,6652800.0,58543.50001157408,0.0125142207053469,1251.8365237390772,0.0,3.188334630646984e-06,1.2323866027034587e-05
442,458,4FGL J0217.8+0144,FSRQ,4.209637405274192e-06,73.8336723785851,933.6902998800754,438480.0,17539200.0,58655.50001157408,0.0329920364050056,1015.2429499069324,-0.7931034482758621,3.188334630646984e-06,7.443127006426832e-06
443,459,4FGL J0217.8+0144,FSRQ,4.639320730924043e-06,317.06231312110333,4009.525690402701,1708560.0,68342400.0,58998.50001157408,0.1285551763367463,466.7315323940234,0.6371681415929203,3.188334630646984e-06,1.2689921453580173e-05
444,460,4FGL J0217.8+0144,FSRQ,3.12388704068987e-06,37.78653764418467,477.8432729652697,302400.0,12096000.0,60041.50001157408,0.0227531285551763,1646.9647842532468,0.0,3.188334630646984e-06,7.931200908487608e-06
445,461,4FGL J0217.8+0144,FSRQ,4.7593984255120935e-06,123.7748192132377,1565.2390616063878,650160.0,26006400.0,60458.00001157408,0.0489192263936291,737.5434831868195,0.0,3.188334630646984e-06,1.0981662796367456e-05
447,463,4FGL J0218.9+3643,BCU,3.5197621846496656e-06,144.755147510776,1752.981910107828,1028160.0,41126400.0,55190.50001157408,0.0777142857142857,827.8637554632724,0.9264705882352942,2.532334320742267e-06,6.736574900382704e-06
448,464,4FGL J0218.9+3643,BCU,6.553266739828072e-06,29.725617931860132,359.97663224686755,113400.0,4536000.0,56205.50001157408,0.0085714285714285,1339.8509081069926,0.0,2.532334320742267e-06,7.664572463190526e-06
449,465,4FGL J0218.9+3643,BCU,2.7628650750654213e-06,436.1259881212869,5281.476899794561,3946320.0,157852800.0,57511.00001157408,0.2982857142857142,538.2291590954502,0.8582375478927203,2.532334320742267e-06,8.52382946579036e-06
450,466,4FGL J0218.9+3643,BCU,3.088360613344384e-06,60.70481621589721,735.1340972172774,491400.0,19656000.0,59401.00001157408,0.0371428571428571,1364.6197614447306,0.0,2.532334320742267e-06,4.330655293103166e-06
451,467,4FGL J0218.9+3643,BCU,2.915974564022799e-06,111.9874199363828,1356.1653915866011,960120.0,38404800.0,59695.00001157408,0.0725714285714285,1033.9335824050347,0.0,2.532334320742267e-06,4.1588038925832e-06
452,468,4FGL J0221.1+3556,FSRQ,2.3315692242770223e-05,345.4826013764721,4545.73412997431,370440.0,14817600.0,54798.50001157408,0.027840909090909,192.63685494135007,-0.0612244897959183,2.0239112662833168e-05,4.118319144997132e-05
453,469,4FGL J0221.1+3556,FSRQ,2.2114515825479395e-05,160.49831005499925,2111.7782571782345,181440.0,7257600.0,55225.50001157408,0.0136363636363636,290.1128874523226,0.0,2.0239112662833168e-05,3.843764535330657e-05
454,470,4FGL J0221.1+3556,FSRQ,4.101159481892978e-05,24.80381254648873,326.35952374109166,15120.0,604800.0,55610.50001157408,0.0011363636363636,544.5688760599335,0.0,2.0239112662833168e-05,4.101159481892978e-05
455,471,4FGL J0221.1+3556,FSRQ,0.000117992703448,2569.031533633018,33802.380429254095,544320.0,21772800.0,56023.50001157408,0.0409090909090909,32.16611744898584,0.6111111111111112,2.0239112662833168e-05,0.0004478672070184
456,472,4FGL J0221.1+3556,FSRQ,2.421228463996231e-05,58.57435900099682,770.7000635961177,60480.0,2419200.0,56835.50001157408,0.0045454545454545,459.20453780146335,0.0,2.0239112662833168e-05,3.2774956528935514e-05
457,473,4FGL J0221.1+3556,FSRQ,2.488151150102434e-05,60.19335262327809,792.002191505578,60480.0,2419200.0,56919.50001157408,0.0045454545454545,446.9312171131584,0.0,2.0239112662833168e-05,2.8999830646021477e-05
458,474,4FGL J0221.1+3556,FSRQ,2.4791423269727533e-05,59.97541117412485,789.1345973639199,60480.0,2419200.0,57038.50001157408,0.0045454545454545,448.54480008283366,0.0,2.0239112662833168e-05,3.466251947039254e-05
459,475,4FGL J0221.1+3556,FSRQ,1.7997054663637468e-05,54.4230933028397,716.0792228026295,75600.0,3024000.0,57339.50001157408,0.0056818181818181,551.6746012717867,0.0,2.0239112662833168e-05,2.3680335083733517e-05
460,476,4FGL J0221.1+3556,FSRQ,3.50468959239256e-05,540.5072476971502,7111.797333834536,385560.0,15422400.0,57518.00001157408,0.0289772727272727,126.00028302276952,0.5686274509803921,2.0239112662833168e-05,6.778066926141113e-05
461,477,4FGL J0221.1+3556,FSRQ,2.963718956131865e-05,125.4720057267986,1650.9149129831787,105840.0,4233600.0,57724.50001157408,0.0079545454545454,283.9861935125578,0.0,2.0239112662833168e-05,3.38045363151848e-05
462,478,4FGL J0221.1+3556,FSRQ,1.829220086902893e-05,243.3887078829513,3202.4198957222097,332640.0,13305600.0,58536.50001157408,0.025,258.77691878145373,0.0,2.0239112662833168e-05,3.431932620830944e-05
463,479,4FGL J0221.1+3556,FSRQ,2.72495450093977e-05,115.3636737517861,1517.9131656510351,105840.0,4233600.0,58774.50001157408,0.0079545454545454,308.67832869323394,0.0,2.0239112662833168e-05,3.328974642206015e-05
464,480,4FGL J0221.1+3556,FSRQ,2.2805192265421617e-05,55.17032112850798,725.9109741454572,60480.0,2419200.0,58844.50001157408,0.0045454545454545,487.3594130123125,0.0,2.0239112662833168e-05,2.917142727706302e-05
465,481,4FGL J0221.1+3556,FSRQ,2.1468454509607968e-05,142.8253341615199,1879.2436827101571,166320.0,6652800.0,59236.50001157408,0.0125,312.0792961333382,0.0,2.0239112662833168e-05,2.573949465623208e-05
466,482,4FGL J0221.1+3556,FSRQ,1.8320085321573185e-05,127.4198574286058,1676.5440356242486,173880.0,6955200.0,59670.50001157408,0.0130681818181818,357.3794564097843,0.0,2.0239112662833168e-05,2.745546096664755e-05
467,483,4FGL J0221.1+3556,FSRQ,1.9272017632276164e-05,151.52431143200812,1993.701654592912,196560.0,7862400.0,60216.50001157408,0.0147727272727272,319.6059546874975,0.0,2.0239112662833168e-05,2.6082687918315176e-05
468,484,4FGL J0221.1+3556,FSRQ,2.3531618003497507e-05,56.92769027406117,749.033796748034,60480.0,2419200.0,60587.50001157408,0.0045454545454545,472.4037396094614,0.0,2.0239112662833168e-05,2.8485040752896835e-05
469,485,4FGL J0222.6+4302,BLL,4.8724563273926176e-06,33.88890824828113,428.4678124513133,173880.0,6955200.0,54683.00001157408,0.0130533484676503,1393.4040803253697,0.4782608695652174,2.110812217646877e-06,9.382560293100787e-06
470,486,4FGL J0222.6+4302,BLL,3.258784627348265e-06,15.767303540961848,199.3508320467782,120960.0,4838400.0,54770.50001157408,0.0090805902383654,2496.873003188859,0.0,2.110812217646877e-06,4.839666136587267e-06
471,487,4FGL J0222.6+4302,BLL,3.819811085206821e-06,298.01860501896806,3767.940201164368,1950480.0,78019200.0,54840.50001157408,0.1464245175936435,530.5445616672256,-0.7286821705426356,2.110812217646877e-06,1.876512058620157e-05
472,488,4FGL J0222.6+4302,BLL,2.817233578226233e-06,42.59657170278065,538.5614597466903,378000.0,15120000.0,56086.50001157408,0.0283768444948921,1633.6380103258432,-0.28,2.110812217646877e-06,5.615839007549376e-06
473,489,4FGL J0222.6+4302,BLL,2.758111619007066e-06,18.34916497893021,231.99409438718763,166320.0,6652800.0,56268.50001157408,0.0124858115777525,2515.5562106242714,0.0,2.110812217646877e-06,4.337436631847079e-06
474,490,4FGL J0222.6+4302,BLL,2.1135145769727586e-06,14.060789777684368,177.77485758006915,166320.0,6652800.0,56590.50001157408,0.0124858115777525,3282.236834404368,0.0,2.110812217646877e-06,3.5156065331813164e-06
475,491,4FGL J0222.6+4302,BLL,2.422115929678817e-06,49.80645428517144,629.7182062395341,514080.0,20563200.0,56975.50001157408,0.0385925085130533,1629.1871346242451,0.2058823529411764,2.110812217646877e-06,5.912610987623122e-06
476,492,4FGL J0222.6+4302,BLL,3.52702084010723e-06,8.53256881638741,107.8798723335455,60480.0,2419200.0,57724.50001157408,0.0045402951191827,3262.7852585143337,0.0,2.110812217646877e-06,4.109150493328812e-06
477,493,4FGL J0222.6+4302,BLL,5.1250238097351004e-06,6.199228800255577,78.37874219702576,30240.0,1209600.0,57829.50001157408,0.0022701475595913,3176.80629539086,0.0,2.110812217646877e-06,5.752810690660336e-06
478,494,4FGL J0222.6+4302,BLL,4.5885513842171736e-06,2.7751558771745466,35.0871429434347,15120.0,604800.0,57850.50001157408,0.0011350737797956,5017.267428793802,0.0,2.110812217646877e-06,4.5885513842171736e-06
479,495,4FGL J0222.6+4302,BLL,3.24908246646124e-06,23.580540908589093,298.13597727906523,181440.0,7257600.0,57878.50001157408,0.0136208853575482,2044.7710363797016,0.0,2.110812217646877e-06,5.615839007549376e-06
480,496,4FGL J0222.6+4302,BLL,3.348196698267921e-06,6.074968089337316,76.80767609508094,45360.0,1814400.0,58109.50001157408,0.003405221339387,3968.581629191095,0.0,2.110812217646877e-06,3.812378513255064e-06
481,497,4FGL J0222.6+4302,BLL,2.2482672549610586e-06,17.676776465405826,223.49288114666388,196560.0,7862400.0,58830.50001157408,0.0147559591373439,2838.3547577067084,0.0,2.110812217646877e-06,3.4927779193294898e-06
482,498,4FGL J0222.6+4302,BLL,3.3215633154407893e-06,4.017762986357178,50.79780396288306,30240.0,1209600.0,59712.50001157408,0.0022701475595913,4899.440137640731,0.0,2.110812217646877e-06,4.040664651773332e-06
483,499,4FGL J0222.6+4302,BLL,2.470056018767652e-06,4.481669640452028,56.66311741014378,45360.0,1814400.0,60304.00001157408,0.003405221339387,5378.277225822066,0.0,2.110812217646877e-06,2.739433662219208e-06
484,500,4FGL J0222.6+4302,BLL,3.6868211370700178e-06,13.37873654219968,169.15145030939416,90720.0,3628800.0,60566.50001157408,0.0068104426787741,2548.686015974157,-0.6666666666666666,2.110812217646877e-06,5.501695938290242e-06
485,501,4FGL J0223.2-1653,FSRQ,5.161598080542788e-09,0.7679466917016204,5.601223183394564,3719520.0,148780800.0,55915.00001157408,0.2837370242214533,492376.0680939876,0.0,5.037103139824586e-09,9.05899940426241e-09
486,502,4FGL J0223.2-1653,FSRQ,5.358682639839628e-09,0.6611499771573014,4.822272977761756,3084480.0,123379200.0,58295.00001157408,0.2352941176470588,520805.5037435773,0.0,5.037103139824586e-09,1.811799880852482e-08
487,503,4FGL J0223.2-1653,FSRQ,7.429034318235545e-09,0.5346765147245942,3.899805184727098,1799280.0,71971200.0,59975.00001157408,0.1372549019607843,491861.6610130829,-0.9411764705882352,5.037103139824586e-09,3.3576474856165274e-08
489,505,4FGL J0225.1-2604,BCU,1.1071336318319432e-05,451.9762338590725,5777.863920345924,1020600.0,40824000.0,55089.00001157408,0.0807416267942583,250.73927556945355,0.9851851851851852,8.091576677649885e-06,5.020615231480344e-05
490,506,4FGL J0225.1-2604,BCU,9.760261504067735e-06,188.89619704512532,2414.765290375624,483840.0,19353600.0,55876.50001157408,0.0382775119617224,412.9457948932524,0.0,8.091576677649885e-06,1.8658521153667784e-05
491,507,4FGL J0225.1-2604,BCU,1.2916115761769238e-05,410.1125076676968,5242.696592924434,793800.0,31752000.0,56125.00001157408,0.0627990430622009,243.8183039039689,0.0,8.091576677649885e-06,2.9706329731497392e-05
492,508,4FGL J0225.1-2604,BCU,9.274898344149337e-06,420.70938889061387,5378.16242740717,1134000.0,45360000.0,58627.50001157408,0.089712918660287,283.8154731852626,0.0,8.091576677649885e-06,1.939504172552309e-05
500,516,4FGL J0228.3-5547,FSRQ,3.316009500548884e-07,2.6071793097115545,27.81805459867853,196560.0,7862400.0,55498.50001157408,0.0149597238204833,22792.27013285498,-0.7692307692307693,2.517355952291226e-07,5.968534566807315e-07
501,517,4FGL J0228.3-5547,FSRQ,2.796794082266761e-07,0.6766004243819748,7.219184149259445,60480.0,2419200.0,56254.50001157408,0.004602991944764,48716.90917172148,0.0,2.517355952291226e-07,3.7341600879512427e-07
502,518,4FGL J0228.3-5547,FSRQ,3.787723859704642e-07,0.916326156139747,9.777007260966965,60480.0,2419200.0,56534.50001157408,0.004602991944764,35972.538949690526,0.0,2.517355952291226e-07,4.621788305578997e-07
503,519,4FGL J0228.3-5547,FSRQ,3.271981257393344e-07,1.5831154115771953,16.89150830217969,120960.0,4838400.0,56611.50001157408,0.0092059838895281,29445.4921209533,0.0,2.517355952291226e-07,4.00963091411158e-07
504,520,4FGL J0228.3-5547,FSRQ,4.927867001312705e-07,1.1921495849575696,12.719985204167118,60480.0,2419200.0,56821.50001157408,0.004602991944764,27650.37257421427,0.0,2.517355952291226e-07,5.142122088326301e-07
505,521,4FGL J0228.3-5547,FSRQ,3.6363759993668426e-07,4.178632388392426,44.585128262991375,287280.0,11491200.0,57213.50001157408,0.0218642117376294,17192.237864862032,-0.5789473684210527,2.517355952291226e-07,5.81549521894046e-07
506,522,4FGL J0228.3-5547,FSRQ,2.850867985179716e-07,2.069045948924031,22.0762848799652,181440.0,7257600.0,57353.50001157408,0.0138089758342922,27593.258251926152,0.0,2.517355952291226e-07,3.795375827097984e-07
507,523,4FGL J0228.3-5547,FSRQ,6.922479835177373e-07,8.792103189062077,93.80989088073252,317520.0,12700800.0,58123.50001157408,0.0241657077100115,8590.868974418656,-0.6190476190476191,2.517355952291226e-07,1.1875853394467886e-06
508,524,4FGL J0228.3-5547,FSRQ,5.808121504906875e-07,9.133154904035964,97.44884091104944,393120.0,15724800.0,58277.50001157408,0.0299194476409666,9201.862727739095,0.0384615384615384,2.517355952291226e-07,1.046789139409283e-06
509,525,4FGL J0228.3-5547,FSRQ,5.391978960475239e-07,6.196030863061306,66.11034546097478,287280.0,11491200.0,58466.50001157408,0.0218642117376294,11594.960466438097,-0.4210526315789473,2.517355952291226e-07,1.7324054178527894e-06
510,526,4FGL J0228.3-5547,FSRQ,2.9062172159915615e-07,0.3515360344463393,3.7508155128436895,30240.0,1209600.0,58634.50001157408,0.002301495972382,66302.23364500217,0.0,2.517355952291226e-07,3.1220026964838257e-07
511,527,4FGL J0228.3-5547,FSRQ,2.989028507559515e-07,1.7173762193033948,18.32404286774561,143640.0,5745600.0,59215.50001157408,0.0109321058688147,29578.77175291676,0.0,2.517355952291226e-07,6.121573914674168e-07
512,528,4FGL J0228.3-5547,FSRQ,3.638510495534458e-07,0.8802284590796962,9.391852429474326,60480.0,2419200.0,59985.50001157408,0.004602991944764,37447.6342605544,0.0,2.517355952291226e-07,4.223886001125176e-07
513,529,4FGL J0228.3-5547,FSRQ,2.547186905895921e-07,1.15540398051439,12.327917337237434,113400.0,4536000.0,60626.00001157408,0.0086306098964326,39063.97706486643,0.0,2.517355952291226e-07,3.4586892617909054e-07
514,530,4FGL J0229.5-3644,FSRQ,1.4007063573433377e-06,24.14369534025564,261.6823496184943,430920.0,17236800.0,54683.00001157408,0.032349602724177,3588.324895293852,-0.4736842105263157,8.730376069381309e-07,3.3112693199207224e-06
515,531,4FGL J0229.5-3644,FSRQ,1.056592060022449e-06,135.4736981151344,1468.3367701035438,3205440.0,128217600.0,56016.50001157408,0.2406356413166855,1744.0287352675518,0.6084905660377359,8.730376069381309e-07,4.628526093173856e-06
516,532,4FGL J0229.5-3644,FSRQ,9.629267861725663e-07,32.321985675382834,350.3230568755155,839160.0,33566400.0,57633.50001157408,0.0629965947786606,3740.0752139768215,0.0,8.730376069381309e-07,1.522700490182522e-06
517,533,4FGL J0229.5-3644,FSRQ,1.3072867105197962e-06,26.881998085760674,291.36154687111105,514080.0,20563200.0,60153.50001157408,0.0385925085130533,3519.9961912902254,-0.6911764705882353,8.730376069381309e-07,2.936636659637721e-06
519,535,4FGL J0231.2-4745,FSRQ,8.006722848394567e-06,213.0685030631975,2670.3590489482926,665280.0,26611200.0,56443.50001157408,0.0514018691588785,437.66162848824416,0.9659090909090908,7.527085857409302e-06,1.9290666958486568e-05
520,536,4FGL J0231.2-4745,FSRQ,1.056465432648366e-05,25.558011746629276,320.31514259287354,60480.0,2419200.0,56765.50001157408,0.0046728971962616,1100.8077605568474,0.0,7.527085857409302e-06,1.4898595463474e-05
521,537,4FGL J0231.2-4745,FSRQ,8.987137891055125e-06,46.201078470336185,579.0319366341962,128520.0,5140800.0,58610.00001157408,0.009929906542056,887.3501198675251,-0.8235294117647058,7.527085857409302e-06,1.7568285980050268e-05
522,538,4FGL J0231.2-4745,FSRQ,1.2196610303552056e-05,73.76509911588283,924.4881204343942,151200.0,6048000.0,58676.50001157408,0.0116822429906542,603.3013088567512,0.65,7.527085857409302e-06,2.239095271967191e-05
523,539,4FGL J0231.2-4745,FSRQ,2.223087260520548e-05,235.2915556534948,2948.8775945174257,264600.0,10584000.0,58753.50001157408,0.0204439252336448,250.8307971960772,-0.6571428571428571,7.527085857409302e-06,5.589126275025796e-05
524,540,4FGL J0231.2-4745,FSRQ,2.184553207650041e-05,46.24262229953607,579.5525998886752,52920.0,2116800.0,58886.50001157408,0.0040887850467289,570.713642435227,-0.7142857142857143,7.527085857409302e-06,3.763402437883317e-05
525,541,4FGL J0231.2-4745,FSRQ,1.8205566942071705e-05,55.05363443282483,689.9798363983441,75600.0,3024000.0,58942.50001157408,0.0058411214953271,572.4445014850263,0.0,7.527085857409302e-06,2.3510500355655505e-05
527,543,4FGL J0236.8-6136,FSRQ,3.1264019222810813e-05,85.08815471680191,1128.1192044708826,68040.0,2721600.0,55260.50001157408,0.0051078320090805,333.37576733354547,0.0,2.07699776694504e-05,3.563178661423292e-05
528,544,4FGL J0236.8-6136,FSRQ,9.501809763795442e-05,402.26861816004384,5333.374016779552,105840.0,4233600.0,55330.50001157408,0.0079455164585698,89.39935590391914,0.0,2.07699776694504e-05,0.0002413766189996
529,545,4FGL J0236.8-6136,FSRQ,3.1149077975668134e-05,47.097405899210216,624.4287263309011,37800.0,1512000.0,55386.50001157408,0.0028376844494892,448.90751200755415,0.0,2.07699776694504e-05,3.8160494051372025e-05
530,546,4FGL J0236.8-6136,FSRQ,5.126379622563832e-05,170.5238917649633,2260.846739025388,83160.0,3326400.0,55740.00001157408,0.0062429057888762,184.8616608886111,0.0,2.07699776694504e-05,5.747062357134341e-05
531,547,4FGL J0236.8-6136,FSRQ,5.126379622563832e-05,31.00434395726605,411.0630434591614,15120.0,604800.0,59887.50001157408,0.0011350737797956,433.5390238095379,0.0,2.07699776694504e-05,5.126379622563832e-05
532,548,4FGL J0236.8-6136,FSRQ,4.932074180965481e-05,626.4128775760638,8305.132476705166,317520.0,12700800.0,60692.50001157408,0.0238365493757094,98.28376014040128,0.0476190476190476,2.07699776694504e-05,0.0001252859593855
534,550,4FGL J0237.8+2848,FSRQ,5.356195276232231e-06,19.43656141839152,238.92999866589216,90720.0,3628800.0,54763.50001157408,0.0068259385665529,1805.044978511099,0.0,6.22524397710954e-06,7.162354148450076e-06
535,551,4FGL J0237.8+2848,FSRQ,7.3803388399246435e-06,4.463628930386425,54.87055201920198,15120.0,604800.0,55197.50001157408,0.0011376564277588,3210.400435208816,0.0,6.22524397710954e-06,7.3803388399246435e-06
536,552,4FGL J0237.8+2848,FSRQ,6.6494489920393295e-06,68.36697475655157,840.4223790282834,257040.0,10281600.0,55358.50001157408,0.0193401592718998,864.0673907143616,-0.0588235294117647,6.22524397710954e-06,9.871592456776844e-06
537,553,4FGL J0237.8+2848,FSRQ,1.2392256706605772e-05,539.6282536431723,6633.548761410022,1088640.0,43545600.0,55617.50001157408,0.0819112627986348,225.60639780116716,0.0416666666666666,6.22524397710954e-06,4.3908344997020034e-05
538,554,4FGL J0237.8+2848,FSRQ,8.489725216179138e-06,123.23005945788344,1514.8439740997403,362880.0,14515200.0,56576.50001157408,0.0273037542662116,569.8417242199175,0.2916666666666667,6.22524397710954e-06,1.367075422247645e-05
539,555,4FGL J0237.8+2848,FSRQ,6.680504178057247e-06,60.60553390333535,745.0124444835025,226800.0,9072000.0,57059.50001157408,0.0170648464163822,915.600815141856,0.7333333333333333,6.22524397710954e-06,1.0151858488672716e-05
540,556,4FGL J0237.8+2848,FSRQ,6.165852701709197e-06,11.187323141981167,137.52366202281004,45360.0,1814400.0,57633.50001157408,0.0034129692832764,2217.953765889211,0.0,6.22524397710954e-06,7.162354148450076e-06
541,557,4FGL J0237.8+2848,FSRQ,1.4689746153258355e-05,159.91845252283176,1965.8474987132656,272160.0,10886400.0,57780.50001157408,0.0204778156996587,380.8563551985351,0.4444444444444444,6.22524397710954e-06,3.0019606083069012e-05
542,558,4FGL J0237.8+2848,FSRQ,1.222271305768111e-05,147.8459371457107,1817.4423348132304,302400.0,12096000.0,57913.50001157408,0.0227531285551763,433.9777388755455,0.0,6.22524397710954e-06,3.0486716136228805e-05
543,559,4FGL J0237.8+2848,FSRQ,1.2144861382154475e-05,7.345212163927028,90.29331344931973,15120.0,604800.0,58109.50001157408,0.0011376564277588,1953.211360282584,0.0,6.22524397710954e-06,1.2144861382154475e-05
544,560,4FGL J0237.8+2848,FSRQ,1.2945992195549952e-05,712.5059832680436,8758.702219343593,1375920.0,55036800.0,58144.50001157408,0.1035267349260523,192.1192056518604,-0.1868131868131868,6.22524397710954e-06,4.608819191176571e-05
545,561,4FGL J0237.8+2848,FSRQ,1.0129021997184906e-05,104.14255256625631,1280.2048371669955,257040.0,10281600.0,59432.50001157408,0.0193401592718998,567.7220493997856,-0.8235294117647058,6.22524397710954e-06,1.5383491084062336e-05
548,564,4FGL J0238.2+1531,BCU,9.484962884227584e-06,255.27449708094755,3232.3538022161565,672840.0,26913600.0,54683.00001157408,0.0534855769230769,363.7589896051331,0.6741573033707865,6.575952070195002e-06,1.5193740813206388e-05
549,565,4FGL J0238.2+1531,BCU,8.085358709568374e-06,1603.9281827954003,20309.36665990716,4959360.0,198374400.0,58211.00001157408,0.3942307692307692,157.12305373503227,-0.986280487804878,6.575952070195002e-06,3.3057511392750296e-05
551,567,4FGL J0238.6+1637,BLL,5.60174225811498e-06,103.33197839009216,1223.759240856956,461160.0,18446400.0,54683.00001157408,0.0347380410022779,794.5867869308647,-0.6065573770491803,1.662426458405796e-06,1.2660835764470543e-05
552,568,4FGL J0238.6+1637,BLL,2.869015076902958e-06,1.735180318510909,20.549717351917497,15120.0,604800.0,54917.50001157408,0.0011389521640091,8562.508319642175,0.0,1.662426458405796e-06,2.869015076902958e-06
553,569,4FGL J0238.6+1637,BLL,1.4484460732380522e-06,4.8181110180190565,57.06082447697416,83160.0,3326400.0,56037.50001157408,0.0062642369020501,7229.432069720734,0.0,1.662426458405796e-06,2.19531922888526e-06
554,570,4FGL J0238.6+1637,BLL,1.6784318972165078e-06,2.030231222873088,24.0440012741059,30240.0,1209600.0,56114.50001157408,0.0022779043280182,10346.483631309931,0.0,1.662426458405796e-06,1.85847130487641e-06
555,571,4FGL J0238.6+1637,BLL,2.518764715599327e-06,22.850233499917096,270.6150103475028,226800.0,9072000.0,56828.50001157408,0.0170842824601366,2518.05158819034,0.4,1.662426458405796e-06,4.890102620956054e-06
556,572,4FGL J0238.6+1637,BLL,2.2185501201962145e-06,5.367116450778682,63.56268848933185,60480.0,2419200.0,56940.50001157408,0.0045558086560364,5535.639072368681,-0.75,1.662426458405796e-06,3.960866968517849e-06
557,573,4FGL J0238.6+1637,BLL,4.820409947023189e-06,49.561526911313614,586.9565016914088,257040.0,10281600.0,57150.50001157408,0.0193621867881549,1236.5901172047168,0.2941176470588235,1.662426458405796e-06,7.805579480480923e-06
558,574,4FGL J0238.6+1637,BLL,3.409520481404514e-06,30.93116980730175,366.317431176084,226800.0,9072000.0,57276.50001157408,0.0170842824601366,1860.5888813789616,0.1333333333333333,1.662426458405796e-06,4.994641631855352e-06
559,575,4FGL J0238.6+1637,BLL,2.901126163763424e-06,54.39263421916768,644.1712410554317,468720.0,18748800.0,57388.50001157408,0.0353075170842824,1520.861524269396,-0.9032258064516128,1.662426458405796e-06,7.468731556472073e-06
560,576,4FGL J0238.6+1637,BLL,3.159401218289897e-06,1.9108058568217297,22.62964825798202,15120.0,604800.0,57787.50001157408,0.0011389521640091,7776.047131345856,0.0,1.662426458405796e-06,3.159401218289897e-06
561,577,4FGL J0238.6+1637,BLL,1.74463993745273e-06,5.275791170857056,62.48112441817831,75600.0,3024000.0,58144.50001157408,0.0056947608200455,6295.46030924862,0.0,1.662426458405796e-06,2.5670134898605417e-06
562,578,4FGL J0238.6+1637,BLL,2.10643581865204e-06,31.849309578018843,377.1909482258752,378000.0,15120000.0,58893.50001157408,0.0284738041002277,2332.0467359720105,0.6,1.662426458405796e-06,4.1815604359719225e-06
563,579,4FGL J0238.6+1637,BLL,1.735699564130029e-06,40.94029275904782,484.8553406974908,589680.0,23587200.0,59103.50001157408,0.0444191343963553,2265.742366286818,0.6153846153846154,1.662426458405796e-06,2.9967849791132115e-06
564,580,4FGL J0238.6+1637,BLL,1.6508774789115694e-06,20.96746468416006,248.3174043926273,317520.0,12700800.0,59481.50001157408,0.0239179954441913,3246.2665342116047,0.0,1.662426458405796e-06,3.322017457466583e-06
565,581,4FGL J0238.6+1637,BLL,2.042382527754805e-06,10.499480098681902,124.34520266755749,128520.0,5140800.0,59677.50001157408,0.0096810933940774,4124.794848951714,0.0,1.662426458405796e-06,3.0316313160796444e-06
566,582,4FGL J0238.6+1637,BLL,2.9619386421467787e-06,2.6870707361555577,31.82294286278722,22680.0,907200.0,60314.50001157408,0.0017084282460136,6772.074003899878,0.0,1.662426458405796e-06,2.9619386421467787e-06
567,583,4FGL J0238.6+1637,BLL,1.5332388265230386e-06,1.854605684562268,21.96407036804138,30240.0,1209600.0,60510.50001157408,0.0022779043280182,11325.875066318218,0.0,1.662426458405796e-06,1.835240413565455e-06
570,710,4FGL J0242.3+5216,BCU,4.871207008651229e-07,41.3927892835933,411.197749479422,2124360.0,84974400.0,56891.50001157408,0.1598407281001137,5069.222965677958,-0.8932384341637011,6.625281581956231e-07,1.0291775695147475e-06
571,711,4FGL J0242.3+5216,BCU,5.496292782648944e-07,29.75121298076743,295.5498296613591,1353240.0,54129600.0,59016.00001157408,0.1018202502844141,5629.115470360284,0.9776536312849162,6.625281581956231e-07,3.0917855084182697e-06
