# of Flares,Detection Threshold (ph/cm^2)
47.0,138.34308414282182
46.0,139.66552941543506
45.0,148.6891209542796
44.0,149.4832388595554
43.0,151.87276047337176
42.0,155.02694869157278
41.0,159.62635586858704
40.0,160.49039476357999
39.0,167.40942308899943
38.0,170.7832038189693
37.0,187.0642044190551
36.0,190.06286128903182
35.0,194.771112099067
34.0,201.80690541554364
33.0,205.5505522436335
32.0,206.77297796830936
31.0,210.0360551287713
30.0,236.45255974863073
29.0,242.80218550375346
28.0,247.4430118990129
27.0,248.01172319176732
26.0,265.505582791925
25.0,267.9053106457603
24.0,307.13335877696244
23.0,316.3468345170493
22.0,431.75159503095847
21.0,455.92625780282714
20.0,459.4908517135659
19.0,485.6582658138622
18.0,491.6663681118978
17.0,494.17416637752285
16.0,506.0445301108613
15.0,560.855067454551
14.0,622.1878559768893
13.0,669.8029238794555
12.0,706.7501693066877
11.0,742.554713352804
10.0,1102.6164477664545
9.0,1115.69880313504
8.0,1258.2409523505537
7.0,1361.1417957024385
6.0,3454.4706324320764
5.0,3469.2638830695805
4.0,3602.444422892514
3.0,3662.723979943663
2.0,6027.298528996955
1.0,9438.693669567989
0.0,13770.079851244594
